Título,Precio,Categoría,Fecha de lanzamiento,Descripción
In Stars and Time,"19,50 €*",• Rol (RPG),20-11-2023,Halla la esperanza y sal de un bucle temporal en este juego de rol por turnos.
Inertia 2,"3,79 €*","• Acción, Arcade, Plataformas, Puzle",20-11-2023,Inertia 2 is a first-person action platformer with free-run and old school FPS inspired movement mechanics
Orbital Cargo Division,"4,99 €*",• Aventura,20-11-2023,A classic point & click adventure with hand-drawn pixel art Soundtrack in the style of classic 80's/90's games An exciting story with humorous dialogues
Attack Strategy - Battle Simulator Accurate,"9,99 €*","• Estrategia, Fiesta, Simulación",19-11-2023,Precision and Power Unite – Master the Battlefield!
Mix AI Animal Ultimate,"4,99 €*","• Arcade, Entrenamiento, Puzle",19-11-2023,Si alguna vez te has preguntado cuáles serán los bebés de 2 tipos diferentes de animales o incluso qué cosas tendrán en la vida diaria. La respuesta está en este divertido juego sin fin.
Snap Together,"7,99 €*","• Fiesta, Otros, Puzle",18-11-2023,Solve a dozen of puzzles with your friends in Snap Together!
Heavy Car Battle - Demolition Derby,"9,99 €*","• Arcade, Carreras, Simulación",18-11-2023,"Race, Wreck, Win – The Ultimate Car Carnage Challenge!"
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
,,,Fecha no disponible,
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
Tennis Tournament Hyper-Casual,"5,99 €*","• Acción, Arcade, Deportes",18-11-2023,"¡Sumérjase en el apasionante mundo de nuestras competiciones, donde están en juego preciosos trofeos (copas)! Te esperan emocionantes torneos que constan de tres intensos partidos."
Extreme Skyway Racer Simulator,"5,99 €*","• Carreras, Deportes, Simulación",18-11-2023,Get ready for a thrilling 3D gaming experience that will push your skills to the edge!
Persona 5 Tactica,"A partir de: 59,99 €*","• Estrategia, Rol (RPG), Simulación",17-11-2023,Enciende la llama de tu corazón: ¡Comienza una emotiva revuelta!
Bluey: El Videojuego,"39,99 €*","• Acción, Aventura",17-11-2023,¡¿DE VERDAD?!
Drag Racing Car Simulator,"9,99 €*","• Carreras, Deportes, Simulación",17-11-2023,Are you ready to prove your skills and become the ultimate racing champion?
Runnyk,"4,99 €*","• Acción, Aventura, Plataformas",17-11-2023,Explora un minimetroidvania versado en la épica mitología vikinga
The Smurfs: Learn and Play,"14,99 €*","• Educativo, Entrenamiento, Uso práctico",17-11-2023,¡Descubre el mundo y aprende jugando con los Pitufos!
The Forest Quartet,"9,99 €0,99 €*","• Aventura, Música, Puzle",17-11-2023,"The Forest Quartet es un juego narrativo de puzles en 3D que habla de una cantante fallecida, pero no olvidada. Juega como su espíritu y viaja en 3 actos para que los miembros de su banda den un concierto de despedida."
The Walking Dead: Destinies,"49,99 €17,49 €*","• Acción, Aventura",17-11-2023,"CAMBIA LA HISTORIA, REVIENTA EL DESTINO"
Call of Sniper Combat - WW2,"11,99 €*","• Acción, Acción en primera persona (FPS), Disparos (Shooter), Simulación",17-11-2023,"Crush the rebels, restore peace, and make the world a safer place. Will you answer the call?"
NARUTO X BORUTO ULTIMATE NINJA STORM CONNECTIONS,"59,99 €*","• Acción, Aventura, Lucha",17-11-2023,¡La siguiente entrega de la saga STORM celebra los 20 años del debut del anime!
Smoots Pinball,"5,99 €*","• Arcade, Simulación",16-11-2023,¡Divertidíssimo juego de pinball basado en el universo Smoots con multijugador!
On Rusty Trails,"14,99 €*","• Acción, Plataformas",16-11-2023,La conformidad lo es todo en este rapidísimo juego de plataformas: ¡prepárate para cambiar de amigos a cada segundo!
There Is No Light,"19,99 €*","• Acción, Aventura, Rol (RPG)",16-11-2023,Brutal juego de rol de acción y aventuras en el sombrío mundo subterráneo
YOHANE THE PARHELION -BLAZE in the DEEPBLUE-,"29,99 €*","• Acción, Aventura",16-11-2023,"¡Yohane se enfrenta al reto de un laberinto submarino! ¡""Yohane the Parhelion"" tiene ahora un juego de acción en 2D!"
Castle Invasion: Throne Out,"5,99 €*","• Acción, Arcade",16-11-2023,Castle Invasion presenta un reto intenso y divertido donde debes defender tu castillo del ejército del rey.
Cats on Streets,"3,99 €*","• Estilo de vida, Música, Otros, Puzle",16-11-2023,"Cats on Streets te invita a encontrar amigos felinos ocultos en Tokio, París y Londres. ¡Embárcate en esta encantadora aventura de caza de gatos!"
Prison City,"9,75 €*","• Acción, Arcade, Disparos (Shooter), Plataformas",16-11-2023,¡Acaba con los tecnoterroristas!
CometStriker DX,"14,79 €*","• Acción, Arcade, Disparos (Shooter)",16-11-2023,"¡CometStriker DX es un shooter de acción arcade con esquiva, potenciadores estratégicos e intensas peleas contra jefes!"
Adventure Tanks,"9,99 €*","• Acción, Arcade, Aventura, Disparos (Shooter)",16-11-2023,¡Prepárate para perseguir a todos tus enemigos y alcanzar la meta final!
MechanixMind: IQ Puzzle Adventure,"7,99 €*","• Entrenamiento, Puzle",16-11-2023,Dive into a world where physics reigns and every level offers endless possibilities.
Low Story,"7,99 €*","• Acción, Arcade, Disparos (Shooter)",16-11-2023,"""Low"" es lanzado por una ventana a la calle para ser abandonado. Tras su caída y recomponerse decidirá vengarse de aquellos que le hicieron daño a toda costa. Con esta premisa comienza una aventura en 2."
The Myth Seekers 2: The Sunken City,"14,99 €*","• Aventura, Puzle",16-11-2023,¿Podrá reparar el amor lo que ha destruido el odio?
Until The Last Bullet,"9,99 €1,49 €*","• Arcade, Disparos (Shooter)",16-11-2023,Until The Last Bullet es un videojuego que combina FMV y rail-shooter.
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
,,,Fecha no disponible,
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
Da Da Daungo,"13,00 €*","• Fiesta, Puzle, Tablero",16-11-2023,A combination of Doubt and Bingo! Use your brain to win!
Eyra: The Crow Maiden,"9,99 €*","• Arcade, Aventura",16-11-2023,Embárcate en una peligrosa búsqueda con Eyra y Nunkamah para salvar a su tribu y descubrir la sabiduría.
Time Master,"14,99 €*","• Arcade, Aventura, Plataformas, Puzle",16-11-2023,Time Master combines platforming and time manipulation wrapped up in a story told through cinematic cut scenes packed with surprises.
Pop and Chicks,"2,99 €*","• Aventura, Estrategia, Otros, Puzle",16-11-2023,Ayuda a Pop la gallina a rescatar a sus pollitos. Avanza un paso a la vez y ten cuidado por dónde vas.
Arcade Archives Dinorex,"6,99 €*","• Arcade, Lucha",16-11-2023,"Bite, gore, kick and throw! Let the victor’s roar be heard!"
Pixel Game Maker Series Storm Swordsman,"6,69 €*","• Acción, Arcade, Aventura, Rol (RPG)",16-11-2023,Stealth & swordsmanship & ninjutsu An action adventure with an epic storyline.
Tobari Dream Ocean,"13,49 €*","• Acción, Puzle",16-11-2023,Smack 'em with your staff and get magic! Classic 2D platformer action!
THE KING OF FIGHTERS XIII GLOBAL MATCH Standard Edition,"19,99 €*",• Lucha,16-11-2023,¡Redescubre el pináculo de los juegos de píxeles en 2D! ¡Mejorado para jugar en línea!
ASTLIBRA Revision,"20,99 €15,74 €*","• Acción, Aventura, Estrategia, Rol (RPG)",16-11-2023,"Confront time and fate, explore meticulously crafted worlds, fight brutal boss battles, and upgrade your skills to take down enemies lurking around every corner."
Dream Town Island,"12,00 €*","• Aventura, Estrategia, Otros, Simulación",16-11-2023,Una simulación de ciudad con generaciones de residentes.
Find the Pairs Memo Game for Kids,"7,98 €*","• Educativo, Puzle, Simulación, Tablero",16-11-2023,¿No tienes un amigo con quien jugar? ¡Entonces juega a nuestro juego de encontrar parejas contra el gato inteligente! Entrena tu memoria tan divertido.
Significado de los Símbolos,"2,99 €*","• Educativo, Estilo de vida, Otros",16-11-2023,"Descubre la influencia de los símbolos, desde los antiguos glifos egipcios hasta las modernas señales de tráfico. ¡Te sorprenderán su relevancia en la comunicación y la cultura!"
Girl Dress Up Classic,"3,99 €*","• Arcade, Educativo, Entrenamiento",16-11-2023,"¡Bienvenido al apasionante mundo de la moda, el estilo y la creatividad!"
Lily in Puzzle World,"4,99 €*","• Acción, Plataformas, Puzle",15-11-2023,¡Explora un mundo de dibujos en un juego casual que combina plataformas y puzles de ingenio!
Turbo Shell,"11,99 €*","• Acción, Arcade, Plataformas",15-11-2023,"Turbo Shell es juego de plataformas rápido y preciso en el que en vez de correr y saltar, usas las mecánicas de empujar y atraer par alcanzar velocidades de vértigo."
The Last Faith,"26,99 €*","• Acción, Aventura, Plataformas, Rol (RPG)",15-11-2023,Una diabólica mezcla de metroidvania y soulslike.
Zombies Rising Dawn,"9,99 €4,99 €*","• Acción, Arcade, Aventura, Estrategia",15-11-2023,"Embarca en un viaje épico donde audazmente derrotarás legiones de incansables zombies, desde el amanecer de los tiempos hasta el fin de los días."
Hodgepodge Hunch,"4,99 €*","• Estrategia, Fiesta, Tablero",15-11-2023,Find out who it is while making the dish of your dreams!
Spacefarer Mahjong,"5,72 €*","• Estilo de vida, Otros, Puzle, Tablero",15-11-2023,Spacefarer Mahjong is a classic Mahjong game with multiple play modes and styles.
Ultimate Solitaire Collection,"24,99 €*","• Aventura, Estrategia, Puzle, Tablero",15-11-2023,"Over 300 game variants await, from classic favorites like Klondike to exclusive original solitaire creations. Customize your solitaire adventure with card sets, backgrounds, and more"
Spacefarer Solitaire,"2,99 €*","• Estilo de vida, Otros, Puzle, Tablero",15-11-2023,"Spacefarer Solitaire is a beautifully designed and animated classic game for Nintendo Switch, with excellent replay value."
KarmaZoo,"9,99 €*","• Arcade, Aventura, Plataformas",14-11-2023,¡Colabora con otros para ganar!
Howl,"9,99 €*","• Estrategia, Puzle",14-11-2023,Un cuento folklórico táctico por turnos en tinta viva.
Enjoy the Diner,"10,99 €*",• Aventura,14-11-2023,"¿Y si disfrutas de la cena? La luna está más llena que nunca, e incluso puedes rellenar tu bebida las veces que quieras."
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
,,,Fecha no disponible,
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
Astral Ascent,"24,49 €*","• Acción, Otros, Plataformas",14-11-2023,Face the almighty Twelve Zodiacs in this lightning fast rogue-lite!
Passpartout 2: The Lost Artist,"24,99 €*","• Aventura, Educativo, Simulación",14-11-2023,"¡Explora Phénix, el encantador pueblo de marionetas, y demuestra que tienes madera de artista!"
Backpack Hero,"18,99 €*","• Aventura, Estrategia, Puzle, Rol (RPG)",14-11-2023,"¡El roguelike sobre gestión de inventario! Reúne objetos poco comunes, organiza tu mochila y derrota a tus oponentes."
Rogue Glitch Ultra,"11,99 €*","• Acción, Plataformas",14-11-2023,Un juego de plataformas y acción roguelite en un apasionante mundo de glitches. ¡Amasa un enorme arsenal con más de 150 armas!
Turok 3: Shadow of Oblivion Remastered,"28,99 €*","• Acción, Aventura, Disparos (Shooter)",14-11-2023,Finaliza la cacería en este épico final de la trilogía Turok.
SUPER CRAZY RHYTHM CASTLE,"19,99 €*","• Acción, Fiesta, Música, Puzle",14-11-2023,"Llega Super Crazy Rhythm Castle, ¡una caótica aventura a todo ritmo! Un juego de mezclas musicales cooperativo como ninguno. ¿Conquistarás el castillo?"
Hogwarts Legacy,"A partir de: 59,99 €*",• Rol (RPG),14-11-2023,Hogwarts Legacy es un RPG inmersivo de acción en mundo abierto ambientado en el universo de los libros de Harry Potter.
Spirittea,"19,99 €*","• Aventura, Puzle, Rol (RPG)",13-11-2023,"Este pueblo es..., bueno, era agradable y tranquilo, pero últimamente están pasando cosas muy raras."
Asterix & Obelix Slap Them All! 2,"39,99 €*",• Acción,13-11-2023,¡Ración doble de tortazos!
NOISZ re:||COLLECTION G,"23,99 €*","• Acción, Arcade, Disparos (Shooter), Música",13-11-2023,"NOISZ is an unprecedented mix of rhythm game, bullet hell shoot-em-up, and visual novel. Battle through 40 stages in a massive anime-inspired narrative full of surpri"
Kumi-Daiko Beatoff,"2,99 €*","• Arcade, Fiesta, Lucha",12-11-2023,"¡Gira y golpea en la batalla multijugador más salvaje del sofá! Máscara en cara, amigos al lado y ¡al caos tamboril! ¡Que gane el pulgar más ágil!"
Highway Moto Racing Rush 2023 Simulator,"12,99 €0,99 €*","• Acción, Deportes, Estilo de vida, Simulación",12-11-2023,"Get ready to burn rubber, experience the rush, and conquer the highway!"
PeopleWillMoney,"4,20 €*","• Educativo, Estrategia, Fiesta, Tablero",11-11-2023,Scheming decides who wins!? Management board game. Aim for great riches!
Jet Ski Mania Aqua Rush,"12,99 €*","• Carreras, Deportes, Estilo de vida, Simulación",11-11-2023,Dive into Adrenaline: Ride the Waves of Victory!
Drive Hard,"0,99 €*","• Acción, Arcade, Carreras, Deportes",11-11-2023,A fun and addictive driving experience
Hoop Shoot,"0,99 €*","• Acción, Arcade, Estrategia, Puzle",11-11-2023,Shoot hoops over poles!
Slaughter: The Lost Outpost,"6,90 €2,07 €*","• Acción, Aventura, Disparos (Shooter)",10-11-2023,"Return to the world of Slaughter, a gloomy place where anarchy and lawlessness reign."
Bob the Elementalist,"4,99 €*","• Plataformas, Puzle",10-11-2023,Domina los cuatro elementos si es que quieres sobrevivir
Village Tycoon: Farm City Simulator,"9,99 €*","• Estilo de vida, Estrategia, Simulación",10-11-2023,Looking for a fun and addictive farming simulation game? Look no further than Village Tycoon: Farm City Simulator!
Burning Secrets - A Bara Visual Novel,"4,99 €1,99 €*",• Aventura,10-11-2023,"Un grupo de apuestos aventureros se unen para rescatar a su amigo, ¡y pronto surge una historia de fantasía romántica!"
Claire: Extended Cut,"14,99 €*","• Acción, Aventura, Otros, Plataformas",10-11-2023,¿Por qué el sol aparentemente nunca sale? ¿Por qué no puedo salir de este lugar?
Sakura Alien 2,"9,99 €*",• Aventura,10-11-2023,Continúa la historia de amor cósmica de Haru y la princesa Ena
Polyturbo Drift Racing Simulator,"9,99 €*","• Carreras, Deportes, Simulación",10-11-2023,"Get ready for the ultimate 3D car racing experience! ""Polyturbo Drift Racing Simulator"" combines the thrill of high-speed racing with the precision of simulation gameplay."
OnlyUP!,"6,72 €*","• Arcade, Aventura, Plataformas",10-11-2023,"Have a fun and remember, the path in this game is only up"
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
,,,Fecha no disponible,
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
The Trotties Adventure,"14,99 €*","• Aventura, Estilo de vida, Plataformas, Simulación",10-11-2023,"¡Descubre las nuevas aventuras mágicas de las Trotties en su emocionante videojuego, perfecto para los más pequeños!"
Keep The Fire - Survival Simulator,"8,99 €*","• Acción, Arcade, Puzle, Simulación",10-11-2023,Fuel Your Destiny: Ignite the Game Within!
Draw and Color,"5,99 €*","• Arcade, Educativo, Entrenamiento, Puzle",10-11-2023,"¡Dibuja, pinta, elige tus herramientas de pintura y progresa con Draw and Color!"
Merge Games Cleaning Bundle,"22,49 €*","• Acción, Aventura, Lucha, Plataformas",10-11-2023,¡Relájate con este par de juegos de limpieza perfectos!
Merge Games Pixel Bundle,"33,99 €*","• Arcade, Aventura, Fiesta, Simulación",10-11-2023,"Diviértete como en 1989 con este lote de juegos con toque retro. Disfruta de las aventuras de Sparklite, las granjas de Monster Harvest, el plataformeo de Alex Kidd o la estrategia política de Riot."
Merge Games Adventure Bundle,"28,49 €*","• Aventura, Puzle, Rol (RPG), Simulación",10-11-2023,"Embárcate en un viaje a través de tres fascinantes mundos con este lote de Merge Games, que incluye Time on Frog Island, Spirit of the North y Stranded Sails."
Air Twister,"24,99 €*","• Acción, Arcade, Aventura, Disparos (Shooter)",10-11-2023,El nuevo shooter sobre raíles de Yu Suzuki.
War Zone Soldier: Battle Royale Shooter,"9,99 €5,99 €*","• Acción, Acción en primera persona (FPS), Disparos (Shooter)",09-11-2023,"¡Bienvenido al juego de disparos Battle Royale lleno de acción! ¡Toma tus armas e intenta ser el último en pie, tirador!"
Prison Break: Jail Escape Simulator,"9,99 €*","• Arcade, Aventura, Puzle, Tablero",09-11-2023,"¡Adictivo juego de rompecabezas de jailbreak! ¡Planifica tu ruta de escape, escabúllete en modo sigiloso y pasa por alto todas las cámaras y alarmas!"
Double Dragon Advance,"6,49 €*","• Acción, Arcade, Lucha",09-11-2023,The crown jewel of the Double Dragon series gets a highly anticipated revival! Experience familiar enemies and stages from throughout
Super Double Dragon,"6,49 €*","• Acción, Arcade, Lucha",09-11-2023,Super Double Dragon rises again after 30 years! Now with new features such as customisable wallpapers and speed options!
Flooded,"12,99 €1,29 €*","• Estrategia, Rol (RPG), Simulación",09-11-2023,Flooded es un constructor de ciudades invertido en el que debes optimizar tu producción en una isla que se encoge con el tiempo.
Dragon Wings,"14,99 €7,49 €*","• Aventura, Rol (RPG), Simulación",09-11-2023,"Jugando como un dragón solitario, te embarcas en una larga aventura a través de paisajes traicioneros, superando emocionantes desafíos con tu aliento de fuego."
ForRace GT2D,"7,99 €*","• Arcade, Carreras, Simulación",09-11-2023,"Experience a realistic race that you have not experienced in 2D. In Forrace, you can race with hundreds of cars on dozens of tracks. You can earn money and trade cars."
Bem Feito,"9,99 €*","• Aventura, Otros, Rol (RPG), Simulación",09-11-2023,"¡Juega una vez más a Bem Feito, el gran clásico lanzado originalmente para la consola portátil JOGAROTO en 1999!"
Virche Evermore -ErroR: Salvation-,"49,99 €*","• Aventura, Otros",09-11-2023,"En un país insular, los habitantes nacen con una maldición que provoca su muerte a los 23 años. La gente se lamenta y se niega a aceptar este terrible destino."
Spells & Secrets,"29,99 €*","• Acción, Aventura, Puzle",09-11-2023,Spells & Secrets es un juego de acción y aventura cooperativa para toda la familia.
What The Duck,"19,99 €*","• Acción, Aventura, Lucha, Rol (RPG)",09-11-2023,"Un RPG de acción y aventura con exploración, creación, combate y animales espirituales."
Risk of Rain Returns,"14,99 €*",• Acción,09-11-2023,¡Risk of Rain ha vuelto!
9 Years of Shadows,"19,99 €13,99 €*","• Acción, Aventura, Rol (RPG)",09-11-2023,Lucha para devolver el color a un mundo sumido en la oscuridad y descubre la historia de Europa y de su fantasmal amigo Apino.
Pixel Game Maker Series Project Nosferatu,"14,09 €*","• Acción, Arcade, Aventura, Rol (RPG)",09-11-2023,A fast-paced Action RPG with a fully customizable arsenal combo battle system.
Draw and Go!,"1,99 €*","• Acción, Arcade",09-11-2023,¡Dibuja y crea jugadores para derrotar al equipo enemigo!
CATAN® - Console Edition,"A partir de: 19,99 €*",• Tablero,09-11-2023,"¡Juega al videojuego oficial de CATAN! Consigue recursos, domina nuevas estrategias y construye tus poblados en un tablero que cobrará vida."
Heads Up! Phones Down Edition,"39,99 €*","• Estilo de vida, Fiesta, Puzle, Tablero",09-11-2023,"Showcase your wit (or lack thereof) in this hilarious party game, fit for the big screen!"
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
,,,Fecha no disponible,
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
Arcade Archives SHAO-LIN'S ROAD,"6,99 €*","• Acción, Arcade",09-11-2023,Take down the evildoers and avenge your kung-fu master!
Grace of Letoile,"14,99 €*","• Aventura, Estrategia, Rol (RPG), Simulación",09-11-2023,Lucha con autómatas de guerra para retroceder en el tiempo en un RPG de fantasía.
SANABI,"12,49 €*","• Acción, Aventura, Plataformas",09-11-2023,"SANABI is an exhilarating stylish dystopian action-platformer. Play as a legendary retired veteran and use your signature prosthetic arm to jump over cliffs and skyscrapers, zip through bullets and traps and defeat powerful enemies."
Adventure Word: Around the World,"16,99 €*","• Aventura, Educativo, Puzle",09-11-2023,World Trip using English words! Solve unique and thrilling English word puzzles operated with your fingers and adventure on hundreds of stages around the world!
Berzerk: Recharged,"9,99 €*","• Acción, Arcade, Disparos (Shooter)",09-11-2023,"Ábrete paso a través de un laberinto sin fin habitado por robots mortales y su invulnerable y amenazador amo, Evil Otto, en este renacimiento con dos sticks de un clásico de las recreativas."
Excessive Trim,"4,99 €1,99 €*","• Acción, Arcade, Disparos (Shooter)",08-11-2023,Wreak havoc through backwater farmlands as an alien with a buzzsaw flying saucer!
Cobalt Core,"19,49 €*","• Estrategia, Puzle, Rol (RPG), Tablero",08-11-2023,¡Un juego de construcción de mazos roguelike de ciencia ficción con una estrategia única!
Let's Sing 2024 incluye Canciones Españolas,"A partir de: 39,99 €*","• Estilo de vida, Fiesta, Música",07-11-2023,Ponte debajo del foco. | ¡Es tu hora de brillar!
AAA PRO CLOCK 2023,"9,99 €*","• Arcade, Educativo, Puzle, Uso práctico",07-11-2023,"Clock Your Way to Success: Customize Your Time, Unleash Your Power!"
Salt and Sacrifice,"19,49 €*","• Acción, Plataformas, Rol (RPG)",07-11-2023,"Más allá del santuario, aguarda un reino de pandemónium elemental."
Nickelodeon All-Star Brawl 2,"49,99 €12,49 €*","• Acción, Fiesta, Lucha",07-11-2023,¡Las batallas bombásticas han vuelto!
Football Manager 2024 Touch,"49,99 €*","• Deportes, Simulación",06-11-2023,Ponte en la piel de un auténtico mánager y confecciona la plantilla perfecta para ganar las competiciones más importantes del fútbol
White Wings,"25,99 €*","• Aventura, Otros, Simulación",04-11-2023,"Sistemas animados Novela visual ""White Wings."""
The great battle of Shark Monkey Squirrel Dinossaur Bird Bee,"4,99 €*","• Arcade, Plataformas",04-11-2023,This is a story that has never been told before.
Internet Cafe Mini Games 10 in 1,"7,99 €*","• Acción, Arcade, Aventura",04-11-2023,Imagine an internet cafe that contains 10 fun little games. You can play any game you want in this internet cafe.
Radio Cars,"0,99 €*","• Acción, Arcade, Carreras, Plataformas",04-11-2023,Radio Controlled Car Challenge!
Smash Balls,"0,99 €*","• Acción, Arcade, Disparos (Shooter), Estrategia",04-11-2023,Take Aim.... Smash!
Real Car Parking 2024: Driving Simulator,"4,99 €*","• Acción, Carreras, Simulación",04-11-2023,Real Car Parking 2024: Driving Simulator belongs to the category of parking simulators.
Fashion Dreamer,"49,99 €*","• Comunicación, Estilo de vida",03-11-2023,¡Hazte con el puesto de mejor influencer!
Ebenezer and the Invisible World,"19,99 €*","• Acción, Aventura, Plataformas",03-11-2023,"Embark on a story-rich 2D Metroidvania adventure with breathtaking hand-drawn art, in a reimagination of Charles Dicken's classic novel A Christmas Carol."
Jumanji: Aventuras salvajes,"39,99 €*","• Acción, Aventura, Puzle",03-11-2023,"Explora Jumanji, un mundo perdido repleto de bestias peligrosas y tesoros ocultos."
One Night: Burlesque,"12,99 €*","• Acción, Aventura, Puzle",03-11-2023,"Adéntrate en el humeante y seductor mundo del Angels Den, un lujoso club de burlesque. Ayúdala en su misión de salvar a un amigo de una muerte segura."
ATV Monster Racing Simulator Rally Cross,"12,99 €*","• Acción, Carreras, Estilo de vida, Simulación",03-11-2023,Are you ready for the ultimate ATV off-road racing adventure?
PAWfectly Designed,"19,99 €0,99 €*","• Aventura, Estilo de vida, Puzle, Simulación",03-11-2023,"Diseña, Juega, Imagina - PAWfectly Designed permite a los niños crear mundos encantadores para sus amigos peludos y diseñar los espacios de sus sueños."
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
,,,Fecha no disponible,
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
DreamWorks All-Star Kart Racing,"39,99 €*","• Acción, Arcade, Carreras",03-11-2023,¡Un elenco estelar para una diversión de otra galaxia!
Amabilly,"4,99 €*","• Acción, Aventura, Plataformas",03-11-2023,Usa tu guitarra para conseguir poderes mágicos y derrotar monstruos.
My Time at Sandrock,"35,76 €*","• Aventura, Rol (RPG), Simulación",02-11-2023,My Time at Sandrock es un juego de rol y aventura que se desarrolla en un apacible mundo posapocalíptico.
Thirsty Suitors,"27,99 €*","• Aventura, Rol (RPG)",02-11-2023,Lucha contra tus ex. Decepciona a tus padres. Encuéntrate a ti misma.
Jigsaw Advent Calendar,"14,99 €*","• Otros, Puzle, Simulación, Tablero",02-11-2023,Sorpréndete cada día antes de Navidad con los nuevos y desafiantes puzzles del Jigsaw Advent Calendar
My Little Car Wash - Cars & Trucks Roleplaying Game for Kids,"9,89 €*","• Educativo, Otros, Rol (RPG), Simulación",02-11-2023,El divertido juego de simulación de lavado de autos para niños. Conviértete en el jefe de tu propio imperio de lavado de autos.
Rally Racing: Cars & Drift Mania,"7,99 €1,19 €*","• Acción, Arcade, Carreras, Simulación",02-11-2023,Rev up your engines in Rally Racing.
Los Pitufos 2: El prisionero de la Piedra Verde,"39,99 €*","• Aventura, Plataformas, Rol (RPG)",02-11-2023,Libera a la aldea de los Pitufos de las garras de la Piedra Verde.
Yatzi,"19,99 €*","• Fiesta, Otros, Tablero",02-11-2023,¡Elegir una buena combinación es solo la mitad del camino!
DOG®,"19,99 €*","• Fiesta, Otros, Tablero",02-11-2023,¡El perro se come al último!
FX Unit Yuki: The Henshin Engine,"8,99 €*","• Acción, Arcade, Plataformas",02-11-2023,"Take control of Yuki and set of on a digital journey of pixel proportions! Get Ready for FX-Unit Yuki!!! 8 levels of hardcore retro action with Power-Ups, Varying Stage Types and Multiple Endings accompanied by an Amazing Sound Design."
Eigengrau,"8,99 €*","• Acción, Arcade, Disparos (Shooter), Puzle",02-11-2023,A twist at every turn!
City Parking Driver: Draw The Path Simulator,"9,99 €4,99 €*","• Arcade, Carreras, Puzle, Simulación",02-11-2023,¡Un simulador de estacionamiento en el que debes dibujar un camino y estacionar tu automóvil evitando todos los obstáculos!
Arcade Archives DAIOH,"6,99 €*","• Arcade, Disparos (Shooter)",02-11-2023,Enemy down! Enemy down! Take them all down!
World War: D-Day PART ONE,"16,99 €*","• Acción, Acción en primera persona (FPS), Arcade, Estrategia",02-11-2023,Part 3 of a Reality single play FPS game set in World War II! The upcoming operation is D-Day on the beaches of Normandy! Defeat your enemies and get your weapons!
Geometric Brothers,"11,00 €*","• Acción, Carreras, Comunicación, Fiesta",02-11-2023,"Hay distintos modos, pero ¡un solo objetivo! ¡Lucha hasta el final y álzate sobre todos!"
Chicken Journey,"9,99 €*","• Aventura, Plataformas, Puzle",02-11-2023,"Salta, escala y resuelve puzzles para encontrar la respuesta a la pregunta definitiva que puede hacerse una gallina..."
Street Basketball Club: Sport Throw Simulator,"9,99 €*","• Arcade, Deportes, Puzle, Simulación",02-11-2023,"¡El simulador de baloncesto entrenará tu precisión, porque la física realista de la pelota es el oponente más difícil!"
STAR OCEAN THE SECOND STORY R,"49,99 €29,99 €*","• Acción, Rol (RPG)",02-11-2023,"DOS MUNDOS, UN ENCUENTRO TRASCENDENTAL."
Song of Nunu: A League of Legends Story™,"29,99 €*",• Aventura,01-11-2023,Dos mejores amigos y una salvaje aventura
Fusion Paradox,"9,99 €*","• Acción, Arcade, Disparos (Shooter), Puzle",01-11-2023,Decide el destino de la agencia
Ninja or Die: Shadow of the Sun,"14,99 €*","• Acción, Plataformas",01-11-2023,"Ambientado en pleno acontecimiento cataclísmico en el Japón de la era Edo, Ninja or Die: Shadow of the Sun es un juego roguelite inspirado por el folklore japonés"
Alien Hominid Invasion,"19,50 €*","• Acción, Arcade, Disparos (Shooter)",01-11-2023,¡Viejos amigos y duros enemigos te esperan en tu intento de conquistar la Tierra junto a una nave nodriza llena de alienígenas!
Alien Hominid HD,"11,79 €*","• Acción, Arcade, Disparos (Shooter)",01-11-2023,¡Acaba con la agencia y recupera tu nave espacial con la ayuda de tu potente detonador y de un grupo de misteriosos niños!
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
,,,Fecha no disponible,
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
Alien Hominid: The Extra Terrestrial Bundle,"24,99 €*","• Acción, Arcade",01-11-2023,"¡Disfruta de ambas entregas de Alien Hominid, desarrolladas por The Behemoth, en un paquete con descuento que celebra el pasado, el presente y el futuro de todo lo alienígena!"
