Título,Precio,Categoría,Fecha de lanzamiento,Descripción
Oh...Sir! The Insult Simulator,"2,29 €*","• Comunicación, Simulación",18-01-2018,"El juego que romperá parejas, destruirá familias y transformará a amigos en enemigos. ¡Y eso solo es el principio!"
Darkest Dungeon®,"21,99 €*","• Aventura, Estrategia, Rol (RPG)",18-01-2018,Darkest Dungeon es un desafiante juego de rol gótico en mazmorras y por turnos que gira en torno al estrés psicológico de la aventura.
ACA NEOGEO POWER SPIKES II,"6,99 €*","• Arcade, Deportes",18-01-2018,Disfruta del voleibol en ACA NEOGEO POWER SPIKES II.
Tales of the Tiny Planet,"14,99 €*","• Estrategia, Puzle",18-01-2018,«Tales of the Tiny Planet» narra la aventura galáctica de un planeta en busca de sus amigos.
Ambition of the Slimes,"5,00 €*","• Estrategia, Rol (RPG)",18-01-2018,"¡Arriba, Slimes! La mayor revolución en juegos de fantasía está a punto de comenzar."
Oh...Sir! The Hollywood Roast,"3,49 €*",• Lucha,18-01-2018,"Oh…Sir! The Hollywood Roast es un spin-off del popular juego independente Oh…Sir! The Insult Simulator, ¡pero esta vez con más clase!"
Arcade Archives DOUBLE DRAGON,"6,99 €*","• Acción, Arcade",18-01-2018,Dos hermanos gemelos entran en el territorio de peligrosas bandas armadas para salvar a una dama en apuros.
Qbik,"4,99 €*",• Puzle,18-01-2018,"¡Comienza tu aventura como un pequeño cubo uniocular y atraviesa cuevas repletas de puzles, acertijos y rompecabezas! ¡Avanza a través de 63 niveles y prueba el Editor de Niveles!"
Energy Balance,"2,99 €*","• Puzle, Tablero",16-01-2018,"Durante una misión, tu nave espacial se encuentra con una anomalía desconocida que hace que los sistemas fallen. Tendrás que distribuir convenientemente la energía para que vuelvan a funcionar y puedas volver a casa sano y salvo."
Nightmare Boy,"9,99 €*","• Acción, Arcade, Plataformas",16-01-2018,"Esta historia transcurre en Donorok, en el estado de Noctum. Desde que desapareció Aster, rey de Noctum, el mundo se ha sumido en el caos."
InnerSpace,"19,99 €*",• Aventura,16-01-2018,Lo mejor del viaje está en el interior.
Gunhouse,"6,35 €*","• Estrategia, Puzle",15-01-2018,"¡Puzles y defensa de torres, todo en uno!"
Azkend 2: The World Beneath,"7,99 €*","• Aventura, Puzle",12-01-2018,¡Sumérgete en esta fantástica aventura!
Furi,"19,99 €*","• Acción, Aventura, Disparos (Shooter), Lucha",11-01-2018,Has sido capturado y ahora te encuentras en una penosa situación. Derrota al carcelero para conseguir la libertad.
OF MICE AND SAND -REVISED-,"9,99 €3,99 €*","• Aventura, Estrategia, Simulación",11-01-2018,"En un planeta desierto de los confines del espacio, los ratones esperan ansiosos tus órdenes. ¡Conduce su fortaleza móvil y encuentra la legendaria ciudad del oro!"
ACA NEOGEO ART OF FIGHTING 2,"6,99 €*","• Arcade, Lucha",11-01-2018,Llega el tiempo de la lucha. Un nuevo desafío te espera en el torneo creado por una siniestra figura: King of Fighters.
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
,,,Fecha no disponible,
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
Super Meat Boy,"12,99 €*","• Acción, Aventura, Plataformas",11-01-2018,Super Meat Boy es un juego de plataformas extremadamente difícil en el que juegas en la piel de un cubo de carne animado que intenta salvar a su novia (que está hecha de vendajes).
The Escapists 2,"19,99 €4,99 €*","• Estrategia, Rol (RPG), Simulación",11-01-2018,¡Llévate a todas partes la prisión sandbox definitiva!
Energy Invasion,"2,99 €*","• Arcade, Puzle",10-01-2018,Energy Invasion es un juego de recreativas inspirado en el clásico de los videojuegos Breakout.
Black The Fall,"14,90 €*","• Acción, Aventura, Plataformas, Puzle",09-01-2018,La libertad es el control
Never Stop Sneakin',"12,99 €*","• Acción, Arcade, Estrategia, Puzle",08-01-2018,"La Agencia de Infiltraciones es la mejor del mundo en su especialidad. Tu objetivo: atrapar a Amadeus Guildenstern, cerebro criminal y viajero del tiempo."
Moorhuhn Knights & Castles,"6,99 €*","• Acción, Arcade, Disparos (Shooter), Estrategia",08-01-2018,¡Juego de artillería cargado de acción con Moorhuhn (Pollo Loco) en su mejor momento!
Pic-a-Pix Deluxe,"7,99 €*","• Educativo, Puzle",04-01-2018,¡Pic-a-Pix más grande y mejor que nunca!
Grand Prix Rock 'N Racing,"9,99 €*","• Carreras, Fiesta",04-01-2018,¡Compite a toda pastilla con tu familia y amigos!
ACA NEOGEO KING OF THE MONSTERS,"6,99 €*","• Acción, Arcade",04-01-2018,¡Monstruos horripilantes aparecen por doquier! ¿Quién se convertirá en su rey?...
NBA Playgrounds - Enhanced Edition,"19,99 €*","• Arcade, Deportes",04-01-2018,¡Mejora tu juego!
Tactical Mind,"2,99 €*","• Educativo, Estrategia, Puzle, Tablero",30-12-2017,¿Estás preparado para demostrar tus habilidades mentales en Tactical Mind?
Stikbold! ¡La aventura del balón prisionero! DELUXE,"14,99 €*","• Acción, Arcade, Fiesta",29-12-2017,Stikbold! ¡La aventura del balón prisionero! ¡Te dará donde más te duele!
SteamWorld Heist: Ultimate Edition,"19,99 €9,99 €*","• Acción, Disparos (Shooter), Estrategia, Rol (RPG)",28-12-2017,"¡Prepárate para el abordaje! En SteamWorld Heist diriges un escuadrón de robots piratas en una serie de épicos tiroteos tácticos, que se basan en un sistema de estrategia por turnos con toque diferente."
ACA NEOGEO THE KING OF FIGHTERS '96,"6,99 €*","• Arcade, Lucha",28-12-2017,¡27 jugadores van a verse las caras! KOF vuelve con un nuevo sistema de combate más profundo.
Mecho Tales,"8,49 €*","• Acción, Arcade, Aventura, Plataformas",28-12-2017,"Una nueva aventura en el mundo de Mecha Wars. Corre y dispara por las plataformas plagadas de pinchos, fosos y mortíferos robots."
DragonFangZ - The Rose & Dungeon of Time,"19,99 €*",• Rol (RPG),26-12-2017,Este juego ofrece experiencias nuevas y nostálgicas. Se trata de un maravilloso RPG de mazmorras roguelike.
Energy Cycle,"2,99 €*",• Puzle,25-12-2017,Energy Cycle es el nuevo juego de puzles de los desarrolladores de Energy Balance.
Sparkle Unleashed,"7,99 €*","• Acción, Puzle",25-12-2017,¿Podrás abrir un camino de luz en la oscuridad?
Woodle Tree Adventures,"4,99 €*","• Aventura, Plataformas",23-12-2017,¡Salva el bosque antes de que sea demasiado tarde!
Hammerwatch,"9,99 €*","• Acción, Aventura, Rol (RPG)",23-12-2017,¡El aclamado Hammerwatch ya está aquí!
Bloody Zombies,"13,49 €*","• Acción, Arcade, Aventura, Lucha",23-12-2017,"¡Formad equipo! ¡Machacad cerebros! En cualquier lugar, ¡con quien sea!"
Arcade Archives VS. SUPER MARIO BROS.,"6,99 €*","• Acción, Arcade",22-12-2017,¡Mario y Luigi se adentran en el Reino Champiñón para salvar a Peach!
Heart&Slash,"13,99 €*","• Acción, Aventura, Lucha, Rol (RPG)",22-12-2017,Heart&Slash es un juego de lucha 3D que cuenta una historia de amor entre robots ambientada en un mundo en el que las máquinas son el último reducto de la civilización humana.
Max: The Curse of Brotherhood,"14,99 €*","• Aventura, Plataformas, Puzle",21-12-2017,Una aventura cinemática rebosante de acción de plataformas y resolución de puzles.
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
,,,Fecha no disponible,
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
Mom Hid My Game!,"4,99 €*","• Aventura, Puzle",21-12-2017,¡Mamá nos ha escondido un juego y tenemos que encontrarlo!
FruitFall Crush,"14,99 €*","• Arcade, Puzle",21-12-2017,"FruitFall Crush, un auténtico juego de puzles, se adapta a la perfección a la filosofía de juego de Nintendo Switch."
Plague Road,"12,50 €*","• Estrategia, Rol (RPG)",21-12-2017,"Ambientado en una ciudad consumida por la enfermedad, Plague Road cuenta la historia de un médico solitario que tras haber abandonado su hogar regresa ahora para saber de quienes dejó atrás."
The Deer God,"7,99 €*","• Aventura, Plataformas",21-12-2017,The Deer God es una asombrosa aventura de arte pixelado en 3D que pondrá a prueba tus habilidades para las plataformas.
ACA NEOGEO PULSTAR,"6,99 €*","• Arcade, Disparos (Shooter)",21-12-2017,PULSTAR es un juego de disparos de desplazamiento lateral publicado en 1995 por SNK. Controla el Dino246 y derriba a los alienígenas que atacan al sistema solar.
Frederic: Resurrection of Music,"5,99 €*","• Arcade, Música",21-12-2017,"Frederic Chopin, un compositor fallecido hace largo tiempo, regresa del más allá para participar en intensos duelos musicales."
Blossom Tales: The Sleeping King,"14,99 €*","• Acción, Aventura, Rol (RPG)",21-12-2017,Explora un mundo encantado en una aventura de acción clásica.
The Next Penelope,"12,99 €*","• Acción, Arcade, Aventura, Carreras",21-12-2017,¡Mitología griega y carreras frenéticas con la acción de un juego de disparos!
"Guns, Gore and Cannoli","9,99 €*","• Acción, Arcade, Disparos (Shooter), Plataformas",21-12-2017,"Guns, Gore & Cannoli es un juego de acción desbordante, cómico y vertiginoso con gráficos dibujados a mano ambientado en los Locos Años Veinte. Encarnas a Vinnie, un mafioso con una misión en una ciudad controlada por gánsteres y plagada de zombis."
TINY METAL,"13,99 €*","• Estrategia, Simulación",21-12-2017,"Es la guerra en TINY METAL, ¡el retorno triunfal de los videojuegos de guerra de estilo japonés!"
Puzzle Box Maker,"14,99 €*","• Fiesta, Plataformas",21-12-2017,¡Nos encanta el arte en píxeles!
Tiny Troopers Joint Ops XL,"12,99 €2,59 €*","• Acción, Arcade, Disparos (Shooter)",21-12-2017,Guerras en miniatura a gran escala
Crawl,"14,99 €*","• Acción, Arcade, Rol (RPG)",19-12-2017,¡El juego de mazmorras en el que tus amigos controlan a los monstruos!
Brawlout,"19,99 €*","• Acción, Fiesta, Lucha",19-12-2017,Brawlout es un juego de lucha para fiestas diseñado para jugar en el sofá de casa en combates online y torneos competitivos.
Enter the Gungeon,"14,99 €*","• Acción, Aventura",18-12-2017,"Enter the Gungeon es un juego de mazmorras y tiroteos que sigue a una banda de marginados arrepentidos en su intento de conseguir la absolución personal a base de disparar, saquear, dar volteretas y voltear mesas para alcanzar el tesoro supremo de la legendaria Armazmorra: el arma que puede matar el pasado."
Floor Kids,"16,99 €*","• Acción, Música",18-12-2017,"Participa en combates de breakdance con jugabilidad libre, desafíos de ritmo y sesiones multijugador."
Hiragana Pixel Party,"7,99 €*","• Acción, Educativo, Música, Plataformas",16-12-2017,¡Una aventura rítmica de plataformas para aprender japonés!
One More Dungeon,"7,99 €*","• Acción, Acción en primera persona (FPS), Rol (RPG)",15-12-2017,One More Dungeon es un shooter roguelike en primera persona con niveles generados proceduralmente y gráficos pixelados.
Romancing SaGa 2,"24,99 €7,49 €*",• Rol (RPG),15-12-2017,Siéntate en el trono del imperio Varennes y controla a varias generaciones de gobernantes en una audaz contienda contra los siete héroes
Unepic,"9,99 €*","• Plataformas, Rol (RPG)",15-12-2017,"Daniel es un chico normal y corriente. Aficionado a los videojuegos, las películas de ciencia ficción y a los juegos de rol. Durante una partida a un RPG se ve teletransportado a un castillo."
Mutant Mudds Collection,"19,99 €*","• Acción, Arcade, Aventura, Plataformas",14-12-2017,¡Tres juegos de Mutant Mudds en uno!
ACA NEOGEO THE LAST BLADE,"6,99 €*","• Arcade, Lucha",14-12-2017,Hacia el final de la era Tokugawa dos espadas predestinadas hacen saltar chispas. ¡Los maestros del acero se ven las caras.
Bleed,"11,99 €*","• Acción, Arcade, Aventura, Plataformas",14-12-2017,¡Dispara y esquiva con estilo para convertirte en el héroe más grande de todos los tiempos!
Poly Bridge,"14,99 €*","• Educativo, Puzle, Simulación",14-12-2017,Da rienda suelta a tu creatividad como ingeniero con este fascinante simulador de construcción de puentes. ¡Es muy completo!
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
,,,Fecha no disponible,
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
Gorogoa,"14,99 €*","• Aventura, Puzle",14-12-2017,"Gorogoa es una atractiva evolución del género de puzles narrada a través de una preciosa historia dibujada a mano, diseñada e ilustrada por Jason Roberts."
Yooka-Laylee,"19,99 €3,99 €*","• Aventura, Plataformas",14-12-2017,El boicot a Capital B ya va de camino con tu dúo de amigos favorito. ¡Ahora para Nintendo Switch!
The End Is Nigh,"14,99 €*","• Acción, Aventura, Plataformas",12-12-2017,¿Qué sentido tiene sobrevivir al apocalipsis si no puedes compartirlo con un amigo?
Stern Pinball Arcade,"0,00 €*","• Arcade, Simulación",12-12-2017,¡Stern Pinball Arcade es el juego de pinball más realista y preciso jamás creado!
Pinball FX3,"0,00 €*","• Arcade, Simulación",12-12-2017,Pinball FX3 es el juego de pinball más grande y comunitario jamás creado.
Plantera Deluxe,"4,99 €*","• Estrategia, Simulación",12-12-2017,¡Bienvenido a Plantera!
Tennis in the Face,"4,99 €*","• Deportes, Puzle",08-12-2017,"Esto no es Wimbledon, ¡es Tennis in the Face!"
The Legend of Zelda: Breath of the Wild,"A partir de: 69,99 €*","• Acción, Aventura",03-03-2017,"En esta aventura de mundo abierto muy aclamada por la crítica, deberás explorar un mundo vasto y peligroso para ayudar a Link a recuperar sus recuerdos tras despertar de un letargo de cien años."
Embers of Mirrim,"13,49 €*","• Aventura, Plataformas, Puzle",07-12-2017,Dividir es creer. Embers of Mirrim es una aventura de plataformas con una criatura mística.
Slain: Back From Hell,"19,99 €*","• Acción, Aventura, Lucha, Plataformas",07-12-2017,¡Saluden todos al Gran Dios del Cuerno Metálico!
Human: Fall Flat,"19,99 €*","• Aventura, Plataformas, Puzle",07-12-2017,Incluye 21 niveles geniales. Más de 35 millones de unidades vendidas en todas las plataformas
ACA NEOGEO TOP HUNTER RODDY & CATHY,"6,99 €*","• Acción, Arcade",07-12-2017,Este intenso juego de acción ofrece emoción y aventura. ¡Líbrate de los piratas espaciales!
Phantom Breaker: Battle Grounds Overdrive,"7,99 €*","• Acción, Arcade, Lucha",07-12-2017,Spin-off del juego de lucha Phantom Breaker. Se trata de un juego de acción cooperativa para cuatro jugadores.
Dimension Drive,"12,99 €*","• Acción, Arcade, Disparos (Shooter)",07-12-2017,Dimension Drive es un shooter espacial que retará tus habilidades de maneras totalmente nuevas.
The Sexy Brutale,"19,99 €*","• Aventura, Puzle",07-12-2017,"The Sexy Brutale es un juego de aventuras y puzles en un baile de máscaras lleno de intriga, humor negro y juego sucio para eShop de Nintendo Switch."
Riptide GP: Renegade,"9,99 €*","• Acción, Carreras, Deportes",07-12-2017,"Pilotas una moto acuática, te han expulsado de la liga de Riptide GP y te han obligado a competir de forma ilegal por los canales de la ciudad, ruinas inundadas y maquinaria de fábricas en funcionamiento en un esfuerzo por reclamar tu reputación y tu título."
GUNBIRD for Nintendo Switch,"6,99 €*","• Arcade, Disparos (Shooter)",07-12-2017,GUNBIRD de Psikyo ya está en Nintendo Switch.
Teslagrad,"14,99 €*","• Plataformas, Puzle",07-12-2017,Adéntrate en un juego de plataformas lleno de puzles en el que prima el electromagnetismo ante todo: Teslagrad en Nintendo eShop de Nintendo Switch.
Yōdanji,"4,99 €*","• Aventura, Estrategia, Rol (RPG)",07-12-2017,¡Un roguelike basado en el folclore japonés!
Vostok Inc.,"14,99 €2,99 €*","• Acción, Arcade, Disparos (Shooter)",07-12-2017,Vostok Inc. es un clicker de arcade de palancas dobles único en su especie.
Nine Parchments,"19,99 €*",• Rol (RPG),05-12-2017,Nine Parchments es un RPG cooperativo de acción lleno de magia para Nintendo Switch.
Caveman Warriors,"12,99 €*","• Acción, Plataformas",05-12-2017,Aplasta cabezas en este juego de plataformas cooperativo.
Xenoblade Chronicles 2,"A partir de: 59,99 €*",• Rol (RPG),01-12-2017,Busca el paraíso total del Elíseo en compañía de Pyra en Xenoblade Chronicles 2 para Nintendo Switch.
Gear.Club Unlimited,"14,90 €*",• Carreras,01-12-2017,"¡Más que una carrera, es un auténtico universo automovilístico!"
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
,,,Fecha no disponible,
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
LEGO® MARVEL Super Heroes 2,"59,99 €*",• Acción,01-12-2017,Únete a tus superhéroes y supervillanos favoritos de distintas eras y realidades en su lucha contra el viajero del tiempo Kang el Conquistador en una aventura original y completamente nueva: LEGO® Marvel Super Heroes 2.
Star Ghost,"8,99 €*","• Acción, Arcade, Disparos (Shooter)",30-11-2017,Acaba con hordas de enemigos mientras te enfrentas al malvado imperio Metagon para salvar la raza humana.
Serial Cleaner,"14,99 €*",• Acción,30-11-2017,Ponte en la piel de un limpiador profesional de escenas del crimen.
Levántate: All Stars,"29,99 €*","• Fiesta, Música",30-11-2017,¡Demuestra que eres el alma de la fiesta!
SUPERBEAT XONiC EX,"34,99 €*","• Arcade, Música",30-11-2017,"3, 2, 1 ... ¡A bailar! ¡SUPERBEAT XONiC EX es la experiencia musical que pondrá todos tus sentidos en alerta!"
ACA NEOGEO WORLD HEROES,"6,99 €*","• Arcade, Lucha",30-11-2017,¿Quién es el héroe más fuerte de la historia? ¡Estas intensas batallas trascienden el tiempo!
Arcade Archives Traverse USA,"6,99 €*","• Arcade, Carreras",30-11-2017,¡3700 millas te están esperando! ¡Atraviesa los EE. UU.!
Syberia 2,"29,99 €*","• Aventura, Puzle",30-11-2017,¡La secuela del juego de aventuras de referencia por fin está disponible en Nintendo Switch!
MUJO,"8,99 €*",• Puzle,30-11-2017,MUJO es un juego de puzles único con características que lo distinguen de cualquier otro juego. Apila baldosas y tócalas para atacar a los monstruos.
OPUS: The Day We Found Earth,"5,00 €*",• Aventura,30-11-2017,¡Sumérgete en una galaxia sin límites en esta aventura apasionante!
ACORN Tactics,"9,99 €*","• Estrategia, Tablero",30-11-2017,¡Invasión alienígena! ¡Solo los ACORN pueden detenerlos!
Resident Evil Revelations,"19,99 €*",• Acción,28-11-2017,"Desvela la verdad detrás del horror. Con munición y armas limitadas, la carrera por la supervivencia ha comenzado en Resident Evil Revelations."
Resident Evil Revelations 2,"24,99 €*",• Acción,28-11-2017,El mal acecha. En esta historia con múltiples giros cualquier cosa es posible.
Red Game Without a Great Name,"2,99 €*","• Arcade, Puzle",24-11-2017,"¡Telepórtate al juego más ""heavy""! Imagina: un juego sencillo en su mecánica, pero altamente exigente desde la primera pantalla, ¡donde virtualmente cualquier cosa podría matarte!"
3D MiniGolf,"19,99 €*","• Arcade, Deportes, Fiesta, Golf, Simulación",24-11-2017,¡Minigolf para 1 a 4 jugadores!
Crimsonland,"13,99 €*","• Acción, Arcade, Disparos (Shooter)",24-11-2017,"Miles de alienígenas, lagartos mutantes y más están atacando, ¿podrás sobrevivir a su ofensiva?"
Let's Sing 10,"39,99 €*","• Fiesta, Música",24-11-2017,"¡Prepara tus cuerdas vocales, sube al escenario virtual y vive la mejor experiencia Let’s Sing hasta la fecha!"
Poi: Explorer Edition,"19,99 €*",• Plataformas,24-11-2017,Embárcate en una aventura de plataformas 3D clásica: pilota una nave para recoger Explorer Medallions y desentrañar los misterios de Milky Way Globe.
Snow Moto Racing Freedom,"34,99 €*","• Arcade, Carreras",24-11-2017,"Hasta cuatro jugadores pueden sumergirse en el frío, intenso y divertido mundo de las motos de nieve con Snow Moto Racing Freedom."
Aqua Moto Racing Utopia,"34,99 €*","• Arcade, Carreras",24-11-2017,Aqua Moto Racing Utopia es un juego de motos de agua divertido y exótico para hasta cuatro jugadores.
Transcripted,"7,99 €*","• Arcade, Disparos (Shooter), Puzle",23-11-2017,Una mezcla única de shooter con dos palancas y un juego de combinar tres elementos.
Portal Knights,"19,99 €*","• Acción, Aventura, Rol (RPG)",23-11-2017,Crea a tu propio héroe. ¡Conviértete en el caballero guardián definitivo!
Stick It to The Man,"11,99 €0,99 €*","• Aventura, Plataformas, Puzle",23-11-2017,"Ayuda a Ray a huir en Stick It to The Man, una divertida y aclamada aventura de plataformas y puzles para Nintendo eShop de Nintendo Switch."
Kid Tripp,"3,99 €*","• Arcade, Plataformas",23-11-2017,Kid Tripp se ha estrellado en una isla misteriosa y los animales salvajes se han propuesto arruinarle el día.
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
,,,Fecha no disponible,
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
Letter Quest Remastered,"11,99 €*","• Puzle, Rol (RPG)",23-11-2017,"Las parcas Grimm y Rose necesitan tu ayuda para derrotar a una legión de monstruos, fantasmas y malvados conejitos usando el poder de las palabras."
Mantis Burn Racing,"15,99 €*","• Arcade, Carreras",23-11-2017,"¡La carrera está en marcha, cuando y donde elijas!"
Worms W.M.D,"29,99 €*",• Estrategia,23-11-2017,¡Worms W.M.D explota en Nintendo Switch!
ACA NEOGEO SOCCER BRAWL,"6,99 €*","• Acción, Arcade, Deportes, Football Fútbol",22-11-2017,¡Golpea! ¡Da patadas! Todo vale en esta competición de fútbol.
MXGP3 - The Official Motocross Videogame,"19,99 €1,99 €*","• Carreras, Deportes",21-11-2017,¡Siente toda la adrenalina del motocross con el único videojuego del campeonato oficial!
Dead Synchronicity: Tomorrow Comes Today,"14,99 €*",• Aventura,21-11-2017,"“Dead Synchronicity: Tomorrow Comes Today” cuenta la historia de Michael, un hombre sin pasado, que debe recuperar su identidad al mismo tiempo que desentraña los misterios en torno a los dos eventos que han conducido a la humanidad al borde del colapso."
Uurnog Uurnlimited,"9,99 €*","• Plataformas, Puzle",21-11-2017,"¡Entra en el extraño y caprichoso mundo de Uurnog Uurnlimited! Explora una tierra absurda y llena de rompecabezas, repleta de cubos, bombas, gente rara y adorables animales."
Battle Chef Brigade,"19,99 €*","• Acción, Plataformas, Puzle, Rol (RPG)",20-11-2017,¡Viva la brigada!
RIVE: Ultimate Edition,"14,99 €*","• Acción, Disparos (Shooter)",17-11-2017,"Detona, piratea y explora en una gigantesca nave espacial abandonada en RIVE: Ultimate Edition, disparos y ciencia ficción explosiva para Nintendo eShop de Nintendo Switch."
The Elder Scrolls V: Skyrim®,"A partir de: 59,99 €*","• Acción, Rol (RPG)",17-11-2017,La multigalardonada fantasía épica de The Elder Scrolls V: Skyrim® de Bethesda Game Studios® llega a Nintendo Switch.
RiME,"34,99 €*","• Aventura, Plataformas, Puzle",17-11-2017,"Una isla por descubrir se extiende frente a ti. Explora el hermoso y duro, mundo de RIME, un juego de aventura de puzles para un jugador."
VVVVVV,"9,99 €*",• Plataformas,17-11-2017,Cada sección tiene un reflejo igual y opuesto.
Aces of the Luftwaffe - Squadron,"14,99 €*","• Arcade, Disparos (Shooter)",17-11-2017,¡Los Aces of the Luftwaffe han regresado! ¡Esquiva una lluvia de balas y enfréntate a temibles máquinas de guerra en truculentos combates aéreos y batallas contra los jefes!
Xenoraid,"9,99 €*","• Acción, Arcade, Disparos (Shooter)",17-11-2017,¡Acción clásica y funciones modernas!
Green Game: TimeSwapper,"2,99 €*","• Arcade, Puzle",17-11-2017,"Eres un maestro del tiempo. Puedes ir a pasado, presente o futuro. Usa tu poder para ayudar a un pájaro metálico a cumplir con su importante misión."
Batman - The Telltale Series,"14,99 €*",• Aventura,17-11-2017,El destino de Batman está en tus manos.
Ginger: Beyond the Crystal,"19,99 €*","• Acción, Aventura, Plataformas",17-11-2017,"Un mundo destrozado por la explosión del cristal, una misteriosa amenaza que pesa sobre sus habitantes y una diosa que crea un héroe: ¡esto es Ginger: Beyond the Crystal!"
Antiquia Lost,"12,99 €*","• Aventura, Estrategia, Rol (RPG), Simulación",16-11-2017,¡Una aventura RPG protagonizada por una chica hecha de fango! ¡Disfruta de los fluidos combates por turnos en 2D!
Lumo,"19,99 €*","• Aventura, Plataformas",16-11-2017,¡Un verdadero homenaje a la época dorada de los videojuegos!
ACA NEOGEO KARNOV'S REVENGE,"6,99 €*","• Acción, Arcade, Lucha",16-11-2017,Aquí comienza todo. Grandes luchadores reunidos en una competición legendaria.
L.A. Noire,"49,99 €*","• Acción, Aventura",14-11-2017,Un thriller policíaco oscuro y violento ambientado en el Los Ángeles de la década de 1940.
Rocket League®,"0,00 €*","• Acción, Carreras, Deportes",14-11-2017,¡JUEGA A ROCKET LEAGUE GRATIS!
Super Putty Squad,"14,99 €*","• Arcade, Plataformas",14-11-2017,"Salta, rebota, brinca y estírate hacia la victoria mientras ayudas Putty a salvar a sus amigos secuestrados de una muerte segura en esta aventura clásica de plataformas con más de 100 niveles."
DOOM,"39,99 €*","• Acción, Acción en primera persona (FPS)",10-11-2017,"Acaba con hordas de demonios cuando y donde te apetezca con DOOM, un frenético y divertido shooter en primera persona para Nintendo Switch."
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
,,,Fecha no disponible,
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
Cat Quest,"12,99 €2,59 €*","• Acción, Aventura, Rol (RPG)",10-11-2017,Cat Quest es un RPG de mundo abierto ambientado en el mundo de los felinos.
Ben 10,"24,99 €*","• Acción, Lucha",10-11-2017,"El viaje por el país de Ben, Gwen y el Abuelo Max se ha visto interrumpido de nuevo por los supervillanos y sus malvados planes para acabar con el mundo."
Snipperclips – ¡A recortar en compañía!,"19,99 €*","• Acción, Puzle",03-03-2017,"Comunícate, coopera y sírvete de tu imaginación para resolver puzles en Snipperclips – ¡A recortar en compañía! para Nintendo Switch."
Spellspire,"9,99 €*","• Educativo, Puzle, Rol (RPG)",09-11-2017,"¡Cuanto más larga es la palabra, más poderoso es el hechizo!"
Koi DX,"5,00 €*","• Aventura, Puzle",09-11-2017,Koi DX es una experiencia tranquila y cautivadora que te embarcará en una aventura de introspección a través de la experiencia de un solitario pez koi que se ha separado de su dueño.
Octodad: Dadliest Catch,"13,99 €*","• Acción, Aventura",09-11-2017,Padre abnegado. Esposo amantísimo. Pulpo de incógnito.
Tallowmere,"6,99 €*","• Acción, Estrategia, Fiesta, Plataformas",09-11-2017,Levanta tu escudo y descubre las mazmorras de Lady Tallowmere. ¿Hasta dónde serás capaz de llegar?
Maria The Witch,"4,99 €*","• Acción, Arcade, Plataformas",09-11-2017,Zaki y Mia robaron todos los correos y los extendieron por todos los mundos. Ayuda a María a devolvérselos a sus dueños.
Rock 'N Racing Off Road DX,"9,99 €*","• Carreras, Deportes, Fiesta, Simulación",09-11-2017,¡Preparate para disfrutar de las carreras Off Road junto a familia y amigos!
ACA NEOGEO STREET HOOP,"6,99 €*","• Arcade, Deportes",09-11-2017,¡Consigue el mejor equipo de baloncesto callejero del mundo!
Sonic Forces™,"39,99 €*","• Acción, Aventura, Plataformas",07-11-2017,"Sonic Forces es el último juego de Sonic the Hedgehog que te permite crear tus propios personajes con dispositivos alucinantes, correr por paisajes desolados con Sonic moderno y saltar de un lado a otro con Sonic clásico."
Farming Simulator Nintendo Switch Edition,"19,99 €*","• Otros, Simulación",07-11-2017,"¡Enfréntate a los desafíos del granjero moderno! Explora un enorme mundo abierto que abarca un detallado entorno norteamericano, repleto de actividades agrarias a lo largo de cientos de acres de terreno."
Heroes of the Monkey Tavern,"9,99 €*","• Acción, Aventura, Rol (RPG)",07-11-2017,Revive la época dorada de los juegos de mazmorras en una versión simplificada perfectamente adaptada para consolas.
Wheels of Aurelia,"9,99 €*","• Aventura, Carreras",02-11-2017,"Explora otra cara de Italia en este juego de los creadores de FOTONICA. Embárcate en un auténtico road trip, conoce a personajes dinámicos y descúbrete durante el viaje."
Morphite,"14,99 €*","• Acción, Aventura",02-11-2017,"Ambientado en un futuro lejano en el que la humanidad ha colonizado los confines del espacio, Morphite sigue la historia de Myrah Kale, una joven cuya vida da un giro repentino."
ACA NEOGEO ART OF FIGHTING 3,"6,99 €*","• Arcade, Lucha",02-11-2017,¡Nuevos luchadores! Esta es una historia paralela a la serie ART OF FIGHTING que retrata el drama y los combates de varios luchadores.
