Título,Precio,Categoría,Fecha de lanzamiento,Descripción
Arise: A Simple Story - Definitive Edition,"19,99 €*","• Aventura, Puzle",28-04-2022,UNA AVENTURA DE AMOR Y TRISTEZA
TURN TACK,"12,29 €*","• Aventura, Puzle",28-04-2022,"Un mundo al borde de la perdición, y la chica que tiene la llave. Un exótico juego de aventuras y rompecabezas basado en el mito azteca en Sudamérica."
TASOMACHI: Behind the Twilight,"16,79 €8,39 €*","• Acción, Aventura",28-04-2022,Embárcate en una aventura... A donde sea que tu corazón te lleve.
Whisper Trip,"4,99 €*","• Acción, Plataformas",28-04-2022,Whisper Trip es un frenético juego cooperativo de acción de desplazamiento lateral con un toque de cyberpunk.
As Far As The Eye,"20,99 €4,19 €*",• Estrategia,28-04-2022,Embárcate en una increíble aventura en As Far As The Eye. Construye un poblado ambulante y viaja con tu tribu hacia el centro del mundo: el Ojo.
Panmorphia: Awakened,"6,99 €1,74 €*","• Aventura, Estilo de vida, Otros, Puzle",28-04-2022,"A point and click, puzzle adventure game set in the magical world of Panmorphia."
Gems of Magic: Dwarf's Destiny,"4,99 €*","• Aventura, Estrategia, Puzle",28-04-2022,Embárcate en una aventura mágica en busca de tu destino mientras reconstruyes la aldea del bosque y acabas con los duendes en esta emocionante aventura de combinar 3.
LOST BUBBLES: Sweet mates,"2,69 €*","• Acción, Arcade, Plataformas",28-04-2022,"Spirits that challenge hard, while cutting down their own lives. It's a hard platform game that depicts a sense of togetherness with friends you meet along the way."
Layer Section™ & Galactic Attack™ S-Tribute,"27,99 €*","• Arcade, Disparos (Shooter)",28-04-2022,¡El juego de disparos vertical con magníficas animaciones 2D y fijación de láser ha vuelto con nuevas características y clasificación en línea!
NEW TERRA®,"5,00 €*","• Acción, Arcade, Disparos (Shooter), Estrategia",28-04-2022,Estrategia. Acción. Espacio. NEW TERRA® es el desafío que estabas esperando. ¿Estás listo para ser capitán?
WAIFU IMPACT,"4,99 €*","• Acción, Disparos (Shooter), Fiesta",28-04-2022,Videojuego inmersivo de disparos en tercera persona en una isla desierta.
Marble Maid,"9,99 €*","• Acción, Plataformas, Puzle",28-04-2022,¡Limpia las pelusas de una mansión y revela atrevidos secretos mientras ruedas con tu bola en una gigantesca aventura!
Transiruby,"12,49 €*","• Acción, Plataformas",28-04-2022,Explore the mysteries of an unknown land!
Catie in MeowmeowLand,"11,99 €*","• Aventura, Otros, Puzle",28-04-2022,"Catie in MeowmeowLand es una divertida aventura gráfica clásica. ¡Ayuda a la pequeña Catie a salir del raro mundo de MeowmeowLand, a volver a casa!"
Threaded,"9,99 €*","• Puzle, Tablero",28-04-2022,A relaxing and cute colour-linking puzzle game.
Our Ninja World,"11,22 €*","• Acción, Carreras, Fiesta, Lucha",28-04-2022,¡Lucha desde las sombras en un mundo de ninjas! ¡Adéntrate en Our Ninja World!
LandingHero haneda 787,"26,99 €*",• Simulación,28-04-2022,Experience the realistic sensation! A new landing game is now available on Nintendo Switch™!
Piano Virtual,"9,99 €*",• Música,28-04-2022,¡Disfruta el teclado Piano Virtual y ¡deja a tus dedos bailar sobre la pantalla!
Base Jump Wing Suit Flying,"9,99 €*","• Arcade, Deportes, Simulación",28-04-2022,Vuela como nunca lo habías hecho en varios entornos geniales.
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
,,,Fecha no disponible,
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
Arcade Archives YOUKAI DOUCHUKI,"6,99 €*","• Acción, Arcade",28-04-2022,-TAROSUKE goes to hell.-
Pixel Game Maker Series Fish Tornado,"4,49 €*","• Acción, Arcade, Comunicación",28-04-2022,A simple action game that all you need is your Left Stick! Turn your fish into a giant swarm and take down your enemies!
LilyDeux Black Lily Warning,"15,00 €*","• Estrategia, Simulación",28-04-2022,"This is a full-blown SRPG that eliminates probability and pursues strategicity and stress-free playability. The battle of ""Lily"" is to a new generation!"
Ping Pong Arcade,"14,99 €2,99 €*","• Arcade, Deportes, Simulación",28-04-2022,¡Las palas están listas!
Get Packed: Couch Chaos,"11,99 €2,99 €*",• Acción,28-04-2022,Get Packed: Couch Chaos es la edición extendida de este juego de movimiento cooperativo local basado en la física y plagado de desastres.
The Stanley Parable: Ultra Deluxe,"21,99 €*","• Acción en primera persona (FPS), Aventura, Otros",27-04-2022,The Stanley Parable: Ultra Deluxe es un juego de aventura en primera persona.
The Sorrowvirus - A Faceless Short Story,"14,99 €*","• Aventura, Puzle",27-04-2022,¡Libera el alma de un joven del tormento de una muerte sin fin!
Abyss Memory Fallen Angel and the Path of Magic,"4,99 €*","• Acción, Puzle",27-04-2022,"Worldwide Drawing Adventure Challenge Byking, the developer of numerous action titles, now sends out its newest challenge to fans all over the world."
SOTANO - Puzzle Escape Room,"3,99 €*","• Aventura, Puzle",27-04-2022,"Sotano is a first person 3d escape room puzzle adventure. Explore areas, collect items and solve puzzles. Will you escape the house of Sotano?"
Unsouled,"16,79 €*","• Acción, Aventura, Lucha, Rol (RPG)",27-04-2022,
The Serpent Rogue,"19,99 €*",• Aventura,26-04-2022,The Serpent Rogue es un juego de acción y aventura ambientado en un mundo medieval de fantasía. ¡Crea y elabora pociones para acabar con el ominoso peligro!
RESEARCH and DESTROY,"19,99 €*",• Acción,26-04-2022,RESEARCH and DESTROY is a TURN-BASED ACTION GAME with local co-op.
Zombie Army 4: Dead War,"49,99 €*","• Acción, Disparos (Shooter)",26-04-2022,¡Lucha para salvar a la humanidad de los no muertos en este juego de disparos espeluznante!
Wizard Mike,"6,99 €*","• Acción, Disparos (Shooter), Plataformas, Puzle",22-04-2022,Darkness came over the magical kingdom. The most powerful wizards stood against evil forces. But the enemy was too strong. The battle was lost.
Galagi Shooter,"4,99 €*","• Acción, Arcade",22-04-2022,"Galagi Shooter está basado en el exitoso juego arcade de defensa del espacio de la vieja escuela, probablemente uno de los mejores juegos que se han hecho."
Castle Formers,"4,99 €1,49 €*","• Acción, Plataformas, Rol (RPG)",22-04-2022,¡Defiende tu castillo en una noche oscura llena de hordas invasoras!
Bit Orchard: Animal Valley,"6,99 €1,99 €*","• Arcade, Aventura, Puzle, Simulación",22-04-2022,"Saca las malas hierbas, planta nuevos manzanos y recoge los frutos literales de tu trabajo."
Instant Sports Plus,"24,99 €*","• Deportes, Fiesta",22-04-2022,¡Juega a INSTANT SPORTS Plus para unas vacaciones deportivas con amigos!
Winkeltje: The Little Shop,"12,49 €*","• Estrategia, Simulación",22-04-2022,"Construye, gestiona y decora tu propia tienda tradicional de fantasía llena de colorido."
Rail Trail,"2,99 €0,99 €*","• Arcade, Puzle",22-04-2022,Rail Trail is a game where you need to create rail systems that will guide gold to its destination.
Shattered: Tale of the Forgotten King,"29,99 €*","• Acción, Aventura, Plataformas, Puzle",22-04-2022,"Al principio, estaba el Rey."
Ganryu 2 - Hakuma Kojiro,"19,99 €*","• Arcade, Plataformas",22-04-2022,"Desempeñas el papel de Miyamoto Musashi, que viaja de norte a sur por un Japón de fantasía del siglo XVII, hasta la isla de Ganryū-jima!"
Neptunia x SENRAN KAGURA: Ninja Wars,"49,99 €*","• Acción, Rol (RPG)",22-04-2022,¡Neptunia y SENRAN KAGURA unen sus fuerzas en este RPG cargado de acción!
Revita,"16,99 €*","• Acción, Aventura, Disparos (Shooter)",21-04-2022,"Un juego de plataformas twin-stick estilo roguelite. Escala la torre del reloj, atraviesa salas y disfruta luchando con jefes para recuperar tus recuerdos."
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
,,,Fecha no disponible,
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
Lila's Sky Ark,"14,99 €*","• Acción, Aventura, Puzle, Rol (RPG)",21-04-2022,"Lila’s Sky Ark es un juego trepidante de acción y aventura ambientado en un mundo psicodélico repleto de personajes estrafalarios, luchas intensas y secretos ocultos."
MotoGP™22,"29,99 €*","• Carreras, Deportes, Simulación",21-04-2022,Motores en marcha: arranca el videojuego con la experiencia más inmersiva y auténtica de MotoGP™ de la historia. MUNDO DE MOTOGP™ AL COMPLETO Explora el contenido de la temporada 2022 en todas las clases de MotoGP™ y las demás categorías.
Super Mega Zero,"9,99 €*","• Acción, Arcade, Aventura, Plataformas",21-04-2022,"Miss Undefined ha sido secuestrada por la temible Kill Screen. Pasa de cero a héroe en este trepidante juego de plataformas, persiguiendo al tiempo, la máxima puntuación y, finalmente, a la propia Kill Screen."
Lumote: The Mastermote Chronicles,"19,99 €*","• Otros, Plataformas, Puzle",21-04-2022,¡La mayor misión espera al héroe más blandito!
orbit.industries,"19,99 €*","• Estrategia, Simulación",21-04-2022,¡Construye y gestiona tu propia estación orbital!
Rainbow Yggdrasil,"11,99 €*","• Estrategia, Rol (RPG), Tablero",21-04-2022,"In a white world, the rainbow world tree stands... Very original world view in a new game genre Color Change x Roguelike"
Dragon Caffi,"7,79 €*","• Aventura, Puzle, Rol (RPG)",21-04-2022,"Join Margo on her quest to discover the joy that food brings to others, and the memories gathered around sharing a treat with loved ones!"
Rotund Zero,"1,79 €*","• Arcade, Plataformas",21-04-2022,"¡Juega con conejitos saltarines en Rotund Zero, un juego informal que bebe del género puro de plataformas!"
Funny Car Wash - camiones y autos juego acción RPG lavado de autos garaje para niños y niños pequeños,"19,99 €*","• Educativo, Otros, Rol (RPG), Simulación",21-04-2022,"¡Diversión RPG de lavado de autos para todos los niños! ¡Limpia, encera, cepilla, manguera, pule y haz que tus divertidos autos brillen!"
Deck of Ashes: Complete Edition,"24,99 €*","• Acción, Aventura, Estrategia, Rol (RPG)",21-04-2022,Aventura Roguelite con combate de tarjeta táctica.
In the Mood,"4,99 €*","• Acción, Arcade, Puzle",21-04-2022,"¡Revela a las hermosas chicas que se ocultan bajo pilas de bolas coloridas en este juego de acción e ingenio, inspirado en los clásicos de arcade!"
Sakura Angels,"9,99 €4,99 €*",• Aventura,21-04-2022,"¡De los creadores de Sakura Succubus, llega una angelical comedia romántica!"
Burger Bistro Story,"13,00 €*","• Estrategia, Puzle, Rol (RPG), Simulación",21-04-2022,Abre tu propio restaurante y crea hamburguesas en este juego de simulación.
Japanese NEKOSAMA Escape -The Old Inn-,"8,99 €*",• Puzle,21-04-2022,"Un amigo me recomendo este inexplorado hotel de aguas termales.Cuando volvi del bano, !mi habitacion estaba desordenada!"
Galactic Wars EX,"7,99 €*","• Arcade, Disparos (Shooter)",21-04-2022,¡Una nueva experiencia retro shmup!
Samurai Bringer,"8,19 €4,91 €*","• Acción, Arcade, Aventura, Puzle",21-04-2022,Acción roguelite con temática samurái donde te enfrentarás a hordas de samuráis y demonios en tu aventura para derrotar a Yamata-no-Orochi.
Roguebook,"24,99 €*","• Aventura, Estrategia, Puzle, Rol (RPG)",21-04-2022,"Atrévete a afrontar el desafío de un juego de construcción de mazos tipo roguelike con mecánicas únicas, de los desarrolladores de Faeria y Richard Garfield, creador de Magic: The Gathering™."
Arcade Archives GAPLUS,"6,99 €*","• Arcade, Disparos (Shooter)",21-04-2022,Strike back with powerful BLASTER HEAD weapons!
Deponia Collection,"39,99 €*","• Aventura, Puzle",21-04-2022,"Acompaña a Rufus en esta alocada aventura, que incluye la historia de amor más extraña de la historia de los videojuegos."
NeonLore,"5,99 €*","• Acción, Aventura, Puzle",21-04-2022,Descubre el futuro...
8 Ball Clash,"3,99 €*","• Deportes, Simulación, Tablero",21-04-2022,Pick your cue and enjoy a classic billiard modern game with a touch of arcade style!
CosmicBreak Gun & Slash,"15,90 €*","• Acción, Disparos (Shooter)",21-04-2022,Choose your champion from a roster of various robots or humanoids and fight swarms of enemy robots in this classic hack and slash!
Horror Stories,"1,99 €*","• Acción, Puzle",21-04-2022,"You find yourself in a situation, in which you need not to catch the eye of the killer and try to survive by killing him!"
The Last Friend,"14,99 €*","• Arcade, Aventura, Estrategia, Lucha",21-04-2022,"¿Te has aburrido ya de los típicos juegos de peleas o defensa de torres que son muy ladradores pero poco mordedores? Entonces, únete a Alpha y T. Juan en una trepidante aventura!"
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
,,,Fecha no disponible,
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
Derby Racing: Xtreme Driver,"9,99 €*","• Acción, Arcade, Carreras, Simulación",21-04-2022,¡Siente la acción del verdadero derby en la carrera de supervivencia!
amazin' George Remastered,"5,98 €*","• Acción, Arcade, Aventura, Puzle",21-04-2022,"Guide George home through a expansive maze world with fun abilities, tricks and challenges along the way! George is a fun game for all ages. Do you have what it takes to escape the maze?"
Chickens On The Road,"0,99 €*","• Acción, Arcade",21-04-2022,All the chickens escaped from the pen. Collect as many of them as possible.
Ludo Game: Just chill out!,"4,99 €*","• Arcade, Estrategia, Plataformas, Puzle",21-04-2022,Classic board game
Pixel Game Maker Series MessiahEnd Refrain,"4,49 €*","• Acción, Arcade",21-04-2022,Careful dot art An exploration action game with cute characters!
Princess and Fairytales Jigsaw Puzzles - rompecabezas de princesas y cuentos de hadas juego de inteligencia para niños y niñas,"14,99 €*","• Aventura, Educativo, Puzle, Tablero",21-04-2022,"Un juego infantil de cuento de hadas con muchos motivos fantásticos de cuentos de hadas, caballeros, aventuras, unicornios y princesas. Dificultad ajustable."
¡Mi hermano se comió mi flan!,"4,99 €*","• Aventura, Puzle, Simulación, Tablero",21-04-2022,¡No hay! ¡Mi flan ha desaparecido! ¡Mi hermano se comió mi flan!
Space Genesis,"16,99 €*","• Acción, Arcade, Aventura, Disparos (Shooter)",21-04-2022,A single play TOP DOWN game that overcomes crises and fights aliens during space exploration! High quality graphics with overwhelming number of stages!
Metal Tales Overkill,"14,99 €*","• Acción, Arcade, Disparos (Shooter), Música",21-04-2022,Sobrevive con el último roguelike de guitarra en 3D. Lucha contra la maldición de tus hermanos metaleros y líbralos del mal ancestral.
Anuchard,"14,99 €1,94 €*","• Acción, Aventura, Lucha, Puzle",21-04-2022,El reino de Anuchard ha caído.
Evasion From Hell,"9,99 €4,99 €*","• Acción, Aventura, Plataformas",21-04-2022,"Escapa de los 9 círculos del infierno mostrando tus habilidades de plataformas en 3D. Un hermoso mundo lleno de sorpresas, desafíos y almas perdidas te está esperando."
Wild West Crops,"4,99 €*","• Acción, Arcade, Disparos (Shooter), Plataformas",20-04-2022,¡Conviértete en vaquero y libera a tu ciudad de las verduras mutantes!
Catana,"6,99 €*",• Puzle,20-04-2022,Your clear mind is the sharpest sword!
8Doors: Arum's Afterlife Adventure,"16,99 €*","• Acción, Aventura",20-04-2022,
STAR WARS™: The Force Unleashed™,"19,99 €*","• Acción, Aventura",20-04-2022,Libera el poder de la Fuerza
Rolling Car,"7,99 €*","• Arcade, Carreras, Plataformas, Puzle",16-04-2022,"Rolling Car es un juego de precisión, sincronización y desafíos. Supera los obstáculos, resuelve los rompecabezas y llega a la meta."
Formula Retro Racing,"12,99 €*","• Acción, Arcade, Carreras, Simulación",15-04-2022,Formula Retro Racing es un juego de carreras con 8 circuitos de estilo retro inspirado en los clásicos de arcade de principios de los 90.
Lumberhill,"12,49 €*","• Acción, Fiesta, Simulación",15-04-2022,"Un juego multijugador divertidísimo lleno de leñadores y caos. Recorre el mundo y viaja en el tiempo en los modos cooperativo, JcJ o en solitario."
Flower Shop: Summer In Fairbrook,"9,99 €3,99 €*","• Aventura, Otros, Simulación",15-04-2022,Siembra y cultiva amistades (o lo que surja) en una novela visual de simulación agrícola.
"Extreme Speed Bundle Go! Fish Go! Adrenaline Rush, Jet Ski Rush","9,99 €*","• Acción, Arcade, Aventura, Carreras",15-04-2022,¡Pon a prueba tus reflejos con tres juegos sobre la velocidad!
Sharp Shooter Bundle: S.N.I.P.E.R Hunter Scope + Knights & Guns,"29,99 €*","• Acción, Arcade, Disparos (Shooter)",15-04-2022,"Apuntar, respirar hondo, mantener la respiración y disparar. ¡Estos son los principios del buen tirador! Este lote incluye dos juegos para auténticos francotiradores: - Conviértete en cazador y lucha por la libertad en S.N.I.P.E."
Robo Wars,"6,99 €*","• Acción, Disparos (Shooter), Plataformas",15-04-2022,Are you ready to enter a world full of robots and total destruction? Robo Wars is a fast paced action game full of mechs and explosions.
A Sketchbook About Her Sun,"4,99 €*","• Aventura, Música",15-04-2022,
Car Mechanic Simulator Pocket Edition 2,"15,49 €*","• Carreras, Estilo de vida, Simulación",15-04-2022,Build and expand your repair service empire in this incredibly detailed and highly realistic simulation game.
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
,,,Fecha no disponible,
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
ABC Search With Me,"9,99 €*","• Educativo, Puzle",15-04-2022,¡Prepárate para una alocada aventura con nuestros pequeños amigos para encontrar los rompecabezas ocultos repartidos por todo el mundo!
Perfect Truck Bundle,"19,99 €*","• Acción, Carreras, Fiesta, Puzle",15-04-2022,"La combinación perfecta de dos juegos, un juego arcade puro en un mundo de Monster Trucks y un mundo sin conductores. ¿Cómo sería el mundo si tú tuvieras el control de las calles?"
Camper Van Simulator,"12,99 €*","• Acción, Carreras, Deportes, Simulación",15-04-2022,"It’s vacation time! Hop into your camper van, ready your caravan, polish your minibus!"
Jim's Adventure,"2,99 €0,99 €*","• Arcade, Aventura, Plataformas",15-04-2022,Do you have what it takes to save Jim and get him one step closer to his goals?
Puzzle Game Bundle,"19,99 €*","• Educativo, Puzle, Simulación, Uso práctico",15-04-2022,Una combinación perfecta de los mejores juegos de puzzle. Ayuda a los personajes resolviendo rompecabezas mientras te diviertes.
Tower Defense Bundle,"11,99 €*","• Arcade, Estrategia, Puzle, Tablero",15-04-2022,¿Cuánto tiempo puedes sobrevivir bajo la fuerte presión de los atacantes que llegan?
TAITO Milestones,"39,99 €*","• Acción, Arcade, Aventura, Disparos (Shooter)",15-04-2022,¡Vuelve a jugar a los primeros clásicos!
Gotta Protectors: Cart of Darkness,"14,99 €*","• Acción, Arcade",14-04-2022,"Protect the Princess, Smash Castles, and Pulverize Foes. Will You Be the First to Collect All 948 Game Carts?"
Toodee and Topdee,"19,99 €*","• Acción, Aventura, Plataformas, Puzle",14-04-2022,«Toodee and Topdee» es un juego híbrido de plataformas en 2D y puzle cenital. Cambia entre Toodee y Topdee para aprovecharte de sus perspectivas únicas y observa cómo el juego se adapta a las reglas del género actual.
Rotund Rebound,"17,99 €*","• Aventura, Plataformas",14-04-2022,¡Una gran aventura de animales saltarines y zanahorias malvadas!
Pinball Freedom,"9,00 €*","• Arcade, Fiesta, Puzle, Simulación",14-04-2022,Coge tu Walkman y date un garbeo por tu salón recreativo favorito con nuestras clásicas máquinas de pinball retro.
Sockventure,"19,99 €*","• Acción, Arcade, Aventura, Plataformas",14-04-2022,"En este juego de plataformas en 2D, ponte en la piel de un superhéroe y encuentra todos los calcetines desaparecidos en la lavadora maldita."
Nobody Saves the World,"24,99 €*","• Acción, Aventura, Rol (RPG)",14-04-2022,"¡Cambia formas, combina habilidades y salva el mundo!"
Inner Voices,"7,99 €*","• Acción, Acción en primera persona (FPS), Aventura, Otros",14-04-2022,"Una oscura y terrorífica aventura no lineal en primera persona con elementos rogue-like y 5 desenlaces diferentes. Inspirada en las obras de Lovecraft, Poe y King."
Radon Break,"6,99 €*","• Acción, Arcade",14-04-2022,Radon Break is a classic Brick Breaker / Arkanoid style game.
Moorhuhn Jump and Run 'Trampas y Trucos 2',"6,99 €3,49 €*","• Arcade, Aventura, Plataformas, Rol (RPG)",14-04-2022,"Moorhuhn 'Trampas y Trucos 2' te ofrece 21 desafiantes niveles + 6 niveles de bonus llenos de peligrosas trampas, enemigos retorcidos y tesoros ocultos ..."
RUN: The World In-Between,"9,99 €*","• Arcade, Carreras, Plataformas",14-04-2022,RUN: The World In-Between es un juego de plataformas muy dinámico con niveles generados proceduralmente. Tus movimientos tendrán que ser tan rápidos como precisos.
Air Hockey Puzzles,"2,99 €*","• Educativo, Estilo de vida, Puzle, Tablero",14-04-2022,Meet new puzzle game. Air hockey puzzles is new perspective of classic arcade game.
Pretty Girls Rivers,"5,99 €2,39 €*",• Puzle,14-04-2022,¡Empareja fichas en una carrera contra el reloj y obtén nuevos vestidos para tus bellas compañeras de juego!
Hidden Shapes: Animals + Lovely Cats,"3,99 €1,99 €*","• Estrategia, Otros, Puzle, Tablero",14-04-2022,"Relax with these two beautiful hand-drawn puzzles with these two themes, Cats and Animals, created exclusively for the player to have fun and be amazed by beautiful art!"
Pixel Game Maker Series OMA2RI ADVENTURE,"4,49 €*","• Acción, Arcade",14-04-2022,The Ultimate Speedrun Platformer!! On to an adventure to rescue Momo-chan!
Clutter IX: Clutter IXtreme,"9,99 €*","• Puzle, Tablero",14-04-2022,It's clutter to its extreme. Ultimate puzzle game!
Jump Into The Plane,"9,99 €*","• Acción, Carreras, Simulación",14-04-2022,Perform crazy and spectacular stunts! Jump into a plane in a car!
Groundskeeper2,"4,99 €3,24 €*","• Acción, Arcade",14-04-2022,Survive waves of enemies as you teleport across the planet to defeat the aliens
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
,,,Fecha no disponible,
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
Pixel Game Maker Series DANDAN Z,"9,09 €*","• Acción, Arcade, Lucha",14-04-2022,"The sixth installment in the fictional ""GAME BUDDY"" portable game console series! Play against a total of 10 characters!"
Demon Turf: Neon Splash,"4,99 €3,24 €*","• Acción, Aventura, Plataformas",14-04-2022,Demon Turf ha vuelto ¡y es mejor que nunca! Embárcate con Beebz en esta aventura de plataformas de neón donde la velocidad es lo que prima.
Cover Fire,"0,00 €*","• Acción, Acción en primera persona (FPS), Disparos (Shooter), Otros",14-04-2022,Bienvenido a la Resistencia. Bienvenido a Cover Fire.
Animal Babies Puzzle - Preschool Animals Puzzles Game for Kids,"14,99 €*","• Educativo, Puzle, Tablero",14-04-2022,El juego educativo perfecto para niños pequeños. Un divertido rompecabezas de animales para niños pequeños con crías de animales.
HUNDRED FIRES: The rising of red star,"4,99 €*","• Acción, Aventura, Disparos (Shooter), Lucha",14-04-2022,A world crisis and only one man can stop it.
TAISHO x ALICE ALL IN ONE,"53,99 €*",• Aventura,14-04-2022,"A fairytale where YOU save your Prince Charming! Be the heroine and find your ""happily ever after"" with your chosen love interest in this visual novel!"
BIG Kids & Toddlers Educational Learning Games Collection Bundle 5-in-1,"39,99 €*","• Educativo, Puzle, Tablero",14-04-2022,¡Colección de juegos con los cinco juegos educativos más populares de McPeppergames para niños y niños pequeños! ¡No se necesitan conocimientos de idiomas!
Arcade Archives THE LEGEND OF VALKYRIE,"6,99 €*","• Acción, Arcade",14-04-2022,A charming adventure you want to do better at as you progress! VALKYRIE returns for a higher-power adventure!
Scarlet Hood and the Wicked Wood,"14,99 €*","• Aventura, Puzle",14-04-2022,
Defend the Rook,"14,99 €2,99 €*",• Estrategia,14-04-2022,"Un juego de combate en tablero con tácticas de «roguelike», combinado con elementos de defensa de torres. ¡Derrota a las hordas invasoras para seguir con vida y salvar esta tierra!"
Death Park 2,"5,99 €*","• Acción, Acción en primera persona (FPS), Aventura, Disparos (Shooter)",14-04-2022,¡Sé el primero en sobrevivir a este juego de terror lleno de acción y descubre el secreto del payaso asesino aterrador!
Labyrinth of the Chaka King,"6,31 €*","• Acción, Puzle",14-04-2022,Se dice que el reino de Chaka se esfumó repentinamente de la faz de la tierra sin dejar ningún rastro.
Tormented Souls,"19,99 €*","• Acción, Aventura, Otros",14-04-2022,¡El terror de supervivencia clásico llega a Nintendo Switch™!
Bibi & Tina – Nuevas aventuras a caballo,"29,99 €*","• Carreras, Deportes, Otros, Simulación",14-04-2022,¡Pon orden al caos!
Aery Early Birds Bundle,"24,99 €*","• Aventura, Otros, Simulación",14-04-2022,"El ""Aery Early Birds Bundle"" presenta los primeros 3 títulos de la Serie Aery. Experimente las raíces originales de Aery Seires, recuéstese y disfrute de la sensación de volar."
Shooting Star Island,"4,90 €*","• Acción, Aventura, Plataformas",14-04-2022,The black comet atop the island beckons! What secrets will you find deep within? Can you save all the lost worlds?
Cat Cafe Manager,"19,99 €11,99 €*","• Estilo de vida, Estrategia, Música, Simulación",14-04-2022,¡Has llegado a Caterwaul Way! Veo que has heredado la vieja cafetería gatuna. ¡Tendrás que reconstruirla si quieres dar un hogar a los pobres gatos callejeros!
Bush Hockey League,"14,99 €*","• Arcade, Deportes, Fiesta, Lucha",14-04-2022,¡Vuelve el hockey más bestia
Pad of Time,"5,99 €*","• Acción, Arcade, Aventura, Plataformas",13-04-2022,La máquina del tiempo está en tus manos
Blast Brigade vs. the Evil Legion of Dr. Cread,"19,99 €*","• Acción, Arcade, Aventura, Plataformas",13-04-2022,Una aventura montevania en 2D inspirada en las películas de acción de los años 80
Don't Starve Together,"14,99 €*",• Aventura,12-04-2022,Don't Starve Together es la expansión multijugador independiente del juego de supervivencia en un mundo inhóspito Don't Starve.
13 Sentinels: Aegis Rim,"59,99 €*","• Aventura, Simulación",12-04-2022,Una aventura épica de ciencia ficción con trece historias entrelazadas.
Hentai Uni,"2,20 €*","• Otros, Puzle",11-04-2022,Hentai Uni - es un juego de rompecabezas que se puede jugar con una mano.
Axolotl,"6,99 €*","• Aventura, Otros, Plataformas",09-04-2022,Become a magnificent axolotl who climbs in the mid of a desert
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
,,,Fecha no disponible,
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
Micro Stunt Machina,"4,99 €*",• Arcade,09-04-2022,"Micro Stunt Machina es un juego casual mezcla perfecta de puzzle y arcade. En 80 niveles, consigue que tus microcoches lleguen a la meta atravesando obstáculos sobre micropistas."
Astrodogs,"12,99 €*","• Acción, Arcade, Disparos (Shooter)",08-04-2022,"Astrodogs is an on-rails arcade action game featuring a cast of space dogs that have to save the galaxy of WOOFER, a company that controls everything. Also run by dogs."
Boreal Tenebrae,"6,99 €1,99 €*","• Aventura, Otros, Puzle, Simulación",08-04-2022,"Boreal Tenebrae te llevará a una aventura de estilo retro, con una atmósfera misteriosa y elementos de terror. El juego está inspirado en los clásicos de los 90 y en las mejores series de tele"
3D Box Sokoban,"3,99 €*",• Puzle,08-04-2022,"3D Box Sokoban es un juego de lógica que ejercitará tu cerebro, ayudando a desarrollar sus capacidades. - El objetivo del rompecabezas es empujar todas las cajas hacia las metas. - Sólo se puede empujar una caja a la vez."
Calm Colors,"3,99 €0,99 €*","• Estilo de vida, Fiesta, Puzle",08-04-2022,Calm Colors is a relaxing and eye-pleasing experience.
Horror Bundle : Paratopic + Fatum Betula,"9,99 €0,99 €*",• Aventura,08-04-2022,¿Buscas una experiencia aterradora? ¡Pues este lote es perfecto para ti!
Rocket Cows,"0,99 €*","• Acción, Arcade, Aventura, Disparos (Shooter)",08-04-2022,The cows are 'udderly' fed up being abducted!
Double Shot Gals,"4,99 €3,34 €*","• Acción, Arcade, Disparos (Shooter)",08-04-2022,Un carnaval ecchi lleno de disparos y atracciones.
Mech Mechanic Simulator,"19,99 €*","• Otros, Simulación",08-04-2022,"Cada mecanismo tiene su propio propósito especial y, como mecánico de mecanismos, podrá diagnosticar, reparar, cambiar las piezas, así como pintar, actualizar etc"
Chess Cartoons,"4,99 €*","• Educativo, Estrategia, Puzle, Tablero",08-04-2022,¡Un juego de ajedrez de aspecto divertidísimo! ¡Juega una partida de ajedrez con tu amigo o sube las escaleras de dificultad en el modo de un solo jugador!
THE HOUSE OF THE DEAD: Remake,"24,99 €*","• Acción, Acción en primera persona (FPS), Arcade",07-04-2022,¡Nadie sale de aquí con vida!
Traditional Braves,"19,99 €*","• Rol (RPG), Simulación",07-04-2022,"Traditional Simulation RPG with Great Thinking Program ""SESS-AI""!"
