Título,Precio,Categoría,Fecha de lanzamiento,Descripción
Hidden Folks,"11,99 €*",• Aventura,31-10-2018,"Busca personas ocultas en paisajes en miniatura, interactivos y dibujados a mano."
Numbala,"7,99 €*","• Disparos (Shooter), Educativo",31-10-2018,¡Un juego de disparos ambientado en el espacio y muy matemático!
Death Mark,"49,99 €*",• Aventura,31-10-2018,Tus horas están contadas.
The MISSING: J.J. Macfield and the Island of Memories,"24,99 €6,24 €*","• Acción, Aventura, Puzle",31-10-2018,¿Por qué se marchó mi amigo? ¿Y qué esta sensación tan incómoda?
Knock-Knock,"6,99 €*","• Aventura, Otros",31-10-2018,¡Un horror incómodo y sobrecogedor está arrastrándose hasta Nintendo Switch!
Sports Party,"19,99 €*","• Deportes, Fiesta",30-10-2018,¡A sudar la camiseta!
RISK: The Game of Global Domination,"19,99 €*",• Estrategia,30-10-2018,Lleva a tus tropas a la victoria en esta versión modernizada del clásico RISK.
Marble It Up!,"9,99 €*","• Acción, Arcade, Plataformas",29-10-2018,¡Prepárate para rodar!
SkyScrappers,"8,99 €*","• Acción, Arcade, Lucha",29-10-2018,Frenético combate vertical al estilo de las recreativas.
Let's Sing 2019,"39,99 €*","• Fiesta, Música",26-10-2018,¡Saca a la estrella que llevas dentro!
Yomawari: The Long Night Collection,"39,99 €*","• Acción, Aventura, Puzle",26-10-2018,Descubre los misterios que asolan una ciudad rural japonesa.
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
,,,Fecha no disponible,
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
Fly O'Clock,"1,99 €*",• Arcade,26-10-2018,¡Salta tan rápido como puedas y deja atrás a los rivales!
Freaky Awesome,"12,99 €*","• Acción, Arcade, Disparos (Shooter)",26-10-2018,¡Freaky Awesome eleva el grado de locura!
911 Operator,"14,99 €*",• Simulación,26-10-2018,Ponte en la piel de un operador de emergencias que tiene que reaccionar de manera inmediata ante cualquier situación.
Halloween Pinball,"2,99 €*","• Arcade, Simulación",26-10-2018,¡Diviértete con Halloween Pinball!
MY HERO ONE'S JUSTICE,"19,99 €9,99 €*",• Acción,26-10-2018,"¡Ábrete camino, elige entre héroe o villano y vive momentos únicos combatiendo!"
Startide,"9,99 €*","• Acción, Arcade, Aventura",26-10-2018,"Explora las partes más recónditas de la galaxia, descubre su historia y pon a prueba tus habilidades en batallas épicas."
Project Highrise: Architect's Edition,"39,99 €*","• Estrategia, Simulación",26-10-2018,Experimenta una simulación compleja e intensa de un rascacielos moderno.
DEADBOLT,"9,99 €*","• Acción, Disparos (Shooter)",25-10-2018,Controla a la parca y corta de raíz la revuelta de los no muertos.
PIANISTA,"24,99 €14,99 €*","• Arcade, Fiesta, Música",25-10-2018,Interpreta composiciones con una técnica impecable.
1001 Ultimate Mahjong ™ 2,"8,99 €*","• Puzle, Tablero",25-10-2018,"El poder de Mahjong, multiplicado por 1001."
Arcade Archives ALPHA MISSION,"6,99 €*","• Arcade, Disparos (Shooter)",25-10-2018,¡Utiliza ocho Power Armors para arrasar la defensa del enemigo!
Super Hyperactive Ninja,"7,99 €*","• Acción, Arcade, Plataformas",25-10-2018,"Si te quedas sin café, ¡se acabó la partida!"
Puzzle Wall,"7,99 €*","• Acción, Fiesta",25-10-2018,¡Haz una postura y encaja a través de la pared!
Word Puzzles by POWGI,"9,99 €*",• Puzle,25-10-2018,¡Una colección increíble de seis puzles POWGI!
Aqua TV,"9,99 €*","• Otros, Simulación",25-10-2018,El acuario digital definitivo.
Pinstripe,"14,49 €*","• Acción, Aventura, Plataformas, Puzle",25-10-2018,Descubre los oscuros secretos del pasado de Teddy.
SpiderSolitaire BLACK,"5,09 €*","• Puzle, Tablero",25-10-2018,El clásico Spider Solitaire con 300 niveles.
7 Billion Humans,"14,99 €*","• Estrategia, Puzle",25-10-2018,Automatiza a una multitud de oficinistas para resolver puzles en el interior de este ordenador paralelo hecho de gente.
Dracula's Legacy,"19,99 €*","• Aventura, Puzle",25-10-2018,Resuelve rompecabezas desconcertantes y explora lugares coloridos.
Suicide Guy: Sleepin' Deeply,"5,99 €1,01 €*","• Acción, Aventura, Plataformas, Puzle",25-10-2018,¡Nuevos sueños lunáticos te están esperando!
Car Quest,"20,99 €*","• Aventura, Carreras, Puzle",25-10-2018,Abróchate el cinturón para un viaje por carretera épico a través de un colorido mundo de rompecabezas y aventuras.
Storm In A Teacup,"2,99 €*","• Plataformas, Puzle",25-10-2018,Guía a Storm en su taza de té a lo largo de diferentes niveles.
ACA NEOGEO SAVAGE REIGN,"6,99 €*","• Arcade, Lucha",25-10-2018,¿¡Quién se hará con la victoria!?
Eternum Ex,"7,99 €*","• Acción, Arcade, Aventura",25-10-2018,Una oda a la nostalgia de la edad de oro de los arcade
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
,,,Fecha no disponible,
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
Chicken Range,"9,99 €*","• Arcade, Disparos (Shooter)",25-10-2018,Jugar a Chicken Range es fácil: dispara a tantas gallinas como puedas antes de que te cubran los huevos.
Black and White Bushido,"10,99 €*","• Acción, Arcade, Fiesta, Lucha",25-10-2018,Lucha por el control de la luz o las sombras.
Nickelodeon Kart Racers,"29,99 €*","• Carreras, Fiesta",23-10-2018,¡Compite en circuitos cubiertos de slime en Nickolodeon Kart Racers!
Windjammers,"14,99 €*","• Arcade, Deportes, Lucha",23-10-2018,¡Afina tus habilidades de tiro y deslizamiento!
ACA NEOGEO STRIKERS 1945 PLUS,"6,99 €*","• Arcade, Disparos (Shooter)",22-10-2018,¡Utiliza las armas de tu avión de combate y ábrete paso en un cambo de batalla caótico!
Arcade Archives Ninja-Kid II,"6,99 €*","• Acción, Arcade",22-10-2018,"¡Tras llevar la paz a Demon Castle, Ninja-Kid parte otra vez de aventuras!"
WARRIORS OROCHI 4,"69,99 €*",• Acción,19-10-2018,¡Una colaboración de ensueño entre los héroes de DYNASTY WARRIORS y SAMURAI WARRIORS!
Dark Souls™: Remastered,"39,99 €*","• Acción, Rol (RPG)",19-10-2018,Prepárate. ¡Dark Souls™: Remastered llega a Nintendo Switch!
Zarvot,"19,99 €*","• Acción, Arcade, Disparos (Shooter), Fiesta",19-10-2018,"Zarvot es un bonito arcade de disparos para Nintendo Switch, ¡protagonizado por cubos!"
Tied Together,"14,99 €*","• Fiesta, Plataformas, Puzle",19-10-2018,Átate a tus amigos y pon a prueba vuestra capacidad de cooperación y creatividad.
I Hate Running Backwards,"14,99 €*","• Acción, Arcade, Disparos (Shooter)",19-10-2018,Un juego infinito de disparos al estilo roguelite.
The Legend of Evil,"6,99 €*","• Acción, Aventura, Estrategia, Rol (RPG)",19-10-2018,¡Lucha a favor de las fuerzas del mal en este juego de defensa de torres!
LEGO® DC Súper-Villanos,"59,99 €5,99 €*",• Acción,19-10-2018,¡Embárcate en una Aventura totalmente nueva de DC/LEGO® y conviértete en el mayor villano del universo!
Pizza Titan Ultra,"9,99 €*","• Acción, Plataformas",19-10-2018,¡No dejes de entregar pizzas!
Personality and Psychology Premium,"8,99 €*",• Estilo de vida,18-10-2018,Analiza tu personalidad.
Drift Legends,"9,99 €*","• Carreras, Deportes, Simulación",18-10-2018,La experiencia definitiva de carreras de derrapes.
Spencer,"6,99 €*","• Acción, Arcade, Aventura, Plataformas",18-10-2018,Ayuda a Spencer a recuperar las piezas de su nave.
Season Match HD,"9,99 €*",• Puzle,18-10-2018,¡Derrota a la Reina del Invierno y salva al país de las hadas del invierno eterno!
BLACK BIRD,"15,99 €*","• Acción, Disparos (Shooter)",18-10-2018,¿Destruirás el mundo poniéndote en la piel de Black Bird?
Syberia 3,"49,99 €*","• Aventura, Puzle",18-10-2018,Adéntrate en el encantador mundo de Benoit Sokal.
WILL: A Wonderful World,"14,99 €*","• Aventura, Puzle",18-10-2018,Un juego narrativo con una vuelta de tuerca. Disfruta de puzles únicos y un elenco de personajes increíble.
Color Zen Kids,"3,99 €3,19 €*",• Puzle,18-10-2018,"Toda la diversión de Color Zen, pero con rompecabezas más sencillos y divertidas formas de animales."
Passpartout: The Starving Artist,"9,99 €*",• Simulación,18-10-2018,¡Ponte en la piel de un artista hambriento!
The Room,"8,99 €*","• Estrategia, Puzle",18-10-2018,Sumérgete en un mundo de extraños aparatos e intricadas máquinas.
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
,,,Fecha no disponible,
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
SINNER: Sacrifice for Redemption,"18,99 €*","• Acción, Rol (RPG)",18-10-2018,Enfréntate a una serie de pruebas desesperadas para obtener la redención.
Momonga Pinball Adventures,"5,99 €*","• Arcade, Aventura",18-10-2018,Ayuda a Momo a enfrentarse a los búhos y liberar a su tribu.
The Jackbox Party Pack 5,"25,99 €*",• Fiesta,17-10-2018,"The Jackbox Party Pack 5 para Nintendo Switch: el Jackbox Party Pack más grande hasta la fecha, con cinco juegos que salvan cualquier fiesta."
Big Buck Hunter Arcade,"19,99 €*","• Acción, Arcade, Disparos (Shooter)",16-10-2018,¡Vive la experiencia de las recreativas en la comodidad de tu salón!
Rapala Fishing Pro Series,"19,99 €*","• Deportes, Otros, Simulación",16-10-2018,¡Peces de verdad! ¡Y señuelos! ¡Torneos auténticos! ¡Pesca real!
Starlink: Battle for Atlas,"29,99 €*","• Arcade, Aventura, Rol (RPG)",16-10-2018,Starlink: Battle for Atlas ofrece una experiencia de juego completamente nueva: para jugar deberás construir tu propia nave estelar modular acoplada a tu mando.
NBA 2K Playgrounds 2,"29,99 €*",• Deportes,16-10-2018,¡Vuelve la acción de la NBA!
Valkyria Chronicles,"19,99 €*","• Estrategia, Rol (RPG)",16-10-2018,"Vive las aventuras del teniente Welkin Gunther y de la milicia de Gallia, el Escuadrón 7."
The World Ends With You -Final Remix-,"49,99 €*","• Acción, Rol (RPG)",12-10-2018,"El tiempo corre en tu contra en The World Ends With You -Final Remix- para Nintendo Switch, ¿podrás evitar el desastre?"
Disgaea 1 Complete,"49,99 €*","• Acción, Aventura, Rol (RPG)",12-10-2018,"¡Revive las aventuras extendidas de Laharl, Edtna y Flonne!"
Tricky Towers,"14,99 €*","• Fiesta, Puzle",11-10-2018,¡Haz buen uso de tu capa y de tus poderes mágicos para construir Tricky Towers!
The Swindle,"14,99 €*","• Acción, Plataformas",11-10-2018,"¡Irrumpe en edificios, piratea sus sistemas, roba el dinero y escapa cuanto antes!"
Dungeon Village,"13,00 €*","• Estrategia, Rol (RPG), Simulación",11-10-2018,¡Crea una aldea heroica que los guerreros y comerciantes puedan llamar hogar!
Battle Group 2,"9,99 €*","• Acción, Estrategia",11-10-2018,Toma el control de una avanzada flota naval.
Joggernauts,"14,99 €*","• Acción, Plataformas, Puzle",11-10-2018,¡Ningún corredor se queda atrás!
Hot Springs Story,"12,00 €*","• Estrategia, Simulación",11-10-2018,Crea y gestiona la más extrema posada de aguas termales de Japón.
Game Dev Story,"13,00 €*","• Estrategia, Rol (RPG), Simulación",11-10-2018,¡Trabaja duro y podrás llegar a la cima de la industria de los videojuegos!
Madorica Real Estate,"12,99 €*","• Aventura, Otros, Puzle",11-10-2018,¡Disfruta resolviendo puzles con planos y lápices!
Iris School of Wizardry -Vinculum Hearts-,"24,99 €*","• Aventura, Simulación",11-10-2018,Hay secretos que no se pueden resolver con la magia.
ACA NEOGEO 3 COUNT BOUT,"6,99 €*","• Acción, Arcade, Deportes",11-10-2018,¡Conviérte en el luchador más fuerte del mundo y hazte con el trono del campeón!
Feral Fury,"7,99 €*","• Acción, Arcade, Aventura, Disparos (Shooter)",11-10-2018,"Acción frenética y trepidante en este juego de disparos ""twin stick"" al estilo roguelite."
Boom Ball: Boost Edition,"12,99 €*","• Acción, Fiesta",11-10-2018,¡Toma tu Boom Ball y destruye todos los bloques!
Chasm,"17,99 €*","• Acción, Aventura, Plataformas, Rol (RPG)",11-10-2018,¡Demuestra que tienes madera de caballero!
Child of Light® Ultimate Edition,"19,99 €*","• Aventura, Plataformas",11-10-2018,Acompaña a Aurora en su aventura para salvar a su padre enfermo.
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
,,,Fecha no disponible,
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
Shift Happens,"9,99 €*","• Acción, Plataformas, Puzle",10-10-2018,¡Te damos la bienvenida al mundo de Shift Happens!
Goosebumps The Game,"9,99 €*","• Acción, Puzle",09-10-2018,¡Los monstruos han invadido el barrio!
Mark of the Ninja: Remastered,"19,99 €*","• Acción, Plataformas",09-10-2018,Descubre lo que es ser un auténtico ninja.
Bombing Busters,"6,99 €*","• Acción, Fiesta",08-10-2018,Emprende una alocada aventura con el ingenioso Dr. Wallow.
Guacamelee! Super Turbo Championship Edition,"13,99 €*","• Acción, Plataformas",08-10-2018,El mal ha elegido el día equivocado para volver a mojar los nachos.
Super Mario Party,"59,99 €*","• Fiesta, Tablero",05-10-2018,"¡Monta una fiesta donde, cuando y con quien quieras en Super Mario Party para Nintendo Switch!"
Party Crashers,"14,99 €*","• Arcade, Carreras, Fiesta",04-10-2018,¡Pisa el acelerado para sobrevivir!
Animated Jigsaws: Japanese Women,"8,99 €*","• Fiesta, Puzle, Simulación, Tablero",04-10-2018,Une piezas de puzle animadas de guapas mujeres de Japón vestidas de forma tradicional
Splash Blast Panic,"13,99 €*","• Acción, Arcade, Fiesta, Plataformas",04-10-2018,Arruina tus amistades en una variedad de niveles.
ACA NEOGEO ZUPAPA!,"6,99 €*","• Acción, Arcade",04-10-2018,Ponte en la piel de los valientes Zupapa y Zupipi para rescatar a los zooks.
Vertical Drop Heroes HD,"9,99 €*","• Aventura, Estrategia, Plataformas",04-10-2018,¡Lucha por llegar hasta el fondo!
oOo: Ascension,"8,99 €*","• Arcade, Carreras, Puzle",04-10-2018,¡Navega tu nave a través de pistas cortas pero ferozmente desafiantes en el menor tiempo posible!
Revenant Dogma,"12,99 €*","• Aventura, Rol (RPG)",04-10-2018,¡Una gran aventura en la que tú eliges tu camino!
Frutakia 2,"3,99 €*",• Puzle,04-10-2018,¡Una versión mejorada de Frutakia!
Jettomero: Hero of the Universe,"10,99 €*",• Aventura,04-10-2018,¿Lograrás salvar a los humanos?
The Midnight Sanctuary,"9,99 €*",• Aventura,04-10-2018,Una historia inquietante y muy peculiar.
Hot Gimmick Cosplay-jong for Nintendo Switch,"17,11 €*","• Arcade, Tablero",04-10-2018,¡Salva las almas de la gente jugando al Mahjong!
Art of Balance,"8,99 €*","• Fiesta, Puzle",04-10-2018,"No te costará empezar a jugar, ¡pero será difícil que lo dejes!"
Soulblight,"14,99 €3,74 €*","• Acción, Rol (RPG)",04-10-2018,Cruza la delgada línea entre el bien del mal.
Trouserheart,"6,99 €*",• Acción,04-10-2018,¡Sigue a tus pantalones hasta el fin del mundo!
KEMONO FRIENDS PICROSS,"9,99 €*",• Puzle,04-10-2018,¡Disfruta de KEMONO FRIENDS en Picross!
Six Sides of the World,"9,99 €*","• Acción, Puzle",04-10-2018,Una galaxia de puzles.
True Fear: Forsaken Souls - Part 1,"9,99 €*","• Aventura, Puzle",03-10-2018,Una intensa aventura repleta de suspense psicológico con una trama repleta de giros y sorpresas.
Mega Man 11,"29,99 €*",• Acción,02-10-2018,¡Mega Man vuelve a la acción!
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
,,,Fecha no disponible,
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
Batman: The Enemy Within,"14,99 €*",• Aventura,02-10-2018,¿En cuál de los aliados de Batman vas a confiar?
Valthirian Arc: Hero School Story,"12,99 €*","• Acción, Aventura, Rol (RPG), Simulación",02-10-2018,Forja alianzas con uno de los cinco reinos rivales para influir sobre el destino de toda Valthiria.
Gaokao.Love.100Days,"9,99 €*","• Rol (RPG), Simulación",01-10-2018,"A partir de hoy, le haremos frente a todo juntos."
Monster Loves You,"9,99 €*","• Aventura, Rol (RPG), Simulación",30-09-2018,"¡Vive la vida de un monstruo, desde su nacimiento en un tanque de cieno hasta su vejez y más allá!"
DRAGON BALL® FighterZ,"59,99 €*",• Lucha,28-09-2018,El aclamado DRAGON BALL FighterZ lleva ahora sus espectaculares combates y poderosos guerreros a Nintendo Switch.
Giana Sisters: Twisted Dreams - Owltimate Edition,"29,99 €*","• Acción, Plataformas",28-09-2018,Corre por niveles complicados y transforma todo el mundo a tu voluntad.
NAMCO MUSEUM™ ARCADE PAC™,"39,99 €*","• Acción, Arcade, Aventura, Disparos (Shooter)",28-09-2018,¡Los mejores juegos arcade de Namco en la palma de tu mano!
Find The Balance,"4,99 €*","• Fiesta, Puzle",28-09-2018,¡Apila objetos y procura que no pierdan el equilibrio!
Jack N' Jill DX,"4,99 €*","• Aventura, Plataformas",28-09-2018,¡Ponte en la piel de Jack y corre mil peligros para llegar hasta Jill!
Demon's Crystals,"14,99 €*","• Acción, Arcade",28-09-2018,Guía a los demonios Uricanes tras innumerables peligros para restaurar la paz en el mundo.
Armello,"19,99 €*","• Aventura, Estrategia, Rol (RPG), Tablero",27-09-2018,La aventura de los juegos de mesa cobra vida
Whispering Willows,"7,99 €*","• Aventura, Puzle",27-09-2018,"Interactúa con los espíritus de los muertos, resuelve rompecabezas de la mansión misteriosa y ayuda a Elena a encontrar a su padre."
Alwa's Awakening,"9,99 €*","• Aventura, Plataformas",27-09-2018,Explora el mundo de Alwa en este juego de aventuras inspirado en los de la consola NES.
Rise and Shine,"14,99 €*","• Acción, Arcade, Aventura, Disparos (Shooter)",27-09-2018,"Dispara rápido, piensa más rápido."
TowerFall,"19,99 €*","• Acción, Fiesta, Plataformas",27-09-2018,¡TowerFall es la versión definitiva del aclamado juego de combate de arquería/grupo!
Wandersong,"19,99 €*","• Aventura, Música, Plataformas",27-09-2018,¡Canta tus canciones para desentrañar los misterios del mundo y hacer nuevos amigos!
Pilot Sports,"19,99 €*","• Acción, Carreras, Deportes",27-09-2018,Vuela en desafiantes trazados por lugares exóticos
Moorhuhn Wanted,"6,99 €*","• Arcade, Disparos (Shooter)",27-09-2018,Desperados atacaron a GUN CITY. ¡Este pueblo necesita un nuevo sheriff! ¡Te necesita!
Tangrams Deluxe,"3,99 €*","• Puzle, Tablero",27-09-2018,¡Conviértete en un maestro del tangram!
Dokuro,"8,99 €*","• Acción, Aventura, Puzle",27-09-2018,"¡Levanta, esqueleto, y rescata a la princesa del castillo del Señor Oscuro!"
ACA NEOGEO THE KING OF FIGHTERS 2001,"6,99 €*","• Arcade, Lucha",27-09-2018,¡40 luchadores y diferentes estilos de combate!
Paw Patrol Todos a una,"29,99 €*","• Plataformas, Puzle",26-09-2018,¡La Patrulla Canina está lista para solucinarlo todo en Bahía Aventura!
Snake vs Snake,"3,99 €*","• Arcade, Fiesta",26-09-2018,"El clásico juego de la serpiente, pero a todo pastilla y con multijugador incluido."
Rooms: The Adventure of Anne & George,"12,99 €*","• Aventura, Puzle",26-09-2018,¡Juega con un amigo en esta versión!
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
,,,Fecha no disponible,
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
Arena of Valor,"0,00 €*",• Acción,25-09-2018,Arena of Valor es un juego de combate online multijugador diseñado por los expertos de Tencent Games para Nintendo Switch.
Think of the Children,"12,99 €2,59 €*","• Acción, Fiesta",25-09-2018,"¡Preparados, listos, niños!"
Ultimate Chicken Horse,"12,99 €*","• Arcade, Fiesta, Plataformas",25-09-2018,¡Juega y construye a la vez en este juego de plataformas!
Valkyria Chronicles 4,"39,99 €*",• Rol (RPG),25-09-2018,¡Un continente envuelto en las amargas llamas de la guerra!
South Park™ : La vara de la verdad™,"29,99 €*",• Rol (RPG),25-09-2018,"Únete a Stan, Kyle, Cartman y Kenny y conviértete en el salvador de South Park."
Oh My Godheads: Party Edition,"14,99 €2,99 €*","• Acción, Fiesta, Lucha",25-09-2018,¡A la caza de cabezas!
A Gummy's Life,"19,99 €*","• Acción, Fiesta, Lucha",25-09-2018,"Multijugador local y online hasta 8 jugadores. Juega con amigos, familia y/o bots en diferentes modos de juego. Elige tu gominola favorita y ¡demuestra quién manda sobre el azúcar!"
Debris Infinity,"4,99 €*","• Acción, Arcade, Disparos (Shooter)",25-09-2018,¡Sé esquivo! ¡Sé intenso! ¡Sé constante! ¡Pon tus reflejos al límite en la experiencia Arcade del Siglo XXI!
The Escapists: Complete Edition,"14,99 €*","• Estrategia, Rol (RPG)",25-09-2018,¡The Escapists: Complete Edition llega a Nintendo Switch!
This Is The Police 2,"29,99 €*","• Estrategia, Simulación",25-09-2018,Interpreta la ley como creas conveniente.
Broken Sword 5 – La maldición de la serpiente,"29,99 €*","• Aventura, Puzle, Rol (RPG)",21-09-2018,Desvela una aterradora conspiración en la edición mejorada de esta aventura épica y aclamada por la crítica.
Labyrinth of Refrain: Coven of Dusk,"49,99 €*",• Rol (RPG),21-09-2018,¡Enfréntate a los peligros que acechan bajo la tranquila ciudad de Refrain!
Arcade Archives EXCITEBIKE,"6,99 €*","• Arcade, Carreras",21-09-2018,¡Carreras muy reñidas en las que cada segundo cuenta! Utiliza supersaltos y muchos más movimientos en este divertido juego de motocross.
My Brother Rabbit,"14,99 €*","• Aventura, Puzle",21-09-2018,Una bella aventura de dibujos ubicada en el mundo de la imaginación infantil.
Light Fingers,"16,99 €*","• Fiesta, Tablero",20-09-2018,Apuesta tus ilícitas ganancias y consigue acumular más botín que tus colegas ladrones en Light Fingers para Nintendo Switch.
"THE Card: Poker, Texas hold 'em, Blackjack and Page One","4,99 €1,99 €*","• Simulación, Tablero",20-09-2018,¡Disfruta de cuatro juegos de cartas clásicos y divertidos!
Little Dragons Café,"49,99 €0,99 €*","• Aventura, Rol (RPG), Simulación",20-09-2018,¡Híncale el diente a esta fantástica aventura!
A Case of Distrust,"14,99 €*","• Aventura, Puzle",20-09-2018,Una historia de misterio en el San Francisco de 1924.
SEGA AGES Sonic The Hedgehog,"6,99 €*","• Acción, Arcade, Plataformas",20-09-2018,¡Disfruta de una experiencia inmejorable con Sonic The Hedgehog en Nintendo Switch!
SEGA AGES Thunder Force IV,"6,99 €*","• Acción, Arcade, Disparos (Shooter)",20-09-2018,¡Plántale cara a las fuerzas de Vios y vuela con RYNEX en este juego de disparos de desplazamiento lateral!
Mitsurugi Kamui Hikae,"11,99 €*","• Acción, Lucha",20-09-2018,¡Combate con espadas a gran velocidad!
ACA NEOGEO CYBER-LIP,"6,99 €*","• Acción, Arcade",20-09-2018,¡Un ordenador militar está sembrando el caos! Utiliza una amplia variedad de armas y objetos para acabar con la amenaza.
Risk of Rain,"9,99 €*","• Acción, Plataformas",20-09-2018,¡Enfréntate a hordas de enemigos y jefes elegidos aleatoriamente por el juego!
Retimed,"13,80 €*","• Acción, Fiesta",20-09-2018,¿Buscas el juego de lucha y tiros con más acción y cámara lenta del universo? ¡No busques más!
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
,,,Fecha no disponible,
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
Retimed,"13,80 €*","• Acción, Fiesta",20-09-2018,¿Buscas el juego de lucha y tiros con más acción y cámara lenta del universo? ¡No busques más!
Life Goes On,"10,99 €*","• Acción, Aventura, Puzle",20-09-2018,Un juego de plataformas con un sentido del humor de lo más siniestro en el que guiarás a caballeros heroicos a su destrucción.
Velocity®2X,"19,99 €*","• Acción, Arcade, Disparos (Shooter), Plataformas",20-09-2018,"¡Adéntrate en esta galardonada aventura todo en uno de plataformas, tiros y carreras!"
MagiCat,"4,99 €1,99 €*","• Acción, Aventura, Plataformas, Puzle",20-09-2018,"¡Un juego de plataformas de avance lateral protagonizado por un monísimo gato mágico! Descubre 63 niveles, cada uno con su propio jefe, repartidos en 7 mundos."
Reigns: Kings & Queens,"7,99 €*","• Aventura, Estrategia, Rol (RPG)",20-09-2018,¡Siéntate en el trono de un monarca benévolo (o maléfico) de la era moderna!
The Gardens Between,"19,99 €*",• Puzle,20-09-2018,The Gardens Between es un juego de puzles y aventuras en el que guiarás a dos buenos amigos por un surrealista archipiélago formado por jardines.
Hover,"24,99 €*","• Acción, Aventura, Plataformas",20-09-2018,Juego de parkour individual o multijugador
Siegecraft Commander,"19,99 €*","• Acción, Estrategia",19-09-2018,¡Destruye la fortaleza enemiga!
Nintendo Entertainment System – Nintendo Switch Online,"0,00 €*",• Otros,19-09-2018,¡Disfruta en tu Nintendo Switch de un catálogo de juegos clásicos de NES que se irá ampliando periódicamente!
UNDERTALE,"14,99 €*",• Rol (RPG),18-09-2018,¡Tu futuro lo decides tú!
CAPCOM BEAT 'EM UP BUNDLE,"19,99 €*","• Acción, Arcade",18-09-2018,"CAPCOM BEAT 'EM UP BUNDLE para Nintendo Switch incluye siete juegos clásicos, ¡y todos ofrecen varias opciones multijugador!"
Scribblenauts Mega Pack,"29,99 €2,99 €*","• Aventura, Puzle",18-09-2018,¡Sácale el máximo partido a Scribblenauts con Scribblenauts Mega Pack!
Legendary Fishing,"19,99 €*","• Deportes, Simulación",18-09-2018,"¡Lanza, espera a que piquen y recoge el sedal! Vive la emoción de pescar 20 tipos de peces diferentes."
Omvorm,"4,39 €*","• Arcade, Puzle",18-09-2018,"Un juego de puzles cambiantes a un ritmo frenético en el que tendrás que reaccionar rápidamente y, ante todo, ¡mantener la calma!"
FINAL FANTASY XV POCKET EDITION HD,"29,99 €11,99 €*",• Rol (RPG),14-09-2018,Explora el mundo de FINAL FANTASY XV
Cities: Skylines - Nintendo Switch™ Edition,"39,99 €*","• Estrategia, Simulación",14-09-2018,Construye donde quieras. Juega donde quieras.
SENRAN KAGURA Reflexions,"9,99 €*","• Aventura, Rol (RPG), Simulación",13-09-2018,Restaura el fragmento de un corazón perdido.
Nefarious,"14,99 €*","• Aventura, Plataformas",13-09-2018,El juego en el que TÚ eres el villano
The Warlock of Firetop Mountain: Goblin Scourge Edition!,"24,99 €*","• Aventura, Rol (RPG), Tablero",13-09-2018,The Warlock of Firetop Mountain: Goblin Scourge Edition!
Surgeon Simulator CPR,"10,99 €*",• Simulación,13-09-2018,¡Siéntete mejor que nunca con el modo cooperativo local y los controles de movimiento!
Doughlings: Arcade,"6,99 €*","• Acción, Arcade",13-09-2018,¡Una versión moderna de un clásico atemporal!
The Mahjong Huntress,"4,99 €*","• Aventura, Tablero",13-09-2018,Busca pistas para encontrar a tu prometido y descubre la herencia de la familia Riley.
Spider Solitaire F,"5,00 €*","• Estrategia, Tablero",13-09-2018,"¡El juego de cartas Spider Solitaire, un clásico donde los haya, se puede jugar ahora en Nintendo Switch!"
Shadow Fight 2,"14,99 €*","• Lucha, Rol (RPG)",13-09-2018,¡Prepárate a luchar con las sombras!
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
,,,Fecha no disponible,
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
Arcade Archives RYGAR,"6,99 €*","• Acción, Arcade",13-09-2018,Argus... ¡Es hora de arrollar a vuestros enemigos con la legendaria Diskarmor!
ACA NEOGEO AGGRESSORS OF DARK KOMBAT,"6,99 €*","• Arcade, Lucha",13-09-2018,¡Resuena la marcha de combate! ¡Lucha sin cuartel! ¡Saca toda la agresividad!
Broken Age,"12,79 €*",• Aventura,13-09-2018,Vella Tartine y Shay Volta son dos adolescentes que se encuentran en situaciones curiosamente parecidas en mundos completamente distintos.
The Spectrum Retreat,"12,99 €*","• Otros, Puzle",13-09-2018,Ábrete paso hacia la verdad en este cautivador juego narrativo con puzles.
