Título,Precio,Categoría,Fecha de lanzamiento,Descripción
Demon Sword: Incubus,"12,49 €*","• Acción, Lucha, Rol (RPG)",08-06-2023,"Might, magic, and....seduction!? Fight back hordes of advancing enemies in this satisfying side scrolling hack n' slash RPG!"
MotoGP™23,"39,99 €*","• Carreras, Deportes, Simulación",08-06-2023,Vuelve el juego oficial de MotoGP™ con un montón de novedades.
"A Painter's Tale: Curon, 1950","6,99 €3,49 €*",• Aventura,08-06-2023,“A Painter's Tale” is an adventure game that tells the story of the flooded village of Curon. What lies beneath the bell tower still emerging from the lake?
Angel Symphony,"2,00 €*","• Arcade, Disparos (Shooter)",08-06-2023,Comical shooting in which angels fight!
Bleak Sword DX,"9,99 €*","• Acción, Arcade, Aventura",08-06-2023,Descubre y acaba con criaturas cada vez más temibles en un mundo lofi con armas brutales y magia poderosa en esta aventura de acción a pequeña escala.
Talk to Strangers,"4,99 €*","• Comunicación, Estrategia, Otros, Simulación",08-06-2023,Sobrevive a conversaciones puerta a puerta que van desde lo extraño hasta lo mundano mientras tratas de vender productos a extraños. Pero ojo: nada es lo que parece en este barrio.
Sakura Dungeon,"19,99 €*","• Aventura, Rol (RPG)",08-06-2023,Una preciosa presentación de novela visual con una clásica mecánica de juego de exploración de mazmorras
Hatsune Miku - The Planet Of Wonder And Fragments Of Wishes,"24,00 €*","• Acción, Música, Otros, Puzle",08-06-2023,Explore a planet full of wonders with Miku and friends!
Dungeon & Tales: Warriors and Dragons,"3,99 €*",• Aventura,08-06-2023,¡Sumérgete en un mundo de emocionante con esta innovadora novela de fantasía interactiva! ¿Qué camino tomarás? ¡Tú decides el destino y el final de la historia!
Arcade Archives BRAVOMAN,"6,99 €*","• Acción, Arcade",08-06-2023,"Here comes BRAVOMAN, an agent of justice!"
Recetas Sanas,"3,99 €*","• Educativo, Estilo de vida",08-06-2023,36 Deliciosas recetas sanas en tu Nintendo Switch™.
Eastern Exorcist,"17,99 €*","• Acción, Aventura, Plataformas, Rol (RPG)",08-06-2023,A 2D side-scrolling action RPG set in a fantasy eastern world. Play as a skilled exorcist against chaotic evil to fight your way through the brutal world full of joy and sorrow.
Mask of the Rose,"18,99 €*","• Aventura, Rol (RPG)",08-06-2023,Un maravilloso romance con indicios de muerte. ¡Entrega tu corazón a una ciudad atrapada en este juego de intriga amorosa!
Inhabit,"4,99 €*",• Puzle,08-06-2023,"Recorre tu casa y los alrededores, practicando hábitos saludables y explorando el mundo en este juego de puzles de final abierto."
Speed Crew,"19,50 €*","• Estrategia, Fiesta, Simulación",08-06-2023,"ÚNETE AL EQUIPO, REPARA LOS VEHÍCULOS, GANA LA CARRERA"
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
,,,Fecha no disponible,
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
Nocturnal,"19,99 €*","• Acción, Aventura",07-06-2023,Usa el fuego y el acero y descubre la verdad a través de plataformas y acción.
Brain Show,"14,99 €*","• Educativo, Entrenamiento, Fiesta",07-06-2023,"Compete with your friends in brand new quiz game. Dynamite explosions, sobbing mates, ruined friendships! Sounds like fun? It will be – with Brain Show!"
SENSEs: Midnight,"14,99 €*","• Acción, Aventura, Puzle, Rol (RPG)",07-06-2023,"¡Descubre los secretos del ""Portal de la Medianoche"" mientras eludes a los espíritus corruptos de sus víctimas!"
Loop8: Summer of Gods,"49,99 €*",• Rol (RPG),06-06-2023,Tus decisiones cambiarán el rumbo del mundo en este juego de rol sobre la llegada a la adultez ambientado en el Japón rural de los años 80.
Dreamy Trail,"4,99 €*","• Arcade, Aventura, Otros, Plataformas",06-06-2023,Dreamy Trail takes you on a peaceful journey through a mystical forest. Immerse yourself in the serene atmosphere.
Kitten Island,"9,99 €*","• Aventura, Otros, Plataformas",03-06-2023,Para aquellos a los que les gusta un juego de plataformas simple.
Pool Together,"4,99 €*","• Deportes, Estilo de vida, Tablero",03-06-2023,Take the plunge into endless fun and excitement with Pool Together - the ultimate pool game experience!
We Love Katamari REROLL+ Royal Reverie,"29,99 €*","• Acción, Arcade",02-06-2023,¡Que ruede!
7 Horizons,"12,99 €*","• Acción, Aventura, Disparos (Shooter), Estrategia",02-06-2023,Una banda de héroes cósmicos ha sido capturada. Ayuda a Jelly a salvar a sus amigos y a desactivar todas las fábricas del planeta Mesalia.
Kuroi Tsubasa,"4,99 €*",• Aventura,02-06-2023,Una entrañable historia con mucho encanto y personajes memorables
Johnny Trigger: Sniper,"4,99 €0,99 €*","• Acción, Acción en primera persona (FPS), Disparos (Shooter), Simulación",02-06-2023,Take aim - headshot! Take aim - headshot! What could be more satisfying?
NoEvidence - Scary Horror Quest Survival Story,"7,99 €*","• Acción, Estrategia, Rol (RPG), Simulación",02-06-2023,"Ready to solve the case? Play No Evidence, the thrilling detective adventure!"
Prison Simulator,"19,99 €*","• Acción, Lucha, Rol (RPG), Simulación",02-06-2023,¿Tienes curiosidad por la vida en prisión? ¡Imagina que tienes toda la prisión bajo control! Conviértete en un guardia de prisión y trata con convictos peligrosos. ¿Lo manejarás?
Fishing Vacation,"1,59 €*","• Aventura, Otros, Simulación",02-06-2023,"It’s the vacation you’ve been waiting for! It’s time to fish like you’ve always wished and head on down to the lake, but don’t forget your worms! You’re gonna need ‘em for reeling in some ridiculous catches! Big mouth bass! Salmon! Puffer fish?"
Axis Football 2023,"9,75 €*",• Deportes,02-06-2023,"Axis Football es un juego de fútbol americano con estilo de simulación que presenta el mejor modo de franquicia de la industria, una personalización masiva y una jugabilidad realista."
Classic Pool and Cyber Pool Bundle,"9,99 €*","• Arcade, Deportes, Fiesta",02-06-2023,"This bundle offers a thrilling and immersive pool experience, allowing players to test their skills and enjoy the best of both worlds."
Super Mega Baseball™ 4 Standard Edition,"59,99 €*","• Deportes, Simulación",02-06-2023,"Más leyendas, más béisbol"
Etrian Odyssey Origins Collection,"79,99 €*","• Aventura, Rol (RPG)",01-06-2023,Crea una aventura sin límites
Etrian Odyssey HD,"39,99 €*","• Aventura, Rol (RPG)",01-06-2023,Crea una aventura sin límites
Etrian Odyssey II HD,"39,99 €*","• Aventura, Rol (RPG)",01-06-2023,Crea una aventura sin límites
Etrian Odyssey III HD,"39,99 €*",• Rol (RPG),01-06-2023,Crea una aventura sin límites
Killer Frequency,"24,99 €*","• Aventura, Simulación",01-06-2023,Las líneas telefónicas están abiertas y los oyentes se mueren por salir en antena...
Aery - The Lost Hero,"9,99 €*","• Aventura, Simulación",01-06-2023,Aery - The Lost Hero es un juego narrativo de exploración de vuelos en 3D basado en una historia. Controlas a un pajarito en su viaje para encontrar a un héroe olvidado hace mucho tiempo
Move The Pin: Classic Logic Puzzle,"9,99 €*","• Arcade, Puzle, Tablero",01-06-2023,"Rompecabezas de bolas clásico: ¡colorea cada bola, tira del alfiler y llena el vaso con bolas de colores!"
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
,,,Fecha no disponible,
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
Powers of Hex,"1,99 €*","• Acción, Aventura, Plataformas",01-06-2023,"Powers of Hex is a non-linear experience of classic 2D platformers. Play as Hex on a quest to obtain all 6 unique, magic powers from Elfvis."
Boxville,"6,99 €*","• Aventura, Otros, Puzle",01-06-2023,Boxville es un galardonado juego de rompecabezas de aventuras sobre latas sin palabras que viven en la ciudad de las cajas y dibujan garabatos en cartones
Korokoro Harley,"3,00 €*",• Acción,01-06-2023,"The world's most ""edgy"" action game has arrived! The hedgehog ""Harley"" who rolls and puts out a needle, unfolds a great adventure!"
GyroGunner,"6,49 €*",• Disparos (Shooter),01-06-2023,SIN POTENCIADORES Un juego de disparos con dos palancas y desplazamiento omnidireccional con pixel art que recuerda a los años 80.
Project Nightmares Case 36: Henrietta Kedward,"19,99 €*","• Acción, Acción en primera persona (FPS), Aventura, Otros",01-06-2023,Explora una auténtica pesadilla en este escalofriante juego de terror y supervivencia en constante cambio.
Legendary Tales: Cataclysm,"13,99 €*","• Aventura, Puzle",01-06-2023,Todo está destinado a cambiar.
Pelea matemática - Juego multijugador,"4,50 €*","• Educativo, Otros, Tablero",01-06-2023,"Pelea matemática - Juego multijugador es uno de esos juegos divertidos y educativos. Si necesitas un juego para 2 o más jugadores, ¡Pelea matemática es para ti!"
Zero-G Gunfight,"4,99 €*","• Arcade, Disparos (Shooter), Fiesta, Lucha",01-06-2023,"Enfréntate a 1-3 amigos en las frenéticas arenas de Zero-G Gunfight. Recoge distintas armas, esquiva balas y peligros únicos para ser el último en pie."
So Much Stuff Collector's Edition,"14,99 €*","• Aventura, Puzle",01-06-2023,The ultimate sorting and matching game!
Million Shells,"13,00 €*","• Disparos (Shooter), Estrategia",01-06-2023,Manage 15 cannons attached to a huge battleship and shoot down the enemies that appear. This is an exhilarating tower defense shooting game!
Horóscopo Sabio: Descubre el significado de tu signo,"2,99 €*",• Estilo de vida,01-06-2023,Conoce los símbolos y la historia de cada signo del zodiaco y los rasgos de la personalidad según tu fecha de nacimiento.
Arcade Archives TETRIS® THE ABSOLUTE THE GRAND MASTER 2 PLUS,"6,99 €*","• Arcade, Puzle",01-06-2023,From beginner to advanced! Challenge various modes! !
Puzzle by Nikoli S Yajilin,"4,99 €*","• Entrenamiento, Puzle, Tablero",01-06-2023,Draw a loop and paint cells black in this double-challenging original puzzle from Nikoli!
Homebody,"19,50 €*","• Acción, Aventura, Puzle",01-06-2023,Un juego de terror de supervivencia con aterradores recuerdos del pasado
Japanese NEKOSAMA Escape The Sweets Shop,"8,99 €*",• Puzle,01-06-2023,Me lo estaba pasando bien en una tienda de dulces recomendada por un amigo... Me encontre en un gran problema......！！
Constellations,"7,99 €*",• Puzle,01-06-2023,"Constellations es un juego de rompecabezas que consiste en encontrar patrones en las estrellas. Aumenta la atención, la concentración y el enfoque a través de un sinfín de mecánicas."
Undead Horde 2: Necropolis,"16,99 €*","• Acción, Aventura, Rol (RPG)",31-05-2023,"En este mundo, los muertos se levantan para reconstruir sus ciudades caídas."
Mythargia,"5,99 €*","• Arcade, Aventura, Plataformas",31-05-2023,"Eres un periodista en Mythargia, donde debes descubrir su historia enterrada que conecta dos dimensiones."
Decarnation,"14,99 €*","• Aventura, Puzle, Rol (RPG)",31-05-2023,Decarnation es un juego de aventuras y terror con una profunda historia.
LASERPITIUM,"14,99 €*","• Acción, Arcade, Disparos (Shooter)",31-05-2023,¡Lánzate a una misión desesperada para liberar la galaxia de una amenaza artificial en este shoot'em up en 2D con desplazamiento lateral!
The Tartarus Key,"19,50 €*",• Aventura,31-05-2023,Escape a mansion where all is not as it seems in this thriller inspired by classic adventure games.
To Hell With The Ugly,"19,99 €*","• Aventura, Lucha",30-05-2023,"To Hell with the Ugly es un juego de aventuras en el que te metes en la piel de Rock Bailey, un joven guapísimo pero superficial, que debe investigar y luchar por su libertad."
Super Hero Demolition,"1,00 €*","• Acción, Arcade, Estrategia, Puzle",27-05-2023,Demolish everything!
Paper Dominoes,"4,99 €*","• Estilo de vida, Puzle, Tablero",27-05-2023,Get ready to dominate the dominoes in Paper Dominoes - the addictive game that's perfect for all ages! The classic game right in your hands with a beautiful art style.
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
,,,Fecha no disponible,
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
Hentai Girls,"19,99 €1,99 €*","• Estrategia, Fiesta, Puzle, Simulación",27-05-2023,"Sumérgete en el cautivador mundo habitado por Yui, Shirayuki y Etsuko."
Home Sweet Home,"9,99 €*","• Estilo de vida, Simulación",27-05-2023,Live life in your way
Fitness Circuit,"49,99 €*","• Deportes, Entrenamiento, Fiesta",26-05-2023,¡Disfruta haciendo ejercicio con tu propio entrenador virtual!
Monster Menu: The Scavenger's Cookbook,"49,99 €*","• Estrategia, Rol (RPG)",26-05-2023,¡Una aventura de supervivencia en la que puedes comer cuanto quieras!
REPLIKATOR,"9,99 €*","• Acción, Disparos (Shooter)",26-05-2023,Lucha por salir de un complejo espacial generado por procedimientos
The Blind Prophet,"24,99 €*","• Acción, Estrategia, Lucha, Puzle",26-05-2023,Ponte en la piel del Profeta Ciego y salva a los habitantes de la corrupta ciudad de Rotbork.
Chronicles of 2 Heroes: Amaterasu's Wrath,"19,99 €*","• Acción, Aventura, Plataformas",26-05-2023,Chronicles of 2 Heroes es un intenso plataformas de acción ambientadientado en el Japón feudal y en el que puedes cambiar personajes en tiempo real.
Johnny Trigger,"4,99 €0,99 €*","• Acción, Arcade, Disparos (Shooter), Plataformas",26-05-2023,Looking for action? Here’s Johnny!
Mystical Mixing,"4,99 €0,99 €*","• Aventura, Estrategia, Otros, Simulación",26-05-2023,Enter a world of magic and wonder with Mystical Mixing.
Plumber Bundle 3 in 1,"6,99 €*","• Arcade, Puzle",26-05-2023,"Introducing the ultimate Plumber Bundle, a collection of three challenging puzzle games that will put your skills to the test and provide hours of entertainment."
MASTERCHEF: El Videojuego Oficial,"29,99 €*","• Arcade, Educativo, Fiesta",26-05-2023,"El videojuego en el que podrás vivir la experiencia y emoción de ser un aspirante de MasterChef, en un videojuego party en el que hasta dos jugadores podrán disfrutar en modo multijugador local."
Skye Tales,"13,99 €*",• Puzle,26-05-2023,¡Te espera un mundo de alegría!
Hush Hush,"18,89 €*","• Aventura, Estrategia, Rol (RPG), Simulación",25-05-2023,"A Visual Novel with a twist - improve skills, charm girls, and learn dangerous secrets... by any means necessary."
Terracotta,"19,99 €1,99 €*","• Acción, Aventura",25-05-2023,"Viaja a la dinastía Qin y entra en la tumba del primer emperador chino. Como uno de sus leales guerreros de terracota, doma tu Tao y libera habilidades que cambiarán el mundo."
Fights in Tight Spaces,"20,99 €*","• Estrategia, Lucha, Tablero",25-05-2023,"Crea tu mazo, controla el espacio y usa el entorno para derrotar a tus enemigos."
Spectrolite,"13,99 €*","• Acción, Carreras",25-05-2023,"Spectrolite es una versión única de los juegos de plataformas en primera persona, donde puedes experimentar la combinación de emocionantes niveles atmosféricos e intensos desafíos cronometrados."
Racing Drift Taxi Car Simulator Ultimate,"9,99 €*","• Acción, Arcade, Carreras, Simulación",25-05-2023,La conducción hábil en la ciudad es una habilidad muy importante para un taxista.
Hello Goodboy,"14,99 €1,94 €*",• Aventura,25-05-2023,Un alma perdida y su perro emprenden un viaje de otro mundo a través de la otra vida en este juego de aventuras.
Marlon's Mystery: The darkside of crime,"9,99 €*","• Aventura, Puzle",25-05-2023,Marlon's Mystery: The darkside of crime pondrá a prueba tus habilidades como investigador. Únete a Abby Marlon para resolver los enigmas de este cautivador juego de misterio.
ANIMALITY Nintendo Switch™ Version,"4,99 €*","• Arcade, Carreras, Deportes, Plataformas",25-05-2023,ANIMALITY es un juego de corredor de animales de precisión basado en la habilidad.
Laser Brain Puzzle: Classic Logic Arcade,"9,99 €*","• Arcade, Puzle, Tablero",25-05-2023,¡Un clásico juego de rompecabezas en el que tienes que mover bloques reflectantes para apuntar el láser en la dirección correcta!
To The Rescue!,"19,99 €1,99 €*","• Otros, Simulación",25-05-2023,To The Rescue!es un simulador de gestión de un refugio canino. Cuida de perros únicos y búscales un hogar a todos los que puedas.
Maquette,"18,99 €*","• Aventura, Puzle",25-05-2023,Resuelve acertijos mientras exploras recuerdos ocultos en mundos recursivos
BlackSmith HIT,"4,49 €*","• Acción, Otros",25-05-2023,Hit the iron when it's hot and show who's the real Blacksmith HIT!
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
,,,Fecha no disponible,
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
Onigo Hunter,"14,99 €*","• Aventura, Estrategia, Rol (RPG), Simulación",25-05-2023,¿Qué acecha más allá de las puertas de las ruinas?
おいでませ、こくりさん - Welcome Kokuri-san -,"19,90 €*","• Aventura, Otros, Simulación",25-05-2023,"A short novel game with ASMR starring VTuber ""Kurune Kokuri""! With the ASMR voices, players can enjoy a close situation with Kurune Kokuri."
Vaccine Rebirth,"6,99 €*","• Acción, Aventura",25-05-2023,Entra una vez más en el mundo de “Survival Horror”
Pulling no Punches,"9,99 €4,99 €*","• Acción, Aventura, Lucha, Otros",25-05-2023,Sobrevive a una pandemia ficticia en una ciudad llena de locura y negación.
Bee in The Valley,"4,99 €*",• Aventura,25-05-2023,"Be Like a Bee: Fly, Collect, and Attack in a Buzzing Journey through the Undiscovered Valleys!"
"Finally, in Love Again","29,99 €*",• Aventura,25-05-2023,"Happy Birthday! Your present? Love, for the first time in ten years!"
Serene Hike,"4,99 €*","• Arcade, Aventura, Otros, Plataformas",25-05-2023,Serene Hike is the perfect game for anyone looking to unwind and escape from the stresses of daily life.
Slasher - Sword RPG Impact Simulator,"8,99 €*","• Acción, Aventura, Lucha, Simulación",25-05-2023,"Bienvenido a una aventura épica como ninguna otra. Slasher: ¡un juego que promete acción, aventura y emoción sin parar! En este juego, juegas como un personaje femenino feroz y poderoso, listo para enfrentarse al mundo y todos sus desafíos."
Santa´s Monster Shootout,"1,99 €*","• Acción, Arcade, Disparos (Shooter)",25-05-2023,"Monsters and Zombies from all the world are trying to steal the gift packages, they want it all and they want it now. But Santa has guns, big guns!"
HORSE CLUB Adventures: Lakeside Collection,"44,99 €*","• Aventura, Estilo de vida, Simulación",25-05-2023,Cabalga con las chicas de HORSE CLUB y descubre un colorido mundo repleto de aventuras mientras disfrutas de la HORSE CLUB Adventures: Lakeside Collection.
Need for Drive - Car Racing,"8,99 €*","• Acción, Carreras, Deportes, Simulación",25-05-2023,"""Need for Drive"" es un emocionante juego de carreras que pondrá a prueba tus habilidades de conducción. En este juego, tendrás acceso a varios modos de juego, incluidos arrastre, sprint, contrarreloj y carreras."
Best Forklift Operator,"19,99 €*","• Arcade, Entrenamiento, Otros, Simulación",25-05-2023,"Welcome to the world of warehouses, transport, and forklifts. Join us and show that you deserve to be called the best forklift operator."
World War: Combat Guardian,"16,99 €*","• Acción, Acción en primera persona (FPS), Arcade, Disparos (Shooter)",25-05-2023,Part 2 of a Reality single play FPS game set in World War II! Defeat your enemies and get your weapons! Team up with our soldiers to complete the battlefield mission!
Protodroid DeLTA,"19,99 €*","• Acción, Aventura, Disparos (Shooter)",25-05-2023,Demuestra a la humanidad el verdadero potencial de la IA en un juego de plataformas y acción en 3D rápido y fluido ambientado en un colorido mundo «solarpunk».
Kizuna AI - Touch the Beat!,"34,99 €13,99 €*",• Música,25-05-2023,"Say hello (morning!) to a new kind of rhythm game, and hang out with Kizuna AI!"
Waifu Space Conquest,"4,99 €2,49 €*","• Acción, Arcade, Disparos (Shooter)",25-05-2023,Mata a los alienígenas y disfruta de la estética cyberpunk
Octo Curse,"9,99 €0,99 €*","• Acción, Plataformas",25-05-2023,A pirate turned into octopus. Can you break the curse?
Arcade Archives ROLLING THUNDER 2,"6,99 €*","• Acción, Arcade",25-05-2023,MISSON !! DESTROY NEOGELDRA THE EVIL ORGANIZATION !!
AKAIITO HD REMASTER,"11,50 €*",• Aventura,25-05-2023,― The blood of one girl holds the power to connect humans and demons;Is it a curse or a bond that was decided by the wheels of fate?
AOISHIRO HD REMASTER,"11,50 €*",• Aventura,25-05-2023,Infinite waves are the heartbeat of the sea god
Bat Boy,"14,99 €*","• Acción, Aventura, Plataformas",25-05-2023,Save your friends from the clutches of the evil Lord Vicious and stop the Trials of Darkness!
Super Night Riders,"4,99 €*","• Acción, Arcade, Carreras, Deportes",25-05-2023,A modern arcade racing game inspired by the retro classics.
RINA:RhythmERROR,"3,99 €*","• Arcade, Música",25-05-2023,"The indie rhythm game RINA:RhythmERROR is now here, lighting up the retro electronic trend! Bring a unique BOSS Fight experience with the ""ERROR Girls""!"
Fantasy Tower Defense,"2,99 €*","• Acción, Estrategia, Simulación, Tablero",25-05-2023,"Los monstruos están atacando, construye tus torres y sobrevive."
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
,,,Fecha no disponible,
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
Coloring Pixels: colección 3,"7,30 €*","• Puzle, Tablero",25-05-2023,"Un relajante juego de colorear por números. Disfruta completando una variedad de imagénes con diferentes temas, complejidad y tamaños."
End of Lines,"16,99 €*",• Aventura,25-05-2023,"Travel across landscapes devastated by a catastrophic climate meltdown, following a small family in search of somewhere habitable."
Star Gagnant,"33,99 €*",• Disparos (Shooter),25-05-2023,¡Este nuevo Shmup con su exclusivo sistema de disparo rápido te dejará boquiabierto! !
Cassette Beasts,"19,99 €*","• Aventura, Estrategia, Rol (RPG)",25-05-2023,Aventuras. Batallas. Transformación.
True Disc Golf,"14,99 €*","• Arcade, Deportes, Simulación",25-05-2023,Realistic disc golf game with easy to learn playability
Dark Quest 3,"17,99 €*","• Estrategia, Rol (RPG), Tablero",24-05-2023,¡Estilo roguelite! ¡Mecánicas de exploración con cartas! ¡Combates por turnos!
TORINTO,"4,99 €*","• Acción, Arcade, Plataformas",24-05-2023,¡Corre y dispara! ¡Embárcate en un viaje ambientado en un reino medieval en aprietos!
Moonleap,"7,99 €*","• Acción, Aventura, Plataformas, Puzle",24-05-2023,Help our moon boy on his journey to recover shooting stars
Sunshine Shuffle,"9,75 €*","• Aventura, Estrategia, Otros, Simulación",24-05-2023,Juega a las cartas con un grupo de adorables animales que robaron el mayor banco de Litoral oriental hace 12 años.
Loco Parentis,"8,90 €*",• Aventura,24-05-2023,"Surrealista horror de supervivencia, donde debes sobrevivir en la entrada sin fin entre los monstruos y resolver todos los misterios de esa casa y sus inquilinos."
Last Labyrinth -Lucidity Lost-,"34,99 €24,49 €*","• Aventura, Puzle",24-05-2023,"Juego de aventuras de escape en el que trabajas con Katia, una chica que habla un idioma misterioso, para escapar de una sala con trampas mortales."
CONVERGENCE: A League of Legends Story™,"A partir de: 29,99 €*","• Acción, Plataformas",23-05-2023,"Rebobinad el pasado, controlad el futuro - Explorad la espectacular ciudad de Zaun con Ekko, un joven inventor con un dispositivo capaz de manipular el tiempo, en este plataformas de acción narrativo."
Puzzle Bobble Everybubble!,"39,99 €*","• Arcade, Aventura, Puzle",23-05-2023,El juego con el que empezó todo regresa con una nueva aventura burbujeante y explosiva para 4 jugadores por primera vez en la serie.
Farming Simulator 23: Nintendo Switch™ Edition,"44,99 €*",• Simulación,23-05-2023,"¡Produce cultivos y expande tu imperio agrícola! Ponte en la piel de un granjero de hoy en día y opera más de 100 máquinas auténticas utilizadas para una amplia gama de actividades agrícolas de marcas como Case IH, CLAAS, DEUTZ-FAHR, Fendt, John Deere, KRONE, Massey Ferguson, New Holland, Valtra y muchos otros fabricantes conocidos en todo el mundo. ¡Decide a qué rama de la agricultura quieres dedicarte!"
"Warhammer 40,000: Boltgun","21,99 €*",• Disparos (Shooter),23-05-2023,"¡Carga tu bólter y lánzate de cabeza al combate! Experimenta la mezcla perfecta del clásico Warhammer 40,000, la frenética mecánica de FPS y el estilo visual de tus shooters retro favoritos de los años 90."
Puzzle Bobble / Bust-a-Move (16-Bit Console Version),"7,99 €*","• Arcade, Aventura, Puzle",23-05-2023,"El juego que inició la saga Puzzle Bobble. Disfruta de la clásica acción de explotar burbujas en solitario o con un amigo, ya en Nintendo Switch™."
Dice & Spells,"9,99 €*","• Aventura, Estrategia, Rol (RPG), Tablero",23-05-2023,"Roll dice, cast spells, and conquer darkest turn-based fantasy battles!"
ghostpia Season One,"19,99 €*",• Otros,23-05-2023,"Una novela visual colorida, ambientada en un pueblo lleno de fantasmas."
Glitch Busters: Stuck On You,"19,99 €*","• Acción, Disparos (Shooter), Fiesta",23-05-2023,"Es un día como cualquier otro en la red, hasta que aparece un virus que lo pone todo patas arriba. Solo tu unidad de guardianes informáticos podrá acabar con los errores más disparatados de la red en un mundo virtual fuera de control."
Round People,"7,99 €*","• Fiesta, Lucha",22-05-2023,"""Round People"" es un juego multijugador local en el que hasta cuatro jugadores pueden luchar en una mesa de billar llena de trampas. La estrategia y la acción son clave en este juego."
Smash Out,"0,99 €*","• Acción, Arcade, Estrategia, Puzle",20-05-2023,Knock it all down!
Woodland Hike,"4,99 €*","• Arcade, Aventura, Otros, Plataformas",20-05-2023,"Go on a journey through lush forests, babbling brooks, and picturesque landscapes."
LEGO® 2K Drive,"29,99 €*","• Arcade, Aventura, Carreras",19-05-2023,"Bienvenido a Bricklandia, hogar de una enorme aventura de conducción LEGO® en mundo abierto."
HEXAPODA,"12,99 €*","• Arcade, Disparos (Shooter)",19-05-2023,Get ready to fight giant Insects for the future of humanity!
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
,,,Fecha no disponible,
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
Mechanic 8230: Escape From Ilgrot,"14,99 €*","• Aventura, Estrategia, Puzle, Simulación",19-05-2023,"Mecánico 8230: Escape from Ilgrot es una aventura de puzzle point & click, ambientada en la ciudad en ruinas de Ilgrot. Utiliza cualquier cosa que encuentres para avanzar en la historia"
Battle Kid: Fortress of Peril,"9,36 €*","• Acción, Aventura, Disparos (Shooter), Plataformas",19-05-2023,¿Estás Listo para Morir?
Cyber Citizen Shockman,"5,99 €*","• Aventura, Plataformas",19-05-2023,¡Corta y dispara para abrirte paso entre los robots que campan a sus anchas por la ciudad de Shockman!
Belle Boomerang,"7,26 €*","• Acción, Aventura, Plataformas",19-05-2023,A fast-action platformer packed with beautiful pixel art and exciting variation in every level!
Best Mobile Games 5-in-1,"19,99 €2,79 €*","• Arcade, Aventura, Fiesta",19-05-2023,"Check out these 5 best-selling mobile games, this time on console. Pure fun, no ads!"
Legendary Tales: Stolen Life,"13,99 €*","• Aventura, Puzle",19-05-2023,Explora un fascinante mundo para salvar la vida de un hombre lobo y hacer justicia a la tierra gobernada por crueles brujas.
Hentai Dream,"2,50 €*","• Otros, Puzle",19-05-2023,Hentai Dream - un juego de rompecabezas que te ayudará a relajarte.
Theft Ride Legacy,"19,99 €*","• Arcade, Carreras, Fiesta, Simulación",19-05-2023,¡Prepárate para la mejor búsqueda del tesoro sobre ruedas!
Winter’s Wish: Spirits of Edo,"49,99 €*","• Aventura, Otros",18-05-2023,"1716. Era Kyoho. Unos incidentes que se repiten en Edo están molestando y asustando a la gente; por eso se crea el ""Oniwaban"", para ayudar a mantener el orden y la seguridad."
Murtop,"4,99 €*","• Acción, Arcade, Plataformas, Puzle",18-05-2023,"Murtop es un juego arcade de ritmo rápido y lleno de acción, como si estuviera sacado directamente de los años 80. Tienes suficientes monedas para vencerlo?"
Magic Bubble Shooter: Classic Bubbles Arcade,"9,99 €*","• Arcade, Puzle, Tablero",18-05-2023,"¡Un clásico juego de rompecabezas en el que debes despejar el campo de juego disparando burbujas de colores, dulces y piruletas!"
911: Cannibal,"3,99 €*","• Acción, Aventura, Disparos (Shooter), Otros",18-05-2023,Aterrador juego de terror al escondite con elementos de rompecabezas.
Undergrave,"4,99 €2,49 €*","• Acción, Estrategia, Plataformas, Puzle",18-05-2023,"Sobrevive al inframundo con estrategia: salta, corre y prospera en el desafío Roguelike táctico de Undergrave."
Japanese Escape Games The House,"8,99 €*",• Puzle,18-05-2023,"Los residentes me recibieron en la casa donde me habia extraviado.Cuando desperto, encontro el interior de la casa que acababa de abandonar en mal estado. ......"
Unalive 010,"1,99 €*","• Acción, Aventura, Disparos (Shooter), Rol (RPG)",18-05-2023,Tu única esperanza es luchar - solo en un laboratorio retorcido.
Nightmare Reaper,"29,99 €*","• Acción en primera persona (FPS), Arcade, Aventura, Disparos (Shooter)",18-05-2023,Dispara y saquea en este juego de disparos roguelite en primera persona que mezcla lo nuevo con lo viejo.
Black Jack Waifu Tour,"4,50 €*","• Estrategia, Puzle, Simulación",18-05-2023,"¡Siéntase como en Las Vegas, apueste sin gastar dinero en nuestro blackjack!"
