Título,Precio,Categoría,Fecha de lanzamiento,Descripción
The Long Journey Home,"14,99 €*",• Aventura,04-09-2019,"Un destino, infinitas aventuras. ¿Adónde te llevará este viaje?"
Spyro™ Reignited Trilogy,"39,99 €*","• Aventura, Plataformas",03-09-2019,¡Spyro lo pone todo al rojo vivo con Spyro™ Reignited Trilogy para Nintendo Switch!
Torchlight II,"19,99 €*","• Acción, Aventura, Rol (RPG)",03-09-2019,"¡Vuelve el premiado RPG de acción, esta vez con más fuerza que nunca!"
A Duel Hand Disaster: Trackher,"8,99 €*","• Acción, Arcade, Disparos (Shooter)",03-09-2019,El único juego para un jugador con pantalla dividida y dos joysticks en el que amasar puntos no sirve de nada si no sobrevives.
FINAL FANTASY VIII Remastered,"19,99 €7,99 €*",• Rol (RPG),03-09-2019,"¡Vuelve FINAL FANTASY VIII, el exitazo de los juegos de rol!"
BARRIER X,"2,99 €*","• Acción, Arcade, Carreras",03-09-2019,¡Dispara! ¡Esquiva! ¡Acelera!
Gurgamoth,"8,91 €0,99 €*","• Acción, Fiesta, Lucha",03-09-2019,Gurgamoth es un juego de combate aéreo donde el nivel es tu arma.
Fin and the Ancient Mystery,"4,99 €*","• Acción, Aventura, Plataformas, Rol (RPG)",03-09-2019,Únete al orejudo Fin en un viaje a lo largo de diez niveles de plataformas para salvar el mundo.
Wand Wars,"17,99 €*","• Acción, Arcade, Deportes, Fiesta",02-09-2019,"Lanza hechizos mientras vuelas en una escoba, y transforma a tus oponentes en gallinas en este intenso deporte mágico."
ASTRAL CHAIN™,"59,99 €*","• Acción, Aventura",30-08-2019,"Aúna fuerzas con un arma especial conocida como legión para combatir contra la amenaza alienígena en ASTRAL CHAIN, en exclusiva para Nintendo Switch."
The Ninja Saviors: Return of the Warriors,"19,99 €*","• Acción, Arcade",30-08-2019,Los ninjas han regresado: ¡el retorno de los buenos viejos tiempos de los clásicos de acción para recreativos!
Risk of Rain 2,"24,99 €*","• Acción, Aventura, Disparos (Shooter)",30-08-2019,"Lucha contra hordas de monstruos, desbloquea nuevo botín y escapa del planeta en Risk of Rain 2 para Nintendo Switch."
FUZE4 Nintendo Switch,"11,99 €*","• Educativo, Uso práctico",30-08-2019,Learn to code! Share your games! Easy to learn text-based programming language
Legend of the Skyfish,"7,99 €*","• Aventura, Puzle",30-08-2019,¡Ábrete paso para derrotar al monstruoso Pez Cielo!
Headspun,"12,99 €*","• Aventura, Otros",30-08-2019,Un juego sobre las voces en nuestras cabezas.
Arcade Archives Pinball,"6,99 €*","• Acción, Arcade, Simulación",30-08-2019,¡Usa tus habilidades para manipular la bola y aprovecha las distintas funciones para conseguir la mejor puntuación!
SpaceColorsRunner,"4,99 €*",• Arcade,30-08-2019,¡Un juego de tipo arcade en el que no puedes bajar la guardia ni un momento!
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
,,,Fecha no disponible,
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
Bulletstorm: Duke of Switch Edition,"29,99 €*","• Acción, Acción en primera persona (FPS), Disparos (Shooter)",30-08-2019,"Ponte en la piel de Grayson Hunt, un miembro exiliado del grupo de asesinos de élite Dead Echo."
Root Letter: Last Answer,"29,99 €*","• Acción, Aventura, Puzle",30-08-2019,Desvela la verdad que se oculta tras un misterioso asesinato ocurrido hace 15 años.
Heave Ho,"9,99 €*","• Acción, Arcade, Estrategia, Plataformas",29-08-2019,Lleva a tus amigos a un lugar seguro entre un barullo de brazos bamboleantes.
Little Racer,"9,99 €1,49 €*","• Arcade, Carreras, Deportes, Fiesta",29-08-2019,Juega con tus hijos… ¡o padres!
Vambrace: Cold Soul,"24,99 €*","• Aventura, Estrategia, Rol (RPG)",29-08-2019,"¡Usa poderes, evita trampas, supera encuentros inesperados y sobrevive a los combates!"
Grand Brix Shooter,"9,99 €*","• Acción, Arcade, Disparos (Shooter)",29-08-2019,Acepta el desafío de este novedoso juego de disparos tipo bullet-hell. Modifica la nave para conseguir nuevas habilidades y acaba con tus enemigos.
Brunch Club,"12,99 €*","• Arcade, Fiesta",29-08-2019,Un divertido juego de comida frenético y cooperativo para 1-4 jugadores.
Wilmot's Warehouse,"13,99 €*","• Acción, Puzle",29-08-2019,Un juego para los amantes del orden.
Damascus Gear Operation Osaka,"18,99 €4,36 €*","• Acción, Rol (RPG)",29-08-2019,¿Serás capaz de pagar tus deudas antes de que venza el plazo?
Invasion of Alien X - Earth in Crisis,"9,99 €*",• Disparos (Shooter),29-08-2019,¡Invasión extraterrestre! ¡Evítala desde tu batería antiaérea! ¡Defiende tu posición y... ¡a por ellos!
OBAKEIDORO!,"19,99 €*",• Fiesta,29-08-2019,¿Quieres jugar a policías y ladrones?
Hopping girl KOHANE Jumping Kingdom: Princess of the Black Rabbit,"17,99 €3,41 €*","• Acción, Deportes, Puzle",29-08-2019,¡Un juego de acción y puzles al que puedes jugar con el pulgar!
Bubsy: Paws on Fire!,"24,99 €*","• Acción, Aventura, Plataformas",29-08-2019,"Bubsy: Paws on Fire! es el juego que Bubsy estaba destinado a protagonizar, en la plataforma idónea para él (nah, va a ser que no)."
Agent A - un puzle disfrazado,"19,99 €*","• Aventura, Puzle",29-08-2019,Tu misión (si decides aceptarla) es infiltrarte en el escondite secreto de la espía Ruby La Rouge y echar por tierra sus maléficos planes.
Pantsu Hunter: Back to the 90s,"12,99 €7,79 €*","• Aventura, Puzle",28-08-2019,¿Encontrará Kenji el verdadero amor?
Boreal Blade,"3,99 €*","• Acción, Lucha",28-08-2019,Lucha por una causa por la que merezca la pena morir
AER Memories of Old,"9,99 €*","• Aventura, Puzle",28-08-2019,Conviértete en un ave y vuela para explorar y experimentar un mundo vivo de islas que flotan en el cielo.
Hookbots,"19,99 €*","• Fiesta, Lucha",28-08-2019,"Robots, batallas y caos!"
Whipseey and the Lost Atlas,"5,99 €*","• Acción, Arcade, Aventura, Plataformas",28-08-2019,Salta y derriba enemigos en esta épica aventura y ayuda a Whipseey a resolver el misterio del Atlas Perdido.
ESport Manager,"7,99 €*","• Estrategia, Rol (RPG), Simulación",27-08-2019,"Asume el puesto de mánager de tu equipo, participa en los partidos de la liga e intenta llegar a la cima del deporte."
Un Imperio en 8 Minutos: Edición Completa,"14,99 €*","• Estrategia, Fiesta, Tablero",27-08-2019,Un Imperio en 8 minutos es un juego de control territorial muy rápido en el que se deben tomar decisiones difíciles.
Deadlings,"4,99 €*","• Acción, Arcade, Plataformas",26-08-2019,Muerte se siente solo.
Snooker 19,"34,99 €*",• Deportes,23-08-2019,Snooker 19 - El videojuego oficial de World Snooker.
Mekabolt,"4,99 €*","• Arcade, Aventura, Plataformas, Puzle",23-08-2019,¡Salva el parque temático con Mekabolt!
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
,,,Fecha no disponible,
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
Pacific Wings,"3,99 €*","• Acción, Arcade, Disparos (Shooter)",23-08-2019,Un juego shoot 'em up de desplazamiento vertical con gráficos de estilo retro.
Mr Blaster,"1,99 €*","• Acción, Arcade",22-08-2019,¡Embárcate en una aventura espacial y apunta a tu enemigo!
Path of Sin: Greed,"14,99 €*","• Aventura, Puzle",22-08-2019,¡Revela los secretos e intrigas familiares!
Invisigun Reloaded,"4,99 €*","• Acción, Arcade, Fiesta",22-08-2019,"La aventura de sigilo definitiva, donde todos son invisibles."
Farm Mystery,"9,99 €*","• Aventura, Puzle",22-08-2019,"Busca pistas, resuelve puzles y completa minijuegos para descubrir los secretos de Happy Orchard."
Arcade Archives WATER SKI,"6,99 €*","• Arcade, Deportes",22-08-2019,¡Consigue saltos espectaculares para acumular puntos! Esquía por los mares tropicales y llega a la isla donde te espera una bailarina.
SEGA AGES Puyo Puyo,"6,99 €*",• Puzle,22-08-2019,El añorado clásico de puzles de SEGA llega en su forma original a SEGA AGES para Nintendo Switch.
SEGA AGES Space Harrier,"6,99 €*","• Arcade, Disparos (Shooter)",22-08-2019,¡Disfruta de uno de los pioneros del género de disparos en tercera persona!
Milkmaid of the Milky Way,"5,99 €*","• Aventura, Puzle",22-08-2019,¿Qué sucede cuando una joven lechera se encuentra con una nave alienígena en los fiordos noruegos de los años 20?
Everdark Tower,"4,99 €*","• Aventura, Estrategia, Puzle, Rol (RPG)",22-08-2019,¡Sube a la vieja torre del reloj para poner de nuevo en movimiento el tiempo que se ha parado! Es un capítulo sucesivo en la serie de juegos de rol de bolsillo.
Lines Infinite,"1,99 €*",• Puzle,22-08-2019,Los preciosos y relajantes rompecabezas Numberlink.
ONINAKI,"49,99 €14,99 €*","• Acción, Rol (RPG)",22-08-2019,Sigue la aventura de un Watcher en su misión por proteger la vida después de la muerte.
RAD,"19,99 €4,99 €*","• Acción, Aventura, Rol (RPG)",20-08-2019,Coge tu bate y ayuda a salvar el mundo… ¡o lo que queda de él!
Yu-Gi-Oh! Legacy of the Duelist: Link Evolution!,"39,99 €*","• Estrategia, Tablero",20-08-2019,Vive más de 20 años de la historia de Yu-Gi-Oh! con Yu-Gi-Oh! Legacy of the Duelist: Link Evolution!
IN-VERT,"4,99 €*","• Plataformas, Puzle",20-08-2019,"Prepárate para resolver complicados puzles, realizar extenuantes secuencias de saltos y disfrutar de gráficos retro jamás vistos."
Hotline Miami Collection,"24,99 €*","• Acción, Arcade, Disparos (Shooter)",19-08-2019,¡Disfruta de las dos entregas explosivas de Hotline Miami en un paquete la mar de estiloso!
SUPERHOT,"22,99 €*","• Acción, Acción en primera persona (FPS)",19-08-2019,Céntrate en lo importante: la belleza cinematográfica de la lucha.
Duck Life: Battle,"5,49 €*","• Arcade, Aventura, Rol (RPG)",18-08-2019,"¡Los patos están de vuelta, pero esta vez mucho más enfadados!"
FAR: Lone Sails,"14,99 €*","• Aventura, Plataformas, Puzle",18-08-2019,FAR: Lone Sails es un juego de aventuras dentro de un vehículo. Tu máquina y tú contra la nada.
Anode,"3,49 €*","• Arcade, Puzle",17-08-2019,Caen sin parar bloques de colores.
Gravity Duck,"4,99 €*","• Acción, Arcade, Plataformas, Puzle",16-08-2019,¡Ayuda a un pato a conseguir huevos dorados para hacerse rico!
Instant Sports,"14,99 €*","• Arcade, Deportes, Fiesta",16-08-2019,¡6 deportes para disfrutar con amigos o familiares!
GRANDIA HD Collection,"39,99 €*",• Rol (RPG),16-08-2019,"Los dos juegos de disparos por excelencia, por fin en formato portátil."
Beholder 2,"14,99 €*","• Aventura, Estrategia",15-08-2019,Aquí se deciden los destinos de los ciudadanos. ¡Bienvenido al Ministerio!
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
,,,Fecha no disponible,
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
The Vanishing of Ethan Carter,"19,99 €*",• Aventura,15-08-2019,Un juego de misterio y exploración en primera persona con una historia absorbente.
Arcade Archives VS. GRADIUS,"6,99 €*","• Arcade, Disparos (Shooter)",15-08-2019,"¡VIC VIPER, lista para despegar! ¡Derrota al ejército invasor de BACTERIAN y salva el planeta GRADIUS!"
VASARA Collection,"9,99 €*","• Acción, Arcade, Disparos (Shooter)",15-08-2019,"Los aclamados clásicos japoneses, Vasara y Vasara 2, disponibles por primera vez en un único paquete, con un nuevo modo de juego."
Ittle Dew,"9,99 €*","• Acción, Aventura, Puzle",15-08-2019,La clásica fórmula de aventuras reducida a lo esencial.
Cryogear,"17,49 €*","• Acción, Disparos (Shooter), Plataformas, Rol (RPG)",15-08-2019,¡Un viaje único en el mundo de Cryogear te espera!
Rogue Singularity,"14,99 €*","• Acción, Arcade, Plataformas",15-08-2019,Rogue Singularity es una pista de obstáculos infinita por donde avanzarás a toda velocidad. Este juego te hará revivir tu infancia con los clásicos de plataformas 3D.
Edna & Harvey: Harvey's New Eyes,"19,99 €*",• Aventura,14-08-2019,Embárcate en un peligroso viaje para recuperar a la amiga de Lili.
Fell Seal: Arbiter's Mark,"24,99 €*","• Estrategia, Rol (RPG)",14-08-2019,Fell Seal: Arbiter's Mark es un juego de rol de estrategia por turnos que se desarrolla en un mundo fantástico con un toque del género steampunk.
Exception,"1,49 €*","• Acción, Arcade, Aventura, Plataformas",13-08-2019,Lidera la resistencia a través de numerosos niveles que se transforman.
Escape from the Universe,"9,99 €*","• Acción, Arcade, Disparos (Shooter)",13-08-2019,¡Lucha contra alienígenas en un moderno juego de disparos inspirado en los clásicos juegos arcade!
PC Building Simulator,"17,99 €*",• Simulación,13-08-2019,¡Ya está aquí el simulador de montaje de ordenadores definitivo!
Never Give Up,"13,39 €*","• Acción, Arcade, Plataformas",13-08-2019,Enfréntate a la muerte en este juego de plataformas.
"Tactics V: ""Obsidian Brigade""","16,99 €*","• Estrategia, Rol (RPG)",09-08-2019,Un juego de rol de estrategia por turnos.
Taimumari: Complete Edition,"7,99 €*",• Plataformas,09-08-2019,¡Devuelve el equilibrio temporal a todo el mundo!
Turok 2: Seeds of Evil,"17,59 €*",• Acción en primera persona (FPS),09-08-2019,¡Vuelve el cazador de dinosaurios!
#RaceDieRun,"9,99 €0,99 €*","• Acción, Arcade, Carreras",09-08-2019,¡Intenta superarte en las futuristas pistas!
Neverlast,"9,99 €*","• Acción, Aventura",09-08-2019,¡Destruye los tres portales rúnicos para detener la invasión demoniaca antes de que sea demasiado tarde!
Sagebrush,"5,99 €*",• Aventura,09-08-2019,El misterio del rancho Black Sage
SWORD ART ONLINE: FATAL BULLET Complete Edition,"59,99 €*","• Acción, Aventura",09-08-2019,Tus decisiones son más rápidas y certeras que las balas.
Our Flick Erasers,"11,50 €*","• Acción, Arcade, Fiesta, Puzle",09-08-2019,¡Lanza! ¡Golpea! ¡Derriba!
Welcome to Hanwell,"13,89 €2,08 €*","• Acción, Aventura",09-08-2019,"Explora un mundo denso de horror, donde cada edificio es una ubicación única con su propia historia que contar."
FIA European Truck Racing Championship,"49,99 €*","• Carreras, Simulación",08-08-2019,¡La competición del mundo del motor más emocionante y espectacular!
Wordsweeper by POWGI,"7,99 €*","• Estrategia, Puzle",08-08-2019,Juego de crucigramas de lógica y deducción.
Oh!Edo Towns,"13,00 €*","• Estrategia, Simulación",08-08-2019,¡Viaja al pasado para un emocionante juego a través del periodo Edo de Japón!
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
,,,Fecha no disponible,
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
The Pyraplex,"13,00 €*","• Aventura, Puzle, Simulación",08-08-2019,¡Una aventura de construcción de pirámides de proporciones históricas!
Sudoku Universe,"6,99 €*",• Puzle,08-08-2019,¡Disfruta del juego de sudoku definitivo en cualquier momento y en cualquier lugar!
Pix the Cat,"9,99 €*","• Arcade, Fiesta, Puzle",08-08-2019,¡Pon a prueba tus reflejos y estrújate las meninges con Pix the Cat!
Tap Skaters,"4,99 €*","• Acción, Arcade",08-08-2019,"¡Siente la velocidad, demuestra tus habilidades y haz trucos increíbles!"
Grave Keeper,"9,99 €*","• Acción, Rol (RPG)",08-08-2019,Eres un cazatesoros que ha llegado a la Fortaleza prohibida.
Arcade Archives X MULTIPLY,"6,99 €*","• Arcade, Disparos (Shooter)",08-08-2019,Destruye los alienígenas microscópicos. ¡La batalla contra la invasión empieza dentro del cuerpo!
PictoQuest,"9,99 €*","• Puzle, Rol (RPG)",08-08-2019,"¡Rompecabezas de lógica con un ligero toque de RPG, aquí viene PictoQuest!"
Subdivision Infinity DX,"12,99 €*","• Acción, Aventura, Disparos (Shooter), Simulación",08-08-2019,Entra en la cabina del piloto de un caza intergaláctico y explora la gran inmensidad del espacio exterior.
Pillars of Eternity: La Edición Completa,"49,99 €*","• Aventura, Estrategia, Rol (RPG)",08-08-2019,"El galardonado RPG original de Obsidian Entertainment, ¡por fin al alcance de la mano!"
Doughlings: Invasion,"9,99 €*","• Acción, Arcade, Disparos (Shooter)",08-08-2019,¡Un homenaje a otro clásico juego arcade del equipo Hero Concept!
Quench,"17,99 €*","• Estrategia, Puzle",07-08-2019,"Conviértete en Shepherd, un avatar de la naturaleza, y guía a manadas de animales en un peligroso viaje"
The Forbidden Arts,"13,18 €*","• Acción, Aventura, Plataformas, Rol (RPG)",07-08-2019,¡Juega como un joven que busca dominar el elemento del fuego!
Damsel,"4,99 €*","• Acción, Arcade, Plataformas",07-08-2019,¡Partidas cortas y rápidas con una ambientación de arcade clásico!
Shadows 2: Perfidia,"7,99 €*","• Acción, Aventura",06-08-2019,Juego de supervivencia de terror inspirado en clásicos como la serie Penumbra y Layers of Fear.
Epic Clicker Journey,"4,99 €*","• Acción, Aventura, Rol (RPG)",06-08-2019,Demuestra tu perseverancia y continúa con tu viaje en las condiciones más adversas.
DC Universe™ Online,"0,00 €*","• Acción, Rol (RPG)",06-08-2019,Tu personaje. Nuestro universo. Crea tu propio superhéroe (o supervillano) en DC Universe Online.
Burger Chef Tycoon,"4,99 €0,99 €*","• Aventura, Estrategia, Puzle, Simulación",02-08-2019,¿Quieres las mejores hamburguesas? ¡No busques más!
Super Wiloo Demake,"4,99 €*","• Arcade, Aventura, Plataformas",02-08-2019,¡Salva a tu perro del Dr.ETvaldo!
Saboteur II: Avenging Angel,"7,00 €*","• Acción, Arcade, Aventura, Plataformas",02-08-2019,Descubre la historia de la hermana de Saboteur y su oscura y secreta misión.
Wreckin' Ball Adventure,"4,99 €*","• Arcade, Plataformas, Puzle",02-08-2019,¡Solo tú podrás encontrar la salida!
Plague Inc: Evolved,"14,99 €*","• Estrategia, Simulación",02-08-2019,¿Podrás infectar al mundo?
Swallow Up,"6,99 €*",• Acción,02-08-2019,Hyper Casual Game
Swaps and Traps,"8,99 €*","• Arcade, Aventura, Plataformas, Puzle",02-08-2019,Un sombrero que cambia todo
The Church in the Darkness,"19,99 €*","• Acción, Aventura, Estrategia",02-08-2019,Una secta no hace que te sientas obligado a unirte a ella. Pero te da la bienvenida. Y te entiende.
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
,,,Fecha no disponible,
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
Hamsterdam,"8,99 €*","• Acción, Lucha",01-08-2019,Hámster. Kung Fu. Dales su merecido.
STANDBY,"4,99 €*","• Arcade, Plataformas",01-08-2019,Escapa de un mundo repleto de errores en este juego de plataformas de alta velocidad y alto octanaje. ¡Hazlo lo más rápido que puedas!
Robbie Swifthand and the Orb of Mysteries,"17,99 €*","• Acción, Aventura, Plataformas, Puzle",01-08-2019,¡Planea cada movimiento y burla las trampas ocultas en el templo si no quieres que te disequen de formas a cuál más disparatada!
Chroma Squad,"14,99 €*","• Aventura, Estrategia, Rol (RPG), Simulación",01-08-2019,Chroma Squad es un juego de rol táctico sobre cinco especialistas en escenas de acción que deciden dejar sus trabajos para iniciar su propio programa de televisión al estilo tokusatsu.
M.A.C.E. Tower Defense,"3,99 €1,99 €*","• Estrategia, Puzle",01-08-2019,M.A.C.E. Tower Defense es un juego clásico de defensa de torres.
Arcade Archives VICTORY ROAD,"6,99 €*","• Acción, Arcade",01-08-2019,A new adventure in a world that surpasses imagination! It's up to the chosen ones to strike down evil!
Shinobi Spirits S: Legend of Heroes,"7,39 €*","• Acción, Aventura, Rol (RPG)",01-08-2019,¡Lucha junto a tus compañeros de armas y salva a Lord Yukimura Sanada!
Solo: Islands of the Heart,"19,99 €*","• Aventura, Plataformas, Puzle",01-08-2019,Un juego sobre el amor entendido como la fuerza que nos impulsa.
Illusion of L'Phalcia,"12,99 €*","• Aventura, Estrategia, Rol (RPG)",01-08-2019,¡Una aventura que te llevará en pos de la legendaria Espada de Amal!
Dungeon Warfare,"7,99 €*","• Acción, Estrategia, Puzle, Rol (RPG)",01-08-2019,Defiende tus mazmorras de los aventureros con trampas mortales.
Sudoku Relax 2 Summer Waves,"5,09 €*","• Puzle, Tablero",01-08-2019,Deja que tu mente se relaje y revitalice con los calmantes efectos del sudoku.
Omega Labyrinth Life,"59,99 €17,99 €*","• Aventura, Rol (RPG)",01-08-2019,¡Roguelike y relajación!
The Tower of Beatrice,"5,99 €*","• Aventura, Otros, Puzle",31-07-2019,"La vida de un ladrón no es fácil: siempre ocultándose en las sombras, clientes tramposos, trampas afiladas…"
Bear With Me: The Lost Robots,"4,99 €*","• Aventura, Otros, Puzle, Rol (RPG)",31-07-2019,"Bear With Me: The Lost Robots es la precuela de la serie, protagonizada por el hermano de Amber, Flint, y el retorcido detective Ted E. Bear."
Forager,"19,99 €*",• Aventura,30-07-2019,¡Construye un futuro a tu medida!
Mutant Year Zero: Road to Eden – Deluxe Edition,"44,99 €*","• Aventura, Estrategia, Rol (RPG)",30-07-2019,¿Logrará tu equipo de mutantes sobrevivir a la Zona?
Raiders of the North Sea,"17,99 €*","• Estrategia, Puzle, Tablero",30-07-2019,¡Saquea a saco!
Catch a Duck,"4,99 €*","• Acción, Arcade, Rol (RPG), Simulación",29-07-2019,"Recorre el bosque y resuelve puzles, engaña a tus enemigos y caza patos."
Trine 3: The Artifacts of Power,"19,99 €*","• Acción, Aventura, Puzle",29-07-2019,Recorre un mundo de fantasía con escenarios asombrosos.
Sweet Witches,"9,99 €0,99 €*","• Acción, Arcade, Fiesta, Plataformas",27-07-2019,¡Saca la varita mágica y emprende una dulce aventura!
Fire Emblem: Three Houses,"59,99 €*","• Estrategia, Rol (RPG)",26-07-2019,Decide el destino de un continente al borde la guerra en Fire Emblem: Three Houses para Nintendo Switch.
Wolfenstein®: Youngblood™ Standard Edition,"19,99 €*","• Acción, Acción en primera persona (FPS)",26-07-2019,¡Wolfstein: Youngblood es una nueva experiencia cooperativa de MachineGames!
KILL la KILL - IF,"19,99 €*","• Acción, Arcade, Lucha",26-07-2019,¡Un juego en el que podrás revivir tus momentos favoritos y disfrutar de una trama totalmente nueva!
Tetsumo Party,"4,99 €*","• Acción, Arcade, Fiesta",26-07-2019,El Ministerio de Poses Absurdas del mundo del sumo
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
,,,Fecha no disponible,
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
Titans Pinball,"2,99 €*","• Arcade, Deportes, Fiesta, Simulación",26-07-2019,¡Enfréntate a los titanes en el Pinball más emocionante!
Seeders Puzzle Reboot,"4,99 €*","• Aventura, Plataformas, Puzle",26-07-2019,"Un juego de puzles y plataformas en 2D, con física alocada, controles muy precisos y puzles muy desafiantes."
Sheep in Hell,"2,99 €*","• Acción, Arcade",26-07-2019,¡Eres un lobo y has sido muy malo!
Garage Mechanic Simulator,"6,99 €*",• Simulación,26-07-2019,¡Construye tu taller automovilístico y conviértelo en un emporio!
Hoggy2,"4,99 €*","• Arcade, Aventura, Plataformas, Puzle",26-07-2019,¡Únete a Hoggy y Hogatha en la misión de salvar a sus hijos!
Classic Games Collection Vol.1,"4,99 €0,99 €*","• Puzle, Tablero",26-07-2019,¡Tus juegos clásicos favoritos en un único paquete!
The House of Da Vinci,"9,99 €*","• Aventura, Estrategia, Puzle, Simulación",26-07-2019,Usa todo tu ingenio para descubrir qué se esconde tras la desaparición de tu maestro.
DOOM 3,"9,99 €*","• Acción, Acción en primera persona (FPS)",26-07-2019,Ábrete paso por unas instalaciones infestadas de demonios.
DOOM (1993),"4,99 €*","• Acción, Acción en primera persona (FPS)",26-07-2019,Disfruta del clásico juego y masacra demonios en tu casa o donde quieras.
DOOM II (Clásico),"4,99 €*","• Acción, Acción en primera persona (FPS)",26-07-2019,Lucha en las batallas más encarnizadas jamás vistas.
Raiden V: Director's Cut,"29,99 €*","• Arcade, Disparos (Shooter)",25-07-2019,¡El bullet hell original ha vuelto!
Fantasy Strike,"0,00 €*",• Lucha,25-07-2019,La reinvención del género de lucha por David Sirlin
Zombie Driver Immortal Edition,"14,99 €*","• Acción, Arcade, Carreras, Disparos (Shooter)",25-07-2019,"Una mezcla excéntrica de coches, velocidades, explosiones, sangre y zombis."
Songbird Symphony,"14,99 €*","• Aventura, Música, Plataformas",25-07-2019,Que la música guíe tus alas.
Fobia,"9,99 €*","• Aventura, Plataformas, Puzle",25-07-2019,"Un bello y desafiante juego sobre los miedos y las fobias, y sobre cómo superarlos."
Gunpowder on The Teeth: Arcade,"4,99 €*","• Acción, Arcade, Disparos (Shooter)",25-07-2019,¡Brutal!
PICROSS LORD OF THE NAZARICK,"9,99 €*","• Estrategia, Puzle",25-07-2019,¡Descubre Overlord a través de Picross!
Divine Ascent,"4,99 €*","• Estrategia, Puzle, Tablero",25-07-2019,Antiguas civilizaciones compiten por ser la primera en llegar al cielo.
Fat City,"9,99 €*","• Acción, Arcade, Puzle",25-07-2019,Ayuda a Chris y a su equipo a realizar complicados robos a objetivos de gran valor para llenar las arcas de un clandestino sindicato del crimen.
TERRORHYTHM (TRRT),"9,99 €*","• Arcade, Lucha",25-07-2019,¿Oyes eso? ¿Oyes... algo? ¡Exacto! Aquí impera la ley del silencio absoluto.
Smoots Summer Games,"9,99 €*","• Arcade, Deportes, Fiesta",25-07-2019,¡Consigue la medalla de oro!
Collide-a-Ball 2,"4,99 €*","• Acción, Puzle, Simulación",25-07-2019,¡Un rompecabezas de conducción fuera de lo común!
Mighty Switch Force! Collection,"17,99 €*","• Acción, Estrategia, Puzle",25-07-2019,"Cuatro grandes rompecabezas de plataformas en el mismo lugar, al mismo tiempo... ¡por primera vez!"
Woodle Tree 2: Deluxe,"12,99 €*","• Aventura, Plataformas",25-07-2019,¿Podrás salvar a la madre naturaleza en esta inmensa aventura de mundo abierto?
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
,,,Fecha no disponible,
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
Arcade Archives ROAD FIGHTER,"6,99 €*","• Arcade, Carreras",25-07-2019,¡Pisa a fondo el acelerador! ¡Controla con pericia tu vehículo y despliega tu pericia conductora para atravesar la bandera de cuadros!
Animal Fight Club,"3,99 €*","• Acción, Estrategia, Simulación",25-07-2019,¡Cruza animales y reúne un ejército!
The Drama Queen Murder,"9,99 €*","• Aventura, Puzle",25-07-2019,"Descubre al asesino en esta historia de amor, pasión e intriga."
Kiai Resonance,"4,99 €*",• Lucha,25-07-2019,Conviértete en un samurái de la era feudal.
BATTLESHIP,"9,99 €*","• Estrategia, Tablero",24-07-2019,¡El clásico juego de combates navales!
Pawarumi,"19,99 €*","• Arcade, Disparos (Shooter)",24-07-2019,"¡Piedra, papel o tijera... con láseres!"
The Original Mobile Games,"1,99 €*","• Simulación, Tablero",24-07-2019,¡Disfruta de 149 años de historia de los juegos!
High Noon Revolver,"2,59 €*","• Acción, Aventura, Disparos (Shooter)",23-07-2019,Juega como una miríada de coloridos personajes en este shooter de acción en 2D.
Run the Fan,"3,79 €*","• Acción, Arcade, Estrategia, Puzle",23-07-2019,"Un juego único que requiere una gran planificación estratégica, así como reflejos rápidos y precisión."
Automachef,"14,99 €*","• Estrategia, Puzle, Simulación",23-07-2019,"¡Te damos la bienvenida a Automachef, un gestor de recursos en el que puedes diseñar cocinas, programar maquinaria y ver como tus obras maestras cobran vida!"
Rise: Race The Future,"17,99 €*","• Arcade, Carreras, Simulación",22-07-2019,Conviértete en un maestro de drift en este juego de rally futurista con una jugabilidad única.
MARVEL ULTIMATE ALLIANCE 3: The Black Order,"A partir de: 59,99 €*","• Acción, Rol (RPG)",19-07-2019,"Crea el equipo definitivo de superhéroes de Marvel en MARVEL ULTIMATE ALLIANCE 3: The Black Order, en exclusiva para Nintendo Switch."
Astro Bears,"6,99 €*","• Acción, Arcade, Fiesta",19-07-2019,Un juego competitivo con osos en traje de astronauta.
