Título,Precio,Categoría,Fecha de lanzamiento,Descripción
Roman Empire Farming,"9,99 €*","• Acción, Estrategia",15-05-2024,Can you cultivate the lands of the ancient world and forge a prosperous legacy for generations to come?
Slayers X: Terminal Aftermath: Vengance of the Slayer,"16,49 €*","• Acción, Acción en primera persona (FPS), Disparos (Shooter), Plataformas",15-05-2024,.. bienvenido a.... LA CLOACA DE ACERO. La mayor base secreta de la galaxia. Somos X Slayers. Somos quienes luchamos contra el Psyko Sindikate.
Purple Explorer,"4,99 €*","• Acción, Arcade, Aventura, Plataformas",15-05-2024,"Welcome to the enchanting world of Purple Explorer, where cuteness and adventure collide!"
Awesome Pea 3,"4,99 €*","• Arcade, Plataformas",15-05-2024,"Juego de plataformas sobre las aventuras de Pea, a quien le encanta el oro"
"Braid, Anniversary Edition","19,99 €*","• Plataformas, Puzle",14-05-2024,Cambia el curso del tiempo para resolver puzles.
Biomutant,"39,99 €*","• Acción, Rol (RPG)",14-05-2024,"BIOMUTANT® es un RPG de kung-fu desarrollado en mundo abierto posapocalíptico que cuenta con un sistema de combate que combina artes marciales con ataques cuerpo a cuerpo, disparos y habilidades mutantes."
ATHENIAN RHAPSODY,"14,99 €*","• Acción, Aventura, Puzle, Rol (RPG)",14-05-2024,"ARE YOU READY FOR THE CRAZIEST GAME EVER? Forge your own zany story and explore the world of Athens in this one-of-a-kind, fast-paced, wacky comedy RPG!"
Lysfanga : The Time Shift Warrior,"24,99 €*","• Acción, Estrategia",14-05-2024,El destino de tu reino depende solo de ti. Retrocede en el tiempo para crear clones de tus representaciones pasadas y forma tu ejército.
Kingdom Heritage Bundle,"24,99 €*","• Estrategia, Rol (RPG)",14-05-2024,"Juega a través de distintas épocas con este excepcional paquete de la galardonada serie de estrategia Kingdom, que combina la inspiración medieval (Kingdom Two Crowns) con la inspiración ochentera (Kingdom Eighties) en un lote que trasciende el tiem"
Neptunia Game Maker R:Evolution,"49,99 €*","• Acción, Rol (RPG)",14-05-2024,¡Conviértete en el mejor mientras Older Nep brilla en este juego de rol único!
Mars Farming 2034,"9,99 €*","• Arcade, Simulación",13-05-2024,Can you green the Red Planet and carve out a new home for humanity?
High School Detective: Romance Visual Novel,"4,99 €*","• Aventura, Estilo de vida, Música, Otros",13-05-2024,"En una escuela secundaria de Nueva York, un grupo de amigos descubre un misterio que pone a prueba su amistad. Mientras investigan, surgen sentimientos entre ellos."
The Land Beneath Us,"14,99 €*","• Estrategia, Rol (RPG)",13-05-2024,Un roguelite de mazmorras por turnos basado en la mitología galesa.
Crab Digger TROPICAL ISLAND,"5,99 €0,99 €*","• Arcade, Aventura, Fiesta, Simulación",12-05-2024,"Break, Build, Compete: Unleash Your Inner Crab in a Tropical Adventure!"
Cosmic Robots,"4,99 €*","• Acción, Arcade, Disparos (Shooter), Simulación",12-05-2024,"Robots are invading – it's time to fight back! Build defences, lead armies, and defend your planet in this action-packed tower defence saga!"
Culinary Cooking Master Simulator,"12,99 €*","• Arcade, Aventura, Estilo de vida, Simulación",11-05-2024,"Become a Culinary Master! Cook, Experiment, and Conquer the Kitchen!"
Devil Girl,"25,99 €*","• Aventura, Otros, Simulación",11-05-2024,"Sistemas animados Novela visual ""Devil Girl."""
MergeZ,"0,99 €*","• Acción, Arcade, Disparos (Shooter), Estrategia",11-05-2024,Merge guns to stop the zombies
Hand in Hand,"11,99 €*","• Acción, Arcade, Disparos (Shooter), Estrategia",11-05-2024,"Sumérgete en el mundo étnico de dos héroes, resuelve acertijos y supera obstáculos juntos, explora el bosque de hadas y otros lugares, ayúdate unos a otros."
Roman City Tycoon,"9,99 €*","• Acción, Estrategia",11-05-2024,Are you ready to build your own roman city and protect?
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
,,,Fecha no disponible,
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
Hotel Hustle,"10,99 €1,99 €*","• Arcade, Estrategia, Simulación",10-05-2024,Adopte un enfoque muy práctico a la hora de gestionar un hotel bullicioso y asegúrese de que sus huéspedes se marchan con una sonrisa en la cara.
My Incubi Harem,"4,99 €*",• Aventura,10-05-2024,¡Rodéate de tus potenciales amantes y reclama el trono para tenerlos a todos a tus pies!
QUALIA ~The Path of Promise~,"18,99 €*",• Aventura,10-05-2024,"A story of pure love between a scientist and an android heroine and how they grow together, overcome fate and find happiness."
Kinduo 2 - Frostbite,"4,99 €*","• Plataformas, Puzle",10-05-2024,¡Los puzles de plataformas cooperativos de Kinduo han vuelto con el doble de diversión!
Spy Guy Memory,"3,99 €*","• Educativo, Otros, Puzle, Uso práctico",10-05-2024,Spy Guy Memory mejora la fórmula del clásico juego de memoria. Te da la posibilidad de aumentar el nivel de dificultad a tu propio ritmo y personalizar los retos.
Heads Will Roll: Reforged,"19,99 €*","• Aventura, Otros, Rol (RPG)",10-05-2024,Hardcore survival RPG with non-linear story that lets you play as a young medieval soldier who over the course of battles and adventures becomes the most formidable and respected knight.
ANIMAL WELL,"24,49 €*","• Aventura, Plataformas",09-05-2024,"Emerge de tu flor y lánzate a explorar el precioso e inquietante mundo de Animal Well, una maravilla pixelada con gráficos y audio muy detallados."
Gift,"24,50 €*","• Acción, Puzle",09-05-2024,Un anciano despierta y se encuentra a bordo de un crucero de lujo. Se encuentra con pasajeros de quienes siente nostalgia por diversos motivos al mismo tiempo que intenta escapar del barco que se hunde.
PAC-MAN Mega Tunnel Battle: Chomp Champs,"19,99 €*",• Arcade,09-05-2024,¡DEVORA Y COMPITE!
1000xRESIST,"19,99 €14,99 €*",• Aventura,09-05-2024,A society of clones is ripped apart by a 1000 year old secret
Chronicles of Magic: Divided Kingdoms,"14,99 €*","• Aventura, Puzle",09-05-2024,¡Haz que se reconcilien los Reinos gemelos!
Rainbow Cotton,"19,99 €*","• Acción, Aventura, Disparos (Shooter), Plataformas",09-05-2024,"Revive el clásico brujil, porque vuelve Rainbow Cotton."
CorpoNation: The Sorting Process,"14,99 €7,49 €*","• Aventura, Estrategia, Puzle, Simulación",09-05-2024,Le damos la bienvenida a la empresa. Su tarea consiste en clasificar las muestras genéticas de Ringo CorpoNation.
Dark Fantasy Epic Jigsaw Puzzle,"4,99 €*","• Puzle, Rol (RPG), Simulación, Tablero",09-05-2024,Assemble your way through the murky portraits of Dark Fantasy Epic!
Smack,"8,99 €*","• Arcade, Fiesta, Tablero",09-05-2024,"Step into the retro world of ""Smack,"" where you'll face off against a swarm of tiny cube monsters inside a simulated arcade cabinet. Your job? Slam them down before they take over!"
Alien Survivors: To Starship Resurrection,"16,99 €*","• Acción, Arcade, Disparos (Shooter), Estrategia",09-05-2024,Defeat the aliens and repair your spaceship to survive! Each stage equipped with a hot skill! A roguelike shooter that blows everything away!
Arcade Archives Tutankham,"6,99 €*","• Acción, Arcade",09-05-2024,Seek out the lost treasure of Tutankham!
Imagine Earth,"24,99 €*","• Estrategia, Puzle, Simulación",09-05-2024,Construye y abastece tus propias civilizaciones planetarias. Gestiona recursos y desarrolla infraestructuras para que prosperen.
LET'S THROOOW! Street Basketball Simulator,"4,99 €*","• Arcade, Deportes, Entrenamiento, Simulación",09-05-2024,¡Prepárate para una emocionante aventura deportiva en un simulador de baloncesto con física de pelota realista!
Mysterious Adventure of Michael 2,"2,20 €*","• Acción, Aventura, Plataformas",09-05-2024,This is the second in a series of action games featuring the adventures of Michael the bear!
EGGCONSOLE WANDERERS FROM Ys PC-8801mkIISR,"5,59 €*","• Acción, Rol (RPG)",09-05-2024,"The third installment of ""Ys"" with even more action-packed elements! Two years after the Ys adventure. Save Dogi's hometown, Felghana, from the clutches of evil!"
Hentai Girls: Fresh Firefighter,"5,99 €*","• Acción, Otros, Puzle, Uso práctico",09-05-2024,¡Conoce a más de 30 atractivas chicas de anime en este rompecabezas relajante!
Summer Games Challenge,"19,99 €*","• Deportes, Otros, Simulación",09-05-2024,¡A por el oro!
Animals drop,"3,00 €*","• Puzle, Simulación",09-05-2024,Un juego de rompecabezas divertido y desafiante para todas las edades.
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
,,,Fecha no disponible,
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
HighScore Anomaly Shop,"3,99 €*","• Puzle, Simulación",09-05-2024,"Este es un juego de anomalías. Cuando comiences estarás en el nivel 0. Se te presentará un área para estudiar la disposición de los objetos, observar tu entorno y familiarizarte con él."
Vampire: Darkness Falls,"4,99 €*","• Comunicación, Otros",09-05-2024,Embrace the shadows or seek the light—survive the night in a world where your choices shape your destiny
Stellarons Superstars: Detectives of the Scarlet Horizons,"4,90 €*","• Aventura, Educativo, Música",09-05-2024,"Conoce esta historia épica de un mundo lleno de misterios, donde los enigmáticos ""Stellarons"" son tus aliados en la lucha contra una malvada hechicera."
Spot the Odd!,"2,49 €*","• Entrenamiento, Fiesta, Uso práctico",09-05-2024,Which One Doesn't Belong? Sharpen Your Reflexes with This Spot-the-Difference Brain Game!
Pummel Party,"14,79 €*","• Acción, Fiesta, Tablero",09-05-2024,Paliza Party es un juego de fiesta multijugador en línea y local para 4-8 jugadores.
Battle Minesweeper Online,"3,99 €*","• Acción, Educativo, Puzle, Tablero",09-05-2024,Minesweeper is now available as a real-time online battle game!
"Little Kitty, Big City","24,99 €16,24 €*","• Aventura, Simulación",09-05-2024,¡Una pacífica siesta gatuna se convierte en una gran aventura!
The Prisoner of the Night,"14,99 €*","• Aventura, Plataformas",08-05-2024,"¡Guía a una niña a través de un mundo oscuro, surreal y pesadillesco en este clásico juego de plataformas!"
The Night of the Rabbit,"19,99 €*","• Aventura, Estrategia, Puzle",08-05-2024,Sumérgete en una historia de magia y fantasía
Animal Puzzle for Kids and Toddlers,"7,99 €*","• Educativo, Otros, Puzle",08-05-2024,"Puzzles Divertidos para Manos Pequeñas - Aprende, Juega y Crece"
King Of Pyramid Thieves,"3,99 €*","• Acción, Aventura, Plataformas, Puzle",08-05-2024,"En el fascinante juego de aventuras King of Pyramid Thieves, te pones en la piel de un hábil ladrón que busca fortuna."
Puzzlerio,"1,99 €*","• Arcade, Estrategia, Puzle, Simulación",07-05-2024,"Puzzlerio is a puzzle game about creating a factory that takes ores from one point to another. Use transport belts, inserters, furnaces and tunnels to complete the factory."
Zombie Survival: The Walking Pandemic,"4,99 €*","• Acción, Aventura, Estilo de vida, Otros",06-05-2024,"En un mundo devastado por una pandemia zombie, un grupo de extraños se une para sobrevivir y descubre que los verdaderos monstruos pueden no ser solo los zombies."
Adventure Field™ Remake,"4,99 €*","• Acción, Arcade, Aventura, Rol (RPG)",06-05-2024,"Embark on a legendary journey to save the kingdom of Sarook from darkness in Adventure Field™ Remake, now enhanced for Nintendo Switch™."
Ninja Shuriken Master,"5,99 €*","• Acción, Arcade, Entrenamiento, Lucha",05-05-2024,Become the Master of Deadly Shurikens!
Simply Snakes,"0,99 €*","• Acción, Arcade, Estrategia, Lucha",04-05-2024,Grow as big as possible!
DungeonSmash - Medieval Dungeons,"5,99 €0,99 €*","• Acción, Arcade, Fiesta, Puzle",04-05-2024,"Break bricks, conquer dungeons. Endless fun awaits!"
Corgi´s Travel,"9,99 €*",• Aventura,04-05-2024,Never let your dog activate a shrinking machine
Justin Wack and the Big Time Hack,"19,99 €*",• Aventura,04-05-2024,"Una entrañable aventura Point & Click en 2D con múltiples personajes jugables y muchas tonterías. Ah, y también hay viajes en el tiempo y relaciones. Y robots, muchos robots..."
"All Noobs must die - Craft, Survival, Mine","12,99 €0,99 €*","• Acción, Disparos (Shooter), Fiesta, Plataformas",03-05-2024,Will you be able to protect the obsidian portal from zombies and survive at any cost?
Exit Slum 11,"2,50 €*","• Acción, Aventura, Puzle",03-05-2024,Exit Slum 11 es un simulador de ejecución de observación de anomalías con una atmósfera inquietante.
Outbreak The Fedora Files What Lydia Knows,"19,99 €6,99 €*","• Aventura, Estrategia, Puzle, Rol (RPG)",03-05-2024,Something isn't right in the city of Cypress Ridge... Experience this one-two punch of an atmospheric visual novel and JRPG taking place before and after the undead apocalypse.
Cyber Citizen Shockman 3: The princess from another world,"5,99 €*","• Aventura, Plataformas",03-05-2024,¡Sonya y Arnold se enfrentan a un misterioso enemigo nuevo en Shockman 3!
Blood Lines : Magicians' Chase2,"10,99 €*","• Acción, Arcade, Disparos (Shooter)",03-05-2024,"Enter the enchanted Mysterious Castle inhabited by zombies, maids, and vampire! Witness legacy unfold in 2D PIXEL ACTION ADVENTURE!"
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
,,,Fecha no disponible,
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
Yacht Haven Tycoon: Marina Port Parking Simulator,"11,99 €*","• Acción, Aventura, Estrategia, Simulación",03-05-2024,"Anchor Your Dreams, Build Your Empire. Navigate the Waves of Success in Yacht Haven Tycoon: Marina Port Parking Simulator!"
Bomb Cat,"6,99 €1,99 €*","• Arcade, Puzle",03-05-2024,Empareja gatos ultra peludos para conseguir la máxima puntuación y desata el caos con Bomb Cat.
Pirates Golden Quest,"4,99 €*","• Arcade, Plataformas",03-05-2024,Are you ready to become the ultimate pirate legend?
My Horse Stories,"7,99 €0,99 €*","• Aventura, Deportes, Estilo de vida, Simulación",03-05-2024,Get ready to make unforgettable memories and experience the beauty of the countryside like never before!
Baking Time,"4,99 €0,99 €*","• Aventura, Otros, Simulación",03-05-2024,Get ready for the ultimate bakery game that will satisfy your cooking fever and love for pastries!
Amelia's Diner,"4,99 €*","• Arcade, Puzle, Simulación, Tablero",03-05-2024,"¡Ayuda a Amelia a administrar su restaurante, servir comida deliciosa y hacer felices a sus clientes!"
Tractor Farming Simulator 3D,"6,99 €*","• Arcade, Simulación",03-05-2024,"Are you ready to till the soil, sow the seeds, and reap the rewards?"
Knight Sim Life,"9,99 €*","• Acción, Estrategia",03-05-2024,"""Knight Sim Life"" offers a compelling blend of city-building, farming simulation, and strategic combat."
TriggerHeart EXELICA,"28,99 €*","• Arcade, Disparos (Shooter)",02-05-2024,"""Donde dicten el valor y la convicción, ¡aprieta el gatillo de tu corazón!""."
MotoGP™24,"49,99 €*","• Carreras, Deportes, Simulación",02-05-2024,Solo sucede en MotoGP™24.
Freddi Fish 2: The Case of The Haunted Schoolhouse,"14,99 €*","• Aventura, Educativo",02-05-2024,"So who is haunting the schoolhouse, taking the toys and practically scaring the scales off all the guppies?"
Plantabi: Little Garden,"6,89 €*",• Simulación,02-05-2024,¡Plantabi es un relajante juego sandbox donde cuidas de adorables plantas y diseñas el acogedor jardín de tus sueños!
Freddi Fish Collection,"49,99 €*","• Aventura, Educativo",02-05-2024,5 of the most popular Freddi Fish games in one epic collection!
Touhou Mystia's Izakaya,"25,99 €*","• Música, Simulación",02-05-2024,"An Izakaya simulation game set in Gensokyo, where the Touhou character Mystia Lorelei aims to revive her izakaya business!"
SOWON : The Toy Wonderland,"8,99 €*","• Aventura, Otros, Plataformas, Puzle",02-05-2024,"Una noche, la puerta del ático que nunca se abría, se abrió y envió a una niña a un mundo raro. ¿Podrá regresar a casa algún día?"
Surmount,"14,99 €*","• Aventura, Deportes, Plataformas",02-05-2024,¡Lánzate a una aventura de montaña!
Full Metal Sergeant,"9,99 €*",• Estrategia,02-05-2024,¡Sé el Instructor! Insulta a los reclutas sin remordimientos. ¿Serás capaz de transformar reclutas flácidos en esbeltas máquinas de guerra en 12 semanas?
Doctors and Bartenders Bundle - Bio Inc. Redemption + Crossroads Inn,"27,99 €*","• Educativo, Estilo de vida, Estrategia, Simulación",02-05-2024,Bio Inc. Redemption + Crossroads Inn - ¡Gestiona la taberna o gestiona la vida y la muerte!
Sclash,"9,99 €*","• Acción, Arcade, Aventura, Lucha",02-05-2024,Juego de lucha samurai en 2D en el que basta un golpe para matar.
Freddi Fish 5: The Case of the Creature of Coral Cove,"14,99 €*","• Aventura, Educativo",02-05-2024,There's more to this case than meets the eye!
Hentai Tales Vol. 3,"3,99 €*","• Estrategia, Fiesta, Puzle, Simulación",02-05-2024,Una nueva parte de emocionantes acertijos que cuentan las aventuras de Hitomi en el espacio.
Slot & Learn KANJI,"2,49 €*","• Entrenamiento, Puzle, Uso práctico",02-05-2024,Discover Popular Beautiful KANJI! Study KANJI Fun with Games
Train Your Brain! Spot the Difference with Dog Photos,"2,49 €*","• Entrenamiento, Fiesta, Uso práctico",02-05-2024,Spot the Difference in Puppy Photos! Enjoy brain training while being soothed by adorable dog images.
Arcade Archives RASTAN SAGA,"6,99 €*","• Acción, Arcade",02-05-2024,Save the kingdom of Ceim from the monstrous dragon!
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
,,,Fecha no disponible,
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
Beach Girls 2: Sports in Bikini,"11,99 €*","• Estilo de vida, Simulación",02-05-2024,Descubre el fascinante mundo de los deportes en la playa mientras te aventuras a ganar el corazón la chica de tus sueños.
Hentai Tales Bundle,"6,99 €*","• Estrategia, Fiesta, Puzle, Simulación",02-05-2024,Emocionantes rompecabezas con una trama e impresionantes ilustraciones de anime.
Ninja Flip,"4,99 €*","• Arcade, Plataformas",02-05-2024,Leap into the air — where every flip is a fight for survival and every jump writes your legend.
Armed and Gelatinous: Couch Edition,"14,99 €*","• Arcade, Deportes, Disparos (Shooter), Lucha",02-05-2024,¡Enfréntate a amigos y familiares en un trepidante juego de mesa en el espacio!
FoxyLand Collection,"9,99 €*","• Acción, Arcade, Plataformas",02-05-2024,~ FoxyLand + FoxyLand 2 ~
Bruce and Box,"5,00 €*","• Acción, Otros",02-05-2024,"Unprecedented shocking game! Real ""box"" action controlled by a cardboard box!"
Matsutake Game,"3,29 €*","• Acción, Puzle, Simulación, Tablero",02-05-2024,Aim for a high score by creating large matsutake mushrooms! Stick mushrooms together to evolve them!
Space Mercenary Defense Force,"4,99 €*","• Acción, Disparos (Shooter), Estrategia",01-05-2024,¡Sobrevive a un ataque de proporciones cósmicas mejorando y equipando un vasto arsenal de armas modulares!
Free Lives Collection,"39,99 €*","• Acción, Arcade, Estrategia, Simulación",01-05-2024,"Este lote contiene tres juegos increíbles de la desarrolladora Free Live: Broforce, Cricket Through the Ages y Terra Nil Broforce Cuando el mal amenaza el mundo, solo podemos recurrir a Broforce, una organización paramilitar fundada secretamente"
Before The Green Moon,"9,99 €4,99 €*","• Rol (RPG), Simulación",30-04-2024,Life below the lift...
The Fall of Elena Temple,"2,99 €*","• Plataformas, Puzle",30-04-2024,"¡Cae, recoge, deshaz!"
Jetpack George,"3,29 €*","• Acción, Arcade, Otros, Plataformas",30-04-2024,Jetpack George! is a fun and addictive endless runner.
Tales from Candleforth,"11,99 €*","• Arcade, Aventura, Fiesta, Puzle",30-04-2024,"Sumérgete en el mundo de Tales from Candleforth, un juego de terror folclórico apuntar y hacer clic. Resuelve puzzles y supera a los mecánicos sangrando de un libro antiguo."
Space Routine,"4,99 €*","• Arcade, Simulación",30-04-2024,Space Routine es un simulador de vida familiar espacial ambientado en un universo de dibujos animados de ciencia ficción retro.
Recursion,"6,69 €*","• Aventura, Puzle",30-04-2024,"The second instalment in the Glitch Broken Dreams Collection, Recursion is a compact mystery game chock-full of puzzles, secrets, and questions."
There's No Dinosaurs,"6,99 €3,49 €*","• Otros, Puzle",30-04-2024,Embark on a cute adventure in “There’s No Dinosaurs” - a relaxing hidden object game in which your objective is to locate randomly placed dinosaurs amongst nine cozy environments.
Stupid Cars,"5,99 €*","• Acción, Arcade, Estrategia, Puzle",30-04-2024,CONVIÉRTETE EN CONDUCTOR DEL ASIENTO TRASERO
Weed and Greet Bundle - Weedcraft Inc + Crossroads Inn,"34,99 €*","• Educativo, Estilo de vida, Estrategia, Simulación",29-04-2024,Construye tu propio imperio de la hierba o crea una taberna de fantasía - Weedcraft Inc + Crossroads Inn
Dracula VS Monsters,"4,99 €*","• Acción, Aventura",29-04-2024,"Will you emerge as the ultimate hunter of the night, or succumb to the insatiable hunger of the undead?"
El Shaddai ASCENSION OF THE METATRON HD Remaster,"19,99 €*",• Acción,28-04-2024,¡Una verdadera gema oculta de lo más estética! Todo lo necesario para que un juego de acción sea DIVERTIDO.
Recycle Master,"0,99 €*","• Acción, Arcade, Estrategia, Simulación",27-04-2024,Clean it up!
Tell Me Your Story,"10,99 €1,99 €*","• Aventura, Puzle",26-04-2024,"Sumérgete en aventuras de trotamundos, descubre los tesoros de la abuela y relájate en el camino."
Cyberpoly RPG - Dark City,"9,99 €*","• Acción, Arcade, Disparos (Shooter), Simulación",26-04-2024,Enter the Dark City: Where Every Choice Defines Your Fate!
Where is Drake?,"9,99 €2,99 €*","• Aventura, Estrategia, Puzle, Rol (RPG)",26-04-2024,"Have you ever looked at the pickture with many people to find one specific person and struggled to find them? Now, you can struggle more in a cozy story-driven clicking game where your goal is to find Drake, the pirate!"
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
,,,Fecha no disponible,
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
Life Bubble,"7,99 €0,99 €*","• Aventura, Estrategia, Otros",26-04-2024,"Hola, astronauta. ¿Listo para tu mayor aventura espacial?"
Tales From The Under-Realm: Hazel,"11,99 €8,03 €*",• Aventura,26-04-2024,La historia de un dios sin nombre repleta de magia y misterio
"Zombies, Aliens and Guns","5,99 €*","• Acción, Disparos (Shooter)",26-04-2024,Una horda de invasores viene a por la Tierra y un grupo de soldados está listo para hacerles frente
Class of Heroes 2G: Remaster Edition,"19,99 €*","• Aventura, Estrategia, Rol (RPG)",26-04-2024,¡Enfréntate a mazmorras oscuras y sinuosas repletas de magia y monstruos!
Class of Heroes 1&2: Digital Complete Edition,"34,99 €*","• Aventura, Estrategia, Rol (RPG)",26-04-2024,"¡Espadas, magia y escuelas! ¡Vuelve el aclamado JRPG de mazmorreo!"
Class of Heroes: Anniversary Edition,"19,99 €*","• Acción, Estrategia, Rol (RPG)",26-04-2024,¡Vuelve el clásico JRPG de mazmorreo! Descubre otra forma de ver la escuela.
Guardianes de la noche -Kimetsu no Yaiba- ¡A por todas!,"59,99 €*",• Fiesta,26-04-2024,¡Adéntrate en el mundo de Guardianes de la Noche: Kimetsu no Yaiba con un juego de mesa!
Doctor Cat,"4,99 €*","• Estilo de vida, Otros, Puzle",Fecha no disponible,"¡Enamórate de gatos adorables, supera traumas reales y diviértete!"
Another Crab's Treasure,"29,99 €*","• Acción, Aventura, Plataformas, Rol (RPG)",25-04-2024,"Una aventura de tipo ""soulslike"" que se desarrolla en un mundo submarino en decadencia."
S.O.L Search of Light,"19,99 €*","• Aventura, Estrategia, Otros, Plataformas",25-04-2024,Una aventura de fantasía oscura y steampunk
Library Of Ruina,"34,99 €*","• Aventura, Rol (RPG), Simulación",25-04-2024,Una simulación de batalla de biblioteca que ha cautivado a usuarios de todo el mundo llega a las consolas domésticas.
Adventure Bar Story,"17,99 €*",• Rol (RPG),25-04-2024,"Adventure through the kingdom, collecting materials! Make food, manage a bar!"
Romance MD: Always On Call,"33,99 €*",• Aventura,25-04-2024,Sometimes love requires heroic measures.
Cats Hidden in Italy,"1,99 €*",• Puzle,25-04-2024,Encuentra y descubre 100 simpáticos gatos escondidos por toda Italia en este juego de objetos ocultos dibujado a mano. ¿Podrás encontrarlos todos?
Hidden Cats in New York,"2,99 €1,49 €*","• Aventura, Otros, Puzle, Tablero",25-04-2024,¡Maramamiau! ¡En Nueva York viven muchos gatitos y michis!
MEGATON MUSASHI W: WIRED Standard Edition,"49,99 €*","• Acción, Rol (RPG)",25-04-2024,Personaliza las partes y las armas de los gigantescos robots Rogues para recuperar la Tierra de los invasores alienígenas en este RPG de acción mecha. ¡Derrota a los enemigos con frenéticos y espectaculares ataques!
Cape’s Escape Game 8th Room,"9,27 €2,87 €*","• Aventura, Puzle",25-04-2024,Solve the mystery and escape from the room
Five Nights of Nightmare: Escape Horror Story,"4,99 €2,99 €*","• Arcade, Aventura, Puzle",25-04-2024,"Un escalofriante juego de terror que pondrá tus nervios al límite... Una casa abandonada, envuelta en un oscuro secreto con el terrorífico fantasma de una anciana."
Escape Game The Dr. Mouse's Lab,"8,99 €*",• Puzle,25-04-2024,?Quien es mas listo? ?El Dr. Raton o tu? !!Usa los objetos inteligentemente y sal del laboratorio!!
Timberdoku,"7,99 €*","• Entrenamiento, Puzle, Tablero",25-04-2024,Coloca bloques y elimínalos en este adictivo y desafiante juego de ingenio
Geometric Sniper Bundle,"6,99 €3,49 €*","• Acción, Acción en primera persona (FPS), Arcade, Aventura",25-04-2024,Acaba con el mal... ¡y con los malhechores!
Arcade Archives NUMAN ATHLETICS,"6,99 €*","• Arcade, Deportes",25-04-2024,Four superhumans compete! 8 incredible competitions! !
The Epyx Collection: Handheld,"13,99 €*","• Acción, Aventura, Deportes, Disparos (Shooter)",25-04-2024,Six awesome handheld classics
Wrath: Aeon of Ruin,"29,99 €*","• Acción, Acción en primera persona (FPS)",25-04-2024,Revienta y desmiembra a tus enemigos en este FPS hardcore de la vieja escuela.
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
,,,Fecha no disponible,
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
TORIDAMA2: Brave Challenge,"7,79 €*","• Acción, Carreras, Fiesta, Simulación",25-04-2024,The battle to determine the ultimate chicken is back! Various intense situations will test your Chicken Level!
Finding America: The Pacific Northwest Collector's Edition,"9,99 €*","• Aventura, Puzle",25-04-2024,¡Explora el noroeste del Pacífico!
Dash & Roll,"9,99 €*","• Acción, Arcade, Aventura, Plataformas",25-04-2024,"Dash & Roll - Magia en movimiento. ¡Salta, rueda, esquiva y descubre el secreto detrás de esta mágica y maravillosa aventura de mármol!"
Purple Slime Production Line,"1,99 €*","• Acción, Puzle",25-04-2024,Become slime. Alter gravity. Survive the machine.
MINE SWEEPER MILLION,"2,99 €*","• Puzle, Simulación, Tablero",25-04-2024,1000 x 1000 = Campo minado com 1 milhão de células. O verdadeiro puzzle é hoje acompanhado por um campo enorme.
World War: Battle of the Bulge,"16,99 €*","• Acción, Acción en primera persona (FPS), Arcade, Disparos (Shooter)",25-04-2024,A reality FPS game set in WWII! This time a ground battle with tanks in a snowy winter! Get weapons and tanks to complete your mission on the battlefield!
Home Office Simulator - Ayame Life Sim,"9,99 €*","• Fiesta, Plataformas, Rol (RPG), Simulación",25-04-2024,"Craft your ideal home office, conquer distractions, and enjoy cute cats in Home Office Simulator."
Teared,"7,99 €*","• Acción, Aventura, Lucha, Plataformas",25-04-2024,Embárcate en una emocionante aventura arcade de acción y plataformas en 3D.
Our Field Trip Adventure,"14,50 €*","• Acción, Carreras, Comunicación, Fiesta",25-04-2024,¡Un viaje escolar se trata de aprender y divertirse! ¡Pásenla genial y creen recuerdos con sus amigos!
The Eerie Surroundings,"3,99 €*","• Puzle, Simulación",25-04-2024,"Estás tratando de encontrar la salida pero estás atrapado en un bucle. Para encontrar la salida, observe su entorno y familiarícese con él."
Hentai Girls: Steamy Maid,"5,99 €1,99 €*","• Acción, Otros, Puzle, Uso práctico",25-04-2024,¡Conoce a más de 30 atractivas chicas de anime en este rompecabezas relajante!
Horrific Xanatorium,"7,99 €*",• Aventura,25-04-2024,Una novela visual de terror ambientado en un hospital en un mundo post-pandémico
Medical Herbs Bundle - Bio Inc. Redemption + Weedcraft Inc,"31,99 €12,79 €*","• Educativo, Estrategia, Puzle, Simulación",25-04-2024,¡Explora la influencia médica de la hierba y cura a los pacientes!
The Purge Club ～救済！粛清サークル～,"15,90 €*","• Aventura, Simulación",25-04-2024,"In the name of the client, pretty and shy Seina will punish you!"
